raw_s,wall_s,offset_ms,delay_ms,err
37866.927,1781220588.916,1439.915,0.359,
37867.928,1781220589.917,1440.247,0.433,
37868.929,1781220590.917,1440.536,0.400,
37869.929,1781220593.358,0.242,0.395,
37870.929,1781220594.358,0.580,0.355,
37871.930,1781220595.358,0.897,0.314,
37872.930,1781220596.358,1.275,0.390,
37873.931,1781220597.358,1.602,0.380,
37874.931,1781220598.358,1.955,0.388,
37875.932,1781220599.358,2.287,0.362,
37876.932,1781220600.358,2.628,0.322,
37877.932,1781220601.358,2.967,0.356,
37878.933,1781220602.358,3.297,0.414,
37879.933,1781220603.358,3.663,0.347,
37880.934,1781220604.358,3.991,0.358,
37881.934,1781220605.358,4.318,0.362,
37882.934,1781220606.358,4.671,0.330,
37883.935,1781220607.358,4.992,0.392,
37884.935,1781220608.358,5.352,0.351,
37885.935,1781220609.358,5.676,0.373,
37886.936,1781220610.358,6.008,0.336,
37887.936,1781220611.358,6.356,0.420,
37888.937,1781220612.358,6.692,0.403,
37889.937,1781220613.358,7.048,0.389,
37890.937,1781220614.358,7.386,0.349,
37891.938,1781220615.358,7.731,0.373,
37892.938,1781220616.358,8.046,0.423,
37893.939,1781220617.358,8.412,0.406,
37894.939,1781220618.358,8.719,0.389,
37895.940,1781220619.358,9.107,0.395,
37896.940,1781220620.358,9.405,0.366,
37897.940,1781220621.358,9.768,0.325,
37898.941,1781220622.358,10.103,0.476,
37899.941,1781220623.358,10.416,0.376,
37900.941,1781220624.358,10.750,0.382,
37901.942,1781220625.358,10.879,0.375,
37902.942,1781220626.358,10.557,0.366,
37903.941,1781220627.358,10.273,0.354,
37904.941,1781220628.358,10.014,0.348,
37905.941,1781220629.358,9.831,0.391,
37906.941,1781220630.358,9.670,0.360,
37907.941,1781220631.358,9.511,0.355,
37908.941,1781220632.358,9.398,0.373,
37909.941,1781220633.358,9.312,0.371,
37910.941,1781220634.358,9.264,0.380,
37911.941,1781220635.358,9.226,0.363,
37912.941,1781220636.358,9.222,0.377,
37913.941,1781220637.358,9.234,0.358,
37914.941,1781220638.358,9.287,0.359,
37915.941,1781220639.358,9.340,0.407,
37916.941,1781220640.358,9.372,0.418,
37917.941,1781220641.358,9.471,0.353,
37918.941,1781220642.358,9.571,0.408,
37919.942,1781220643.358,9.703,0.323,
37920.942,1781220644.358,9.837,0.362,
37921.942,1781220645.358,9.971,0.447,
37922.942,1781220646.358,10.130,0.355,
37923.942,1781220647.358,10.298,0.379,
37924.943,1781220648.358,10.488,0.398,
37925.943,1781220649.358,10.647,0.407,
37926.943,1781220650.358,10.859,0.375,
37927.944,1781220651.358,11.049,0.390,
37928.944,1781220652.358,11.270,0.436,
37929.944,1781220653.358,11.530,0.292,
37930.944,1781220654.358,11.721,0.404,
37931.945,1781220655.358,11.970,0.402,
37932.945,1781220656.358,12.217,0.358,
37933.945,1781220657.358,12.464,0.392,
37934.946,1781220658.358,12.751,0.371,
37935.946,1781220659.358,12.982,0.371,
37936.946,1781220660.358,13.269,0.391,
37937.947,1781220661.358,13.533,0.392,
37938.947,1781220662.358,13.796,0.403,
37939.947,1781220663.358,14.067,0.368,
37940.948,1781220664.358,14.360,0.375,
37941.948,1781220665.358,14.639,0.329,
37942.948,1781220666.358,14.961,0.327,
37943.949,1781220667.358,15.220,0.370,
37944.949,1781220668.358,15.478,0.362,
37945.949,1781220669.358,15.812,0.335,
37946.950,1781220670.358,16.093,0.425,
37947.950,1781220671.358,16.415,0.358,
37948.950,1781220672.358,16.730,0.364,
37949.951,1781220673.358,16.999,0.413,
37950.951,1781220674.358,17.344,0.372,
37951.952,1781220675.358,17.642,0.438,
37952.952,1781220676.358,17.961,0.365,
37953.952,1781220677.358,18.278,0.444,
37954.953,1781220678.358,18.601,0.344,
37955.953,1781220679.358,18.938,0.468,
37956.953,1781220680.358,19.227,0.365,
37957.954,1781220681.358,19.541,0.384,
37958.954,1781220682.358,19.855,0.424,
37959.955,1781220683.358,20.189,0.359,
37960.955,1781220684.358,20.513,0.367,
37961.955,1781220685.358,20.839,0.384,
37962.956,1781220686.358,21.165,0.366,
37963.956,1781220687.358,21.488,0.364,
37964.957,1781220688.358,21.831,0.389,
37965.957,1781220689.358,21.906,0.361,
37966.956,1781220690.358,21.447,0.393,
37967.956,1781220691.358,21.055,0.376,
37968.956,1781220692.358,20.685,0.365,
37969.955,1781220693.358,20.302,0.370,
37970.955,1781220694.358,19.931,0.326,
37971.955,1781220695.358,19.618,0.387,
37972.954,1781220696.358,19.344,0.417,
37973.954,1781220697.358,19.057,0.360,
37974.954,1781220698.358,18.759,0.363,
37975.954,1781220699.358,18.497,0.374,
37976.954,1781220700.358,18.260,0.371,
37977.954,1781220701.358,18.028,0.365,
37978.953,1781220702.358,17.831,0.387,
37979.953,1781220703.358,17.597,0.403,
37980.953,1781220704.358,17.448,0.369,
37981.953,1781220705.358,17.274,0.364,
37982.953,1781220706.358,17.108,0.396,
37983.953,1781220707.358,16.971,0.277,
37984.953,1781220708.358,16.846,0.391,
37985.953,1781220709.358,16.730,0.368,
37986.953,1781220710.358,16.604,0.380,
37987.953,1781220711.358,16.503,0.393,
37988.953,1781220712.358,16.438,0.383,
37989.953,1781220713.358,16.347,0.382,
37990.953,1781220714.358,16.284,0.484,
37991.953,1781220715.358,16.254,0.393,
37992.953,1781220716.358,16.202,0.358,
