raw_s,wall_s,offset_ms,delay_ms,err
12556.584,1781195281.960,-401.079,0.365,
12557.585,1781195282.961,-401.167,0.417,
12558.584,1781195283.960,-401.213,0.330,
12559.585,1781195284.560,-0.089,0.264,
12560.585,1781195285.560,-0.144,0.323,
12561.585,1781195286.559,-0.198,0.307,
12562.585,1781195287.560,-0.268,0.327,
12563.585,1781195288.560,-0.337,0.312,
12564.585,1781195289.560,-0.388,0.330,
12565.585,1781195290.560,-0.430,0.380,
12566.585,1781195291.560,-0.523,0.332,
12567.586,1781195292.560,-0.573,0.320,
12568.584,1781195293.559,-0.636,0.352,
12569.585,1781195294.560,-0.667,0.319,
12570.585,1781195295.560,-0.755,0.431,
12571.585,1781195296.560,-0.785,0.324,
12572.585,1781195297.560,-0.874,0.330,
12573.585,1781195298.560,-0.933,0.327,
12574.585,1781195299.560,-1.009,0.342,
12575.585,1781195300.560,-1.062,0.309,
12576.585,1781195301.560,-1.149,0.383,
12577.585,1781195302.560,-1.187,0.331,
12578.585,1781195303.560,-1.244,0.340,
12579.585,1781195304.560,-1.308,0.310,
12580.585,1781195305.560,-1.369,0.327,
12581.585,1781195306.560,-1.423,0.317,
12582.585,1781195307.560,-1.485,0.352,
12583.585,1781195308.560,-1.554,0.324,
12584.585,1781195309.560,-1.597,0.340,
12585.585,1781195310.560,-1.667,0.333,
12586.585,1781195311.560,-1.724,0.358,
12587.585,1781195312.560,-1.766,0.423,
12588.585,1781195313.560,-1.840,0.304,
12589.585,1781195314.560,-1.919,0.184,
12590.585,1781195315.560,-1.955,0.304,
12591.585,1781195316.559,-1.971,0.328,
12592.586,1781195317.560,-1.932,0.298,
12593.586,1781195318.560,-1.848,0.349,
12594.586,1781195319.560,-1.802,0.358,
12595.586,1781195320.560,-1.750,0.328,
12596.586,1781195321.560,-1.707,0.404,
12597.586,1781195322.560,-1.723,0.332,
12598.586,1781195323.560,-1.699,0.408,
12599.586,1781195324.560,-1.688,0.321,
12600.586,1781195325.560,-1.687,0.301,
12601.586,1781195326.560,-1.657,0.303,
12602.587,1781195327.560,-1.675,0.326,
12603.586,1781195328.560,-1.693,0.363,
12604.587,1781195329.560,-1.705,0.361,
12605.587,1781195330.560,-1.709,0.317,
12606.587,1781195331.560,-1.710,0.383,
12607.587,1781195332.560,-1.730,0.414,
12608.587,1781195333.560,-1.736,0.394,
12609.587,1781195334.560,-1.858,0.535,
12610.587,1781195335.560,-1.804,0.445,
12611.587,1781195336.560,-1.837,0.289,
12612.587,1781195337.560,-1.832,0.293,
12613.587,1781195338.560,-1.869,0.281,
12614.587,1781195339.560,-1.906,0.360,
12615.587,1781195340.560,-1.966,0.358,
12616.587,1781195341.560,-1.976,0.371,
12617.587,1781195342.560,-2.047,0.424,
12618.587,1781195343.560,-2.072,0.384,
12619.587,1781195344.560,-2.132,0.427,
12620.587,1781195345.560,-2.156,0.393,
12621.587,1781195346.560,-2.193,0.272,
12622.587,1781195347.560,-2.224,0.374,
12623.587,1781195348.560,-2.260,0.337,
12624.587,1781195349.560,-2.317,0.346,
12625.587,1781195350.560,-2.363,0.371,
12626.587,1781195351.560,-2.417,0.365,
12627.587,1781195352.560,-2.471,0.351,
12628.587,1781195353.560,-2.516,0.370,
12629.587,1781195354.560,-2.563,0.248,
12630.587,1781195355.560,-2.583,0.264,
12631.587,1781195356.560,-2.669,0.284,
12632.587,1781195357.560,-2.696,0.350,
12633.587,1781195358.560,-2.772,0.358,
