raw_s,wall_s,offset_ms,delay_ms,err
40768.473,1781223491.726,-0.386,0.438,
40769.474,1781223492.727,-0.474,0.387,
40770.473,1781223493.726,-0.516,0.270,
40771.474,1781223494.726,-0.113,0.376,
40772.475,1781223495.726,-0.152,0.311,
40773.474,1781223496.726,-0.194,0.310,
40774.474,1781223497.726,-0.297,0.373,
40775.475,1781223498.726,-0.354,0.353,
40776.474,1781223499.726,-0.397,0.326,
40777.474,1781223500.726,-0.452,0.399,
40778.475,1781223501.726,-0.528,0.361,
40779.474,1781223502.726,-0.567,0.427,
40780.475,1781223503.726,-0.617,0.428,
40781.474,1781223504.726,-0.704,0.297,
40782.474,1781223505.726,-0.770,0.340,
40783.474,1781223506.726,-0.828,0.364,
40784.474,1781223507.726,-0.884,0.354,
40785.475,1781223508.726,-0.947,0.373,
40786.475,1781223509.726,-1.038,0.438,
40787.474,1781223510.726,-1.068,0.315,
40788.474,1781223511.726,-1.105,0.262,
40789.474,1781223512.726,-1.185,0.350,
40790.474,1781223513.726,-1.248,0.358,
40791.474,1781223514.726,-1.309,0.347,
40792.474,1781223515.726,-1.375,0.368,
40793.474,1781223516.726,-1.428,0.354,
40794.475,1781223517.726,-1.473,0.409,
40795.475,1781223518.726,-1.564,0.376,
40796.474,1781223519.726,-1.631,0.309,
40797.475,1781223520.726,-1.678,0.360,
40798.475,1781223521.726,-1.718,0.393,
40799.475,1781223522.726,-1.792,0.368,
40800.475,1781223523.726,-1.854,0.361,
40801.475,1781223524.726,-1.927,0.396,
40802.474,1781223525.725,-1.999,0.396,
40803.475,1781223526.726,-2.024,0.401,
40804.474,1781223527.726,-2.081,0.340,
40805.475,1781223528.726,-2.160,0.362,
40806.474,1781223529.726,-2.252,0.424,
40807.474,1781223530.726,-2.278,0.361,
40808.474,1781223531.726,-2.338,0.359,
40809.474,1781223532.726,-2.405,0.367,
40810.475,1781223533.726,-2.457,0.359,
40811.475,1781223534.726,-2.518,0.365,
40812.475,1781223535.726,-2.566,0.397,
40813.475,1781223536.726,-2.641,0.352,
40814.475,1781223537.726,-2.725,0.401,
40815.475,1781223538.726,-2.769,0.364,
40816.475,1781223539.726,-2.820,0.367,
40817.475,1781223540.726,-2.870,0.417,
40818.475,1781223541.726,-2.955,0.384,
40819.474,1781223542.726,-2.998,0.377,
40820.475,1781223543.726,-3.102,0.396,
40821.475,1781223544.726,-3.138,0.369,
40822.474,1781223545.726,-3.194,0.359,
40823.474,1781223546.726,-3.253,0.355,
40824.474,1781223547.726,-3.308,0.240,
40825.474,1781223548.726,-3.343,0.406,
40826.475,1781223549.726,-3.427,0.323,
40827.475,1781223550.726,-3.500,0.368,
40828.475,1781223551.726,-3.559,0.368,
40829.474,1781223552.726,-3.604,0.395,
40830.475,1781223553.726,-3.715,0.500,
40831.475,1781223554.726,-3.729,0.371,
40832.475,1781223555.726,-3.821,0.332,
40833.475,1781223556.726,-3.860,0.366,
40834.475,1781223557.727,-3.941,0.331,
40835.475,1781223558.726,-3.926,0.384,
40836.475,1781223559.726,-3.822,0.382,
40837.475,1781223560.726,-3.720,0.403,
40838.475,1781223561.726,-3.680,0.361,
40839.475,1781223562.726,-3.584,0.423,
40840.475,1781223563.726,-3.557,0.326,
40841.475,1781223564.726,-3.502,0.354,
40842.475,1781223565.726,-3.443,0.357,
40843.476,1781223566.726,-3.396,0.360,
40844.476,1781223567.726,-3.346,0.357,
40845.476,1781223568.726,-3.306,0.365,
