raw_s,wall_s,offset_ms,delay_ms,err
27912.997,1781210622.634,14399.959,0.343,
27913.999,1781210623.635,14400.891,0.375,
27915.000,1781210624.635,14401.852,0.349,
27916.001,1781210640.037,0.887,0.284,
27917.002,1781210641.037,1.790,0.359,
27918.003,1781210642.037,2.723,0.381,
27919.004,1781210643.037,3.650,0.356,
27920.005,1781210644.037,4.616,0.329,
27921.006,1781210645.037,5.524,0.334,
27922.007,1781210646.037,6.502,0.326,
27923.008,1781210647.037,7.411,0.432,
27924.009,1781210648.037,8.315,0.402,
27925.010,1781210649.037,9.331,0.301,
27926.011,1781210650.037,10.186,0.412,
27927.012,1781210651.037,11.177,0.368,
27928.013,1781210652.037,12.118,0.374,
27929.014,1781210653.037,13.069,0.352,
27930.015,1781210654.037,14.012,0.396,
27931.016,1781210655.037,14.945,0.463,
27932.017,1781210656.037,15.886,0.402,
27933.018,1781210657.037,16.799,0.407,
27934.019,1781210658.037,17.754,0.369,
27935.020,1781210659.037,18.680,0.399,
27936.021,1781210660.037,19.634,0.413,
27937.022,1781210661.037,20.592,0.387,
27938.023,1781210662.037,21.518,0.371,
27939.024,1781210663.037,22.456,0.361,
27940.025,1781210664.037,23.385,0.350,
27941.026,1781210665.037,24.340,0.371,
27942.027,1781210666.037,25.294,0.281,
27943.028,1781210667.037,26.231,0.389,
27944.029,1781210668.037,27.163,0.427,
27945.030,1781210669.037,28.079,0.342,
27946.031,1781210670.037,29.041,0.360,
27947.032,1781210671.037,29.960,0.398,
27948.033,1781210672.037,30.879,0.379,
27949.032,1781210673.037,29.916,0.395,
27950.031,1781210674.037,29.082,0.418,
27951.031,1781210675.037,28.346,0.319,
27952.030,1781210676.037,27.753,0.330,
27953.030,1781210677.037,27.281,0.310,
27954.029,1781210678.037,26.821,0.361,
27955.029,1781210679.037,26.483,0.379,
27956.029,1781210680.037,26.204,0.378,
27957.029,1781210681.037,26.018,0.383,
27958.028,1781210682.037,25.911,0.367,
27959.029,1781210683.037,25.846,0.389,
27960.029,1781210684.037,25.872,0.362,
27961.029,1781210685.037,25.964,0.393,
27962.029,1781210686.037,26.063,0.311,
27963.029,1781210687.037,26.208,0.436,
27964.029,1781210688.037,26.466,0.439,
27965.030,1781210689.037,26.747,0.399,
27966.030,1781210690.037,27.026,0.403,
27967.031,1781210691.037,27.387,0.369,
27968.031,1781210692.037,27.760,0.388,
27969.031,1781210693.037,28.211,0.331,
27970.032,1781210694.037,28.643,0.424,
27971.033,1781210695.037,29.137,0.348,
27972.033,1781210696.037,29.642,0.320,
27973.034,1781210697.037,30.172,0.386,
27974.034,1781210698.037,30.741,0.372,
