raw_s,wall_s,offset_ms,delay_ms,err
373532.516,1781556235.422,-0.997,0.333,
373533.518,1781556236.423,,,TimeoutError
373534.519,1781556237.424,,,TimeoutError
373535.520,1781556238.425,-3.492,10.174,
373536.522,1781556239.426,,,TimeoutError
373537.523,1781556240.428,,,TimeoutError
373538.524,1781556241.429,,,TimeoutError
373539.526,1781556242.430,,,TimeoutError
373540.527,1781556243.431,,,TimeoutError
373541.528,1781556244.432,2.288,10.654,
373542.529,1781556245.433,-2.360,9.876,
373543.529,1781556246.433,-0.076,9.713,
373544.529,1781556247.433,,,TimeoutError
373545.531,1781556248.435,,,TimeoutError
373546.532,1781556249.436,,,TimeoutError
373547.533,1781556250.437,,,TimeoutError
373548.535,1781556251.438,-0.509,12.101,
373549.536,1781556252.439,,,TimeoutError
373550.537,1781556253.441,,,TimeoutError
373551.539,1781556254.442,0.583,7.113,
373552.540,1781556255.443,,,TimeoutError
373553.541,1781556256.444,,,TimeoutError
373554.541,1781556257.444,,,TimeoutError
373555.543,1781556258.446,,,TimeoutError
373556.544,1781556259.447,,,TimeoutError
373557.545,1781556260.448,,,TimeoutError
373558.547,1781556261.449,,,TimeoutError
373559.548,1781556262.451,,,TimeoutError
373560.549,1781556263.452,,,TimeoutError
373561.551,1781556264.453,2.241,11.415,
373562.552,1781556265.454,,,TimeoutError
373563.553,1781556266.455,-0.310,13.553,
373564.554,1781556267.457,,,TimeoutError
373565.556,1781556268.458,,,TimeoutError
373566.557,1781556269.459,0.262,15.267,
373567.558,1781556270.460,,,TimeoutError
373568.559,1781556271.461,,,TimeoutError
373569.561,1781556272.462,,,TimeoutError
373570.562,1781556273.464,,,TimeoutError
373571.563,1781556274.465,,,TimeoutError
373572.565,1781556275.466,-0.218,9.367,
373573.566,1781556276.467,,,TimeoutError
373574.567,1781556277.468,,,TimeoutError
373575.568,1781556278.470,0.589,7.536,
373576.569,1781556279.471,,,TimeoutError
373577.571,1781556280.472,-1.027,8.346,
373578.572,1781556281.473,,,TimeoutError
373579.573,1781556282.474,,,TimeoutError
373580.575,1781556283.475,,,TimeoutError
373581.576,1781556284.477,,,TimeoutError
373582.577,1781556285.478,,,TimeoutError
373583.579,1781556286.479,,,TimeoutError
373584.580,1781556287.480,,,TimeoutError
373585.581,1781556288.482,,,TimeoutError
373586.582,1781556289.483,,,TimeoutError
373587.584,1781556290.484,,,TimeoutError
373588.585,1781556291.485,,,TimeoutError
373589.586,1781556292.486,,,TimeoutError
373590.588,1781556293.488,,,TimeoutError
373591.589,1781556294.489,,,TimeoutError
373592.590,1781556295.490,,,TimeoutError
373593.591,1781556296.491,,,TimeoutError
373594.593,1781556297.492,,,TimeoutError
373595.594,1781556298.494,0.837,16.072,
373596.595,1781556299.495,,,TimeoutError
373597.596,1781556300.496,,,TimeoutError
373598.598,1781556301.497,,,TimeoutError
373599.599,1781556302.498,,,TimeoutError
373600.600,1781556303.499,,,TimeoutError
373601.601,1781556304.501,,,TimeoutError
373602.603,1781556305.502,1.339,12.213,
373603.604,1781556306.503,,,TimeoutError
