raw_s,wall_s,offset_ms,delay_ms,err
24083.645,1781206807.772,143.852,0.374,
24084.646,1781206808.773,143.807,0.391,
24085.646,1781206809.773,143.784,0.310,
24086.637,1781206810.777,130.214,0.352,
24087.619,1781206811.775,114.194,0.355,
24088.604,1781206812.775,100.055,0.360,
24089.594,1781206813.777,87.632,0.313,
24090.580,1781206814.774,76.851,0.372,
24091.571,1781206815.774,67.406,0.336,
24092.562,1781206816.773,59.040,0.363,
24093.555,1781206817.773,51.716,0.360,
24094.549,1781206818.774,45.276,0.388,
24095.543,1781206819.774,39.685,0.420,
24096.538,1781206820.774,34.767,0.369,
24097.534,1781206821.774,30.448,0.370,
24098.530,1781206822.773,26.658,0.409,
24099.527,1781206823.773,23.347,0.376,
24100.524,1781206824.773,20.470,0.311,
24101.522,1781206825.774,17.875,0.357,
24102.520,1781206826.774,15.633,0.363,
24103.518,1781206827.773,13.655,0.393,
24104.516,1781206828.774,11.931,0.376,
24105.515,1781206829.774,10.447,0.379,
24106.513,1781206830.774,9.077,0.375,
24107.512,1781206831.774,7.906,0.361,
24108.511,1781206832.773,6.880,0.256,
24109.510,1781206833.774,5.978,0.409,
24110.509,1781206834.773,5.153,0.363,
24111.509,1781206835.773,4.434,0.388,
24112.508,1781206836.773,3.811,0.386,
24113.508,1781206837.773,3.296,0.360,
24114.507,1781206838.773,2.726,0.373,
24115.507,1781206839.773,2.342,0.421,
24116.507,1781206840.773,1.934,0.363,
24117.506,1781206841.773,1.584,0.357,
24118.506,1781206842.773,1.378,0.365,
24119.506,1781206843.773,1.238,0.308,
24120.506,1781206844.773,1.056,0.360,
24121.506,1781206845.773,0.946,0.424,
24122.506,1781206846.773,0.799,0.303,
24123.506,1781206847.773,0.646,0.343,
24124.506,1781206848.773,0.505,0.377,
24125.505,1781206849.773,0.392,0.431,
24126.505,1781206850.773,0.273,0.398,
24127.505,1781206851.773,0.124,0.380,
24128.505,1781206852.773,0.005,0.344,
24129.505,1781206853.773,-0.109,0.343,
24130.505,1781206854.773,-0.214,0.340,
24131.505,1781206855.773,-0.303,0.419,
24132.505,1781206856.773,-0.415,0.364,
24133.505,1781206857.773,-0.527,0.408,
24134.505,1781206858.773,-0.613,0.374,
24135.505,1781206859.773,-0.725,0.398,
24136.505,1781206860.773,-0.838,0.429,
24137.505,1781206861.773,-0.873,0.376,
24138.505,1781206862.773,-1.012,0.394,
24139.505,1781206863.773,-1.078,0.381,
24140.505,1781206864.773,-1.183,0.296,
24141.505,1781206865.773,-1.245,0.340,
24142.505,1781206866.773,-1.327,0.347,
24143.505,1781206867.773,-1.440,0.368,
24144.505,1781206868.773,-1.512,0.367,
24145.505,1781206869.773,-1.575,0.355,
24146.505,1781206870.773,-1.651,0.405,
24147.505,1781206871.773,-1.750,0.361,
24148.505,1781206872.773,-1.831,0.365,
24149.505,1781206873.773,-1.917,0.345,
24150.505,1781206874.773,-1.961,0.345,
24151.505,1781206875.773,-2.066,0.337,
24152.505,1781206876.773,-2.142,0.393,
24153.505,1781206877.773,-2.210,0.349,
24154.505,1781206878.773,-2.295,0.393,
24155.505,1781206879.773,-2.346,0.478,
24156.505,1781206880.773,-2.434,0.338,
24157.505,1781206881.774,-2.480,0.344,
24158.505,1781206882.773,-2.568,0.357,
24159.504,1781206883.773,-2.631,0.375,
24160.504,1781206884.773,-2.704,0.369,
24161.505,1781206885.773,-2.779,0.363,
24162.505,1781206886.773,-2.844,0.363,
24163.505,1781206887.773,-2.903,0.399,
24164.505,1781206888.773,-2.986,0.361,
24165.505,1781206889.773,-3.056,0.365,
24166.505,1781206890.773,-3.115,0.379,
24167.504,1781206891.773,-3.123,0.260,
24168.505,1781206892.773,-3.252,0.343,
24169.504,1781206893.773,-3.302,0.402,
24170.505,1781206894.773,-3.400,0.396,
24171.504,1781206895.773,-3.462,0.358,
24172.505,1781206896.773,-3.505,0.332,
24173.504,1781206897.773,-3.586,0.365,
24174.504,1781206898.773,-3.656,0.359,
24175.504,1781206899.773,-3.732,0.341,
24176.504,1781206900.773,-3.790,0.372,
24177.504,1781206901.773,-3.836,0.400,
24178.504,1781206902.773,-3.907,0.394,
24179.505,1781206903.773,-3.984,0.365,
24180.504,1781206904.773,-4.046,0.365,
24181.504,1781206905.773,-4.104,0.397,
24182.504,1781206906.773,-4.157,0.390,
24183.505,1781206907.773,-4.119,0.365,
24184.505,1781206908.773,-4.040,0.451,
24185.505,1781206909.773,-3.969,0.365,
24186.505,1781206910.773,-3.903,0.380,
24187.505,1781206911.773,-3.833,0.367,
24188.505,1781206912.773,-3.770,0.374,
24189.505,1781206913.773,-3.725,0.349,
24190.505,1781206914.773,-3.631,0.428,
24191.506,1781206915.773,-3.603,0.389,
