raw_s,wall_s,offset_ms,delay_ms,err
382539.539,1781565241.895,-1.864,0.351,
382540.540,1781565242.896,,,TimeoutError
382541.541,1781565243.897,,,TimeoutError
382542.543,1781565244.899,,,TimeoutError
382543.544,1781565245.900,,,TimeoutError
382544.546,1781565246.901,,,TimeoutError
382545.547,1781565247.902,,,TimeoutError
382546.548,1781565248.903,,,TimeoutError
382547.550,1781565249.905,,,TimeoutError
382548.551,1781565250.906,-0.211,12.103,
382549.552,1781565251.907,,,TimeoutError
382550.554,1781565252.908,,,TimeoutError
382551.555,1781565253.910,,,TimeoutError
382552.556,1781565254.911,,,TimeoutError
382553.558,1781565255.912,,,TimeoutError
382554.559,1781565256.913,,,TimeoutError
382555.560,1781565257.914,,,TimeoutError
382556.562,1781565258.916,,,TimeoutError
382557.563,1781565259.917,,,TimeoutError
382558.564,1781565260.918,,,TimeoutError
382559.566,1781565261.919,,,TimeoutError
382560.567,1781565262.920,,,TimeoutError
382561.568,1781565263.922,,,TimeoutError
382562.570,1781565264.923,,,TimeoutError
382563.571,1781565265.924,,,TimeoutError
382564.572,1781565266.925,,,TimeoutError
382565.574,1781565267.927,,,TimeoutError
382566.575,1781565268.928,,,TimeoutError
382567.576,1781565269.929,1.444,13.516,
382568.577,1781565270.930,,,TimeoutError
382569.579,1781565271.931,,,TimeoutError
382570.580,1781565272.932,,,TimeoutError
382571.581,1781565273.934,,,TimeoutError
382572.583,1781565274.935,,,TimeoutError
382573.584,1781565275.936,,,TimeoutError
382574.585,1781565276.937,,,TimeoutError
382575.587,1781565277.938,,,TimeoutError
382576.588,1781565278.940,,,TimeoutError
382577.589,1781565279.941,,,TimeoutError
382578.590,1781565280.942,,,TimeoutError
382579.592,1781565281.943,,,TimeoutError
382580.593,1781565282.944,,,TimeoutError
382581.594,1781565283.946,,,TimeoutError
382582.596,1781565284.947,,,TimeoutError
382583.597,1781565285.948,,,TimeoutError
382584.598,1781565286.949,0.484,12.234,
382585.599,1781565287.950,,,TimeoutError
382586.600,1781565288.951,,,TimeoutError
382587.602,1781565289.953,,,TimeoutError
382588.603,1781565290.954,,,TimeoutError
382589.605,1781565291.955,,,TimeoutError
382590.606,1781565292.956,,,TimeoutError
382591.607,1781565293.958,,,TimeoutError
382592.608,1781565294.959,,,TimeoutError
382593.610,1781565295.960,,,TimeoutError
382594.611,1781565296.961,,,TimeoutError
382595.612,1781565297.962,,,TimeoutError
382596.613,1781565298.964,,,TimeoutError
382597.615,1781565299.965,,,TimeoutError
382598.616,1781565300.966,,,TimeoutError
382599.617,1781565301.967,,,TimeoutError
382600.619,1781565302.968,,,TimeoutError
382601.620,1781565303.970,,,TimeoutError
382602.621,1781565304.971,,,TimeoutError
382603.622,1781565305.972,,,TimeoutError
382604.624,1781565306.973,,,TimeoutError
382605.625,1781565307.974,,,TimeoutError
382606.626,1781565308.976,,,TimeoutError
382607.628,1781565309.977,,,TimeoutError
382608.629,1781565310.978,,,TimeoutError
382609.630,1781565311.979,0.400,11.327,
382610.631,1781565312.980,,,TimeoutError
382611.633,1781565313.982,,,TimeoutError
382612.634,1781565314.983,,,TimeoutError
382613.635,1781565315.984,,,TimeoutError
382614.637,1781565316.985,,,TimeoutError
382615.638,1781565317.987,,,TimeoutError
382616.639,1781565318.988,,,TimeoutError
382617.640,1781565319.989,,,TimeoutError
382618.642,1781565320.990,,,TimeoutError
382619.643,1781565321.991,,,TimeoutError
382620.644,1781565322.993,,,TimeoutError
382621.646,1781565323.994,,,TimeoutError
382622.647,1781565324.995,,,TimeoutError
382623.648,1781565325.996,,,TimeoutError
382624.649,1781565326.997,,,TimeoutError
382625.651,1781565327.999,,,TimeoutError
382626.652,1781565329.000,,,TimeoutError
382627.653,1781565330.001,,,TimeoutError
382628.655,1781565331.002,,,TimeoutError
382629.656,1781565332.003,,,TimeoutError
382630.657,1781565333.004,,,TimeoutError
382631.658,1781565334.006,,,TimeoutError
382632.660,1781565335.007,,,TimeoutError
382633.661,1781565336.008,,,TimeoutError
382634.662,1781565337.009,,,TimeoutError
382635.663,1781565338.011,,,OSError
382636.665,1781565339.012,,,OSError
382637.665,1781565340.012,,,OSError
382638.665,1781565341.012,,,OSError
382639.665,1781565342.012,,,OSError
382640.665,1781565343.012,,,OSError
382641.665,1781565344.012,,,OSError
382642.665,1781565345.012,,,OSError
382643.665,1781565346.012,,,OSError
382644.665,1781565347.012,,,OSError
382645.665,1781565348.012,,,OSError
