raw_s,wall_s,offset_ms,delay_ms,err
13338.398,1781196063.325,-0.099,0.430,
13339.399,1781196064.326,-0.154,0.359,
13340.398,1781196065.326,-1.004,2.031,
13341.399,1781196066.326,-0.280,0.390,
13342.399,1781196067.326,-0.345,0.401,
13343.399,1781196068.326,-0.367,0.356,
13344.399,1781196069.326,-0.410,0.381,
13345.399,1781196070.326,-0.467,0.435,
13346.399,1781196071.326,-0.527,0.355,
13347.399,1781196072.326,-0.549,0.359,
13348.399,1781196073.326,-0.656,0.453,
13349.399,1781196074.326,-0.681,0.391,
13350.399,1781196075.326,-0.700,0.359,
13351.399,1781196076.326,-0.791,0.354,
13352.399,1781196077.326,-0.824,0.333,
13353.399,1781196078.326,-0.844,0.320,
13354.399,1781196079.326,-0.935,0.391,
13355.399,1781196080.326,-0.996,0.367,
13356.399,1781196081.326,-1.053,0.423,
13357.399,1781196082.326,-1.107,0.270,
13358.399,1781196083.326,-1.160,0.313,
13359.399,1781196084.326,-1.224,0.380,
13360.399,1781196085.326,-1.249,0.322,
13361.399,1781196086.326,-1.346,0.335,
13362.399,1781196087.326,-1.404,0.417,
13363.399,1781196088.326,-1.462,0.337,
13364.399,1781196089.326,-1.516,0.429,
13365.399,1781196090.326,-1.563,0.375,
13366.399,1781196091.326,-1.637,0.429,
13367.399,1781196092.326,-1.663,0.288,
13368.399,1781196093.326,-1.720,0.358,
13369.399,1781196094.326,-1.768,0.381,
13370.399,1781196095.326,-1.851,0.320,
13371.399,1781196096.326,-1.937,0.314,
13372.399,1781196097.326,-1.987,0.379,
13373.399,1781196098.326,-2.008,0.459,
13374.399,1781196099.326,-2.104,0.351,
13375.399,1781196100.326,-2.131,0.292,
13376.399,1781196101.326,-2.180,0.392,
13377.399,1781196102.326,-2.225,0.359,
13378.399,1781196103.326,-2.370,0.439,
13379.399,1781196104.326,-2.350,0.443,
13380.399,1781196105.326,-2.515,0.409,
13381.399,1781196106.326,-2.532,0.341,
13382.399,1781196107.326,-2.582,0.397,
13383.399,1781196108.326,-2.660,0.506,
13384.399,1781196109.326,-2.692,0.348,
13385.399,1781196110.326,-2.779,0.390,
13386.399,1781196111.326,-2.805,0.350,
13387.399,1781196112.326,-2.872,0.410,
13388.399,1781196113.326,-2.932,0.376,
13389.399,1781196114.326,-2.981,0.379,
13390.399,1781196115.326,-3.051,0.453,
13391.399,1781196116.326,-3.105,0.348,
13392.399,1781196117.326,-3.176,0.374,
13393.399,1781196118.326,-3.242,0.359,
13394.399,1781196119.326,-3.305,0.368,
13395.399,1781196120.326,-3.368,0.444,
13396.399,1781196121.326,-3.427,0.423,
13397.399,1781196122.326,-3.466,0.389,
13398.399,1781196123.326,-3.527,0.396,
13399.399,1781196124.326,-3.623,0.362,
13400.399,1781196125.326,-3.694,0.432,
13401.399,1781196126.326,-3.727,0.395,
13402.399,1781196127.326,-3.756,0.322,
13403.399,1781196128.326,-3.830,0.396,
13404.399,1781196129.326,-3.869,0.274,
13405.399,1781196130.326,-3.906,0.347,
13406.399,1781196131.326,-3.824,0.365,
13407.399,1781196132.326,-3.754,0.409,
13408.399,1781196133.326,-3.716,0.370,
13409.399,1781196134.326,-3.632,0.333,
13410.399,1781196135.326,-3.601,0.411,
13411.400,1781196136.326,-3.517,0.344,
13412.400,1781196137.326,-3.465,0.301,
13413.400,1781196138.326,-3.420,0.372,
13414.400,1781196139.326,-3.358,0.408,
13415.400,1781196140.326,-3.330,0.378,
13416.400,1781196141.326,-3.299,0.358,
13417.400,1781196142.326,-3.229,0.270,
13418.400,1781196143.326,-3.233,0.407,
13419.400,1781196144.326,-3.166,0.405,
13420.400,1781196145.326,-3.140,0.285,
13421.401,1781196146.326,-3.137,0.390,
13422.401,1781196147.326,-3.078,0.349,
13423.401,1781196148.326,-3.049,0.387,
13424.401,1781196149.326,-3.021,0.404,
13425.401,1781196150.326,-3.038,0.414,
13426.401,1781196151.326,-3.000,0.419,
13427.401,1781196152.326,-2.972,0.383,
13428.401,1781196153.326,-2.982,0.368,
13429.401,1781196154.326,-2.943,0.368,
13430.401,1781196155.326,-2.965,0.363,
13431.401,1781196156.326,-2.952,0.416,
13432.401,1781196157.326,-2.964,0.414,
13433.402,1781196158.326,-2.948,0.385,
13434.402,1781196159.326,-2.940,0.454,
13435.402,1781196160.326,-2.952,0.401,
13436.402,1781196161.326,-2.930,0.403,
13437.402,1781196162.326,-2.926,0.391,
13438.402,1781196163.326,-2.931,0.365,
13439.402,1781196164.326,-2.931,0.394,
13440.402,1781196165.326,-2.945,0.378,
13441.402,1781196166.326,-2.946,0.372,
13442.402,1781196167.326,-2.977,0.299,
13443.402,1781196168.326,-2.973,0.385,
13444.402,1781196169.326,-2.969,0.355,
13445.402,1781196170.326,-2.985,0.375,
13446.402,1781196171.326,-2.991,0.399,
13447.402,1781196172.326,-2.979,0.371,
13448.402,1781196173.326,-3.028,0.370,
13449.402,1781196174.326,-3.053,0.380,
13450.402,1781196175.326,-3.025,0.493,
13451.403,1781196176.326,-3.073,0.371,
13452.403,1781196177.326,-3.077,0.408,
13453.403,1781196178.326,-3.136,0.408,
13454.403,1781196179.326,-3.160,0.444,
13455.403,1781196180.326,-3.173,0.410,
13456.403,1781196181.326,-3.206,0.433,
13457.403,1781196182.326,-3.215,0.411,
13458.403,1781196183.326,-3.214,0.375,
13459.403,1781196184.326,-3.251,0.385,
13460.403,1781196185.326,-3.258,0.396,
13461.403,1781196186.326,-3.297,0.369,
13462.403,1781196187.326,-3.328,0.389,
13463.403,1781196188.326,-3.354,0.398,
13464.403,1781196189.326,-3.397,0.384,
