raw_s,wall_s,offset_ms,delay_ms,err
400617.465,1781583318.716,0.168,0.383,
400618.467,1781583319.717,49.887,254.657,
400619.466,1781583320.717,-15.801,63.952,
400620.467,1781583321.717,31.108,173.734,
400621.467,1781583322.717,28.330,296.510,
400622.467,1781583323.717,-17.405,264.634,
400623.467,1781583324.717,61.085,188.468,
400624.467,1781583325.717,17.057,105.293,
400625.467,1781583326.717,76.945,193.194,
400626.467,1781583327.717,-50.981,273.622,
400627.467,1781583328.717,-69.090,220.161,
400628.467,1781583329.717,0.248,43.504,
400629.467,1781583330.717,88.642,181.293,
400630.467,1781583331.717,-36.784,139.369,
400631.467,1781583332.717,-59.140,244.889,
400632.467,1781583333.717,-21.086,353.571,
400633.467,1781583334.717,3.639,342.117,
400634.467,1781583335.716,-25.234,259.117,
400635.467,1781583336.717,-38.770,111.423,
400636.468,1781583337.717,-25.206,279.538,
400637.467,1781583338.717,-55.279,261.343,
400638.467,1781583339.717,8.985,319.805,
400639.467,1781583340.717,22.578,105.420,
400640.468,1781583341.717,-5.613,288.730,
400641.468,1781583342.717,37.735,142.232,
400642.468,1781583343.717,-13.660,176.203,
400643.468,1781583344.717,15.893,52.991,
400644.468,1781583345.717,37.677,244.747,
400645.468,1781583346.717,-17.155,302.338,
400646.468,1781583347.717,44.697,131.789,
400647.468,1781583348.717,5.026,232.689,
400648.468,1781583349.717,-50.447,262.382,
400649.468,1781583350.717,-15.216,80.232,
400650.468,1781583351.717,67.434,217.768,
400651.468,1781583352.717,-39.691,202.538,
400652.468,1781583353.717,15.050,223.483,
400653.468,1781583354.717,64.117,232.627,
400654.468,1781583355.717,-28.541,174.787,
400655.469,1781583356.717,-6.317,309.374,
400656.468,1781583357.717,-1.295,297.657,
400657.468,1781583358.717,-60.185,213.842,
400658.469,1781583359.717,-4.419,246.554,
400659.469,1781583360.717,-48.672,229.935,
400660.469,1781583361.717,-1.832,29.825,
400661.469,1781583362.717,1.021,287.028,
400662.469,1781583363.717,9.627,380.888,
400663.469,1781583364.717,29.348,282.763,
400664.469,1781583365.717,-31.330,204.480,
400665.469,1781583366.717,-51.687,104.959,
400666.469,1781583367.717,-7.130,274.895,
400667.469,1781583368.717,49.976,278.854,
400668.469,1781583369.717,62.015,213.429,
400669.469,1781583370.717,47.821,128.806,
400670.469,1781583371.717,19.496,65.666,
400671.470,1781583372.717,-19.902,328.610,
400672.469,1781583373.717,2.427,199.723,
400673.469,1781583374.717,-53.577,233.673,
400674.469,1781583375.717,-30.338,187.759,
400675.470,1781583376.717,-2.302,98.428,
400676.470,1781583377.717,70.355,248.330,
400677.470,1781583378.717,-30.645,124.360,
400678.470,1781583379.717,9.709,252.927,
400679.470,1781583380.717,-81.349,234.306,
400680.471,1781583381.717,-7.044,271.014,
400681.471,1781583382.717,7.738,228.154,
400682.471,1781583383.717,-15.483,132.613,
400683.471,1781583384.717,-24.428,112.349,
400684.472,1781583385.717,6.770,113.882,
400685.472,1781583386.717,-49.754,297.861,
400686.472,1781583387.717,60.541,124.135,
400687.471,1781583388.716,32.776,311.090,
400688.472,1781583389.717,44.698,296.502,
400689.472,1781583390.717,-25.773,148.968,
400690.473,1781583391.717,-52.030,218.107,
400691.473,1781583392.717,51.065,232.606,
400692.473,1781583393.717,29.264,166.325,
400693.473,1781583394.717,6.140,37.123,
400694.474,1781583395.717,-3.318,130.083,
400695.474,1781583396.717,4.396,98.265,
400696.474,1781583397.717,-64.013,157.948,
400697.474,1781583398.717,16.620,216.771,
400698.474,1781583399.717,0.986,51.165,
400699.474,1781583400.717,20.774,181.918,
400700.474,1781583401.717,39.418,215.104,
400701.475,1781583402.717,-52.827,163.016,
400702.475,1781583403.717,57.730,193.969,
400703.475,1781583404.717,68.320,220.402,
400704.475,1781583405.717,19.597,243.329,
400705.475,1781583406.717,-61.950,255.422,
400706.475,1781583407.717,13.227,25.543,
400707.476,1781583408.717,16.058,256.398,
400708.476,1781583409.717,76.333,178.701,
400709.476,1781583410.717,50.341,131.915,
400710.476,1781583411.717,60.427,265.679,
400711.476,1781583412.717,-68.924,156.334,
400712.476,1781583413.717,-9.019,102.931,
400713.476,1781583414.717,-52.850,123.891,
400714.477,1781583415.717,-13.358,228.422,
400715.477,1781583416.717,12.287,62.534,
400716.477,1781583417.717,-16.912,51.358,
400717.477,1781583418.717,74.610,235.074,
400718.477,1781583419.717,-54.545,177.974,
400719.477,1781583420.717,24.948,90.688,
400720.477,1781583421.717,9.322,235.539,
400721.477,1781583422.717,-38.499,201.933,
400722.478,1781583423.717,-16.299,167.261,
400723.478,1781583424.717,5.636,133.894,
400724.478,1781583425.717,-20.223,348.789,
400725.478,1781583426.717,-17.639,156.347,
400726.478,1781583427.717,-26.785,169.256,
400727.478,1781583428.717,51.657,278.119,
400728.478,1781583429.717,-32.558,226.705,
400729.478,1781583430.717,-3.129,282.983,
400730.478,1781583431.717,101.228,196.934,
400731.478,1781583432.717,18.803,47.277,
400732.479,1781583433.717,15.580,224.074,
400733.479,1781583434.717,58.453,267.161,
400734.479,1781583435.717,71.558,200.870,
400735.479,1781583436.717,12.281,91.457,
400736.479,1781583437.717,-16.570,74.396,
400737.479,1781583438.717,-8.144,317.400,
400738.479,1781583439.717,82.856,180.882,
400739.479,1781583440.717,-37.973,282.593,
400740.479,1781583441.717,5.197,346.875,
400741.479,1781583442.717,-72.949,226.641,
400742.480,1781583443.717,44.255,148.475,
400743.480,1781583444.717,61.855,152.628,
400744.480,1781583445.717,-65.369,255.021,
400745.480,1781583446.717,6.945,227.246,
400746.480,1781583447.717,17.886,108.646,
400747.480,1781583448.717,47.839,118.832,
400748.480,1781583449.717,48.977,308.587,
400749.480,1781583450.717,-4.063,91.228,
400750.481,1781583451.717,38.791,237.708,
400751.480,1781583452.717,34.867,187.196,
400752.481,1781583453.717,48.710,164.088,
400753.481,1781583454.717,31.387,176.191,
400754.481,1781583455.717,30.738,142.644,
400755.481,1781583456.717,-24.094,61.319,
400756.481,1781583457.717,10.430,193.065,
400757.481,1781583458.717,35.105,73.065,
400758.481,1781583459.717,35.092,170.882,
400759.481,1781583460.717,14.574,176.082,
400760.482,1781583461.717,27.260,46.119,
400761.482,1781583462.717,-8.959,365.809,
400762.481,1781583463.717,21.018,67.810,
400763.482,1781583464.717,63.182,226.924,
400764.482,1781583465.717,21.437,158.945,
400765.482,1781583466.717,19.462,207.262,
400766.482,1781583467.717,8.463,128.935,
400767.482,1781583468.717,38.705,224.724,
400768.482,1781583469.717,67.284,196.365,
400769.482,1781583470.717,32.379,196.859,
400770.482,1781583471.717,-83.824,202.481,
400771.482,1781583472.717,11.138,236.659,
400772.482,1781583473.717,-1.930,72.049,
400773.483,1781583474.717,25.666,294.313,
400774.483,1781583475.717,27.282,70.907,
400775.483,1781583476.717,13.523,58.208,
400776.483,1781583477.717,-40.998,244.832,
400777.483,1781583478.717,47.394,312.687,
400778.483,1781583479.717,-43.410,166.695,
400779.483,1781583480.717,-5.492,276.340,
400780.483,1781583481.717,-14.625,100.417,
400781.483,1781583482.717,-63.264,180.805,
400782.483,1781583483.717,4.279,291.012,
400783.483,1781583484.717,-1.718,210.478,
400784.484,1781583485.717,-57.754,188.189,
400785.484,1781583486.717,75.720,259.014,
400786.484,1781583487.717,5.026,195.353,
400787.484,1781583488.717,-32.909,142.207,
400788.484,1781583489.717,13.389,282.371,
400789.484,1781583490.717,54.041,148.500,
400790.484,1781583491.717,-2.772,162.295,
400791.484,1781583492.717,-20.956,128.309,
400792.484,1781583493.717,12.073,93.668,
400793.484,1781583494.717,80.779,181.841,
400794.484,1781583495.717,-10.788,93.353,
400795.485,1781583496.717,65.145,180.412,
400796.485,1781583497.717,-29.129,157.163,
400797.485,1781583498.717,-26.292,220.014,
400798.485,1781583499.717,1.178,185.100,
400799.485,1781583500.717,-42.948,264.597,
400800.485,1781583501.717,-11.381,204.991,
400801.485,1781583502.717,-65.652,250.094,
400802.485,1781583503.717,-43.421,182.981,
400803.485,1781583504.717,15.871,276.707,
400804.485,1781583505.717,6.107,176.700,
400805.485,1781583506.717,8.278,333.086,
400806.484,1781583507.717,-26.373,165.567,
400807.482,1781583508.717,-36.597,100.201,
400808.480,1781583509.717,-11.557,55.471,
400809.478,1781583510.717,71.848,221.004,
400810.477,1781583511.717,-21.512,304.384,
400811.475,1781583512.717,18.089,278.436,
400812.473,1781583513.717,-24.780,257.082,
400813.471,1781583514.717,-8.353,19.981,
400814.470,1781583515.717,54.740,263.170,
