raw_s,wall_s,offset_ms,delay_ms,err
15339.839,1781198065.004,-360.074,0.318,
15340.840,1781198066.005,-360.267,0.321,
15341.839,1781198067.004,-360.438,0.359,
15342.840,1781198068.005,-360.589,0.409,
15343.887,1781198069.005,-313.589,0.385,
15344.927,1781198070.004,-272.767,0.346,
15345.963,1781198071.005,-237.204,0.341,
15346.994,1781198072.005,-206.246,0.364,
15348.021,1781198073.004,-179.299,0.344,
15349.045,1781198074.005,-155.788,0.289,
15350.065,1781198075.005,-135.360,0.344,
15351.083,1781198076.005,-117.531,0.425,
15352.099,1781198077.005,-101.954,0.360,
15353.113,1781198078.005,-88.392,0.358,
15354.124,1781198079.005,-76.551,0.445,
15355.135,1781198080.005,-66.295,0.391,
15356.144,1781198081.005,-57.249,0.370,
15357.152,1781198082.005,-49.416,0.364,
15358.159,1781198083.005,-42.591,0.366,
15359.165,1781198084.005,-36.680,0.420,
15360.169,1781198085.004,-31.548,0.551,
15361.175,1781198086.005,-26.942,0.396,
15362.178,1781198087.005,-23.000,0.388,
15363.181,1781198088.004,-19.589,0.374,
15364.185,1781198089.005,-16.625,0.375,
15365.187,1781198090.005,-14.036,0.354,
15366.190,1781198091.005,-11.807,0.404,
15367.192,1781198092.005,-9.889,0.366,
15368.193,1781198093.005,-8.235,0.412,
15369.195,1781198094.005,-6.718,0.321,
15370.196,1781198095.005,-5.532,0.294,
15371.197,1781198096.004,-4.488,0.388,
15372.198,1781198097.005,-3.631,0.418,
15373.199,1781198098.005,-2.757,0.285,
15374.200,1781198099.005,-2.123,0.382,
15375.201,1781198100.005,-1.554,0.373,
15376.201,1781198101.005,-1.580,0.411,
15377.201,1781198102.005,-1.601,0.431,
15378.201,1781198103.005,-1.623,0.377,
15379.201,1781198104.005,-1.703,0.314,
15380.201,1781198105.005,-1.725,0.418,
15381.201,1781198106.005,-1.754,0.285,
15382.201,1781198107.005,-1.801,0.422,
15383.201,1781198108.005,-1.877,0.425,
15384.201,1781198109.005,-1.974,0.413,
15385.201,1781198110.005,-2.030,0.368,
15386.201,1781198111.005,-2.117,0.407,
15387.201,1781198112.005,-2.198,0.380,
15388.201,1781198113.005,-2.272,0.370,
15389.201,1781198114.005,-2.360,0.365,
15390.201,1781198115.005,-2.460,0.378,
15391.201,1781198116.005,-2.561,0.380,
15392.201,1781198117.005,-2.650,0.363,
15393.201,1781198118.005,-2.770,0.362,
15394.201,1781198119.005,-2.847,0.332,
15395.200,1781198120.005,-2.960,0.354,
15396.200,1781198121.005,-3.028,0.366,
15397.200,1781198122.005,-3.194,0.350,
15398.200,1781198123.005,-3.284,0.328,
15399.200,1781198124.005,-3.415,0.364,
15400.200,1781198125.005,-3.520,0.325,
15401.200,1781198126.005,-3.653,0.337,
15402.200,1781198127.005,-3.777,0.395,
15403.200,1781198128.005,-3.911,0.368,
15404.200,1781198129.005,-4.034,0.388,
15405.200,1781198130.005,-4.143,0.395,
15406.200,1781198131.005,-4.242,0.383,
15407.200,1781198132.005,-4.411,0.404,
15408.200,1781198133.005,-4.505,0.372,
15409.200,1781198134.005,-4.684,0.432,
15410.200,1781198135.005,-4.803,0.345,
15411.199,1781198136.005,-4.922,0.250,
15412.199,1781198137.005,-5.044,0.358,
15413.199,1781198138.005,-5.201,0.407,
15414.199,1781198139.005,-5.332,0.429,
15415.199,1781198140.005,-5.450,0.384,
15416.199,1781198141.005,-5.577,0.387,
15417.199,1781198142.005,-5.747,0.415,
15418.199,1781198143.005,-5.837,0.312,
15419.199,1781198144.005,-5.996,0.373,
15420.199,1781198145.005,-6.138,0.372,
15421.199,1781198146.005,-6.255,0.368,
15422.199,1781198147.005,-6.411,0.374,
15423.199,1781198148.005,-6.554,0.474,
15424.199,1781198149.005,-6.666,0.406,
15425.199,1781198150.005,-6.830,0.355,
15426.198,1781198151.005,-6.940,0.378,
15427.198,1781198152.005,-7.115,0.364,
15428.198,1781198153.005,-7.269,0.395,
15429.198,1781198154.005,-7.410,0.430,
15430.198,1781198155.005,-7.547,0.406,
15431.198,1781198156.005,-7.686,0.447,
15432.198,1781198157.005,-7.811,0.373,
15433.198,1781198158.005,-7.970,0.387,
15434.198,1781198159.005,-8.082,0.449,
15435.198,1781198160.005,-8.227,0.392,
15436.198,1781198161.005,-8.387,0.355,
15437.198,1781198162.005,-8.536,0.357,
15438.197,1781198163.005,-8.676,0.355,
15439.197,1781198164.005,-8.790,0.366,
15440.198,1781198165.005,-8.597,0.251,
15441.198,1781198166.005,-8.456,0.299,
15442.198,1781198167.005,-8.348,0.392,
15443.198,1781198168.005,-8.184,0.400,
15444.198,1781198169.005,-8.039,0.296,
15445.199,1781198170.005,-7.942,0.350,
15446.199,1781198171.005,-7.830,0.356,
15447.199,1781198172.005,-7.717,0.387,
15448.199,1781198173.005,-7.660,0.384,
15449.199,1781198174.005,-7.600,0.379,
15450.199,1781198175.005,-7.430,0.373,
15451.199,1781198176.005,-7.345,0.361,
15452.200,1781198177.005,-7.296,0.376,
15453.200,1781198178.005,-7.228,0.362,
15454.200,1781198179.005,-7.164,0.363,
15455.200,1781198180.005,-7.119,0.384,
15456.200,1781198181.005,-7.066,0.386,
15457.200,1781198182.005,-7.012,0.365,
15458.200,1781198183.005,-6.921,0.355,
15459.201,1781198184.005,-6.893,0.292,
15460.201,1781198185.005,-6.894,0.409,
15461.201,1781198186.005,-6.857,0.315,
15462.201,1781198187.005,-6.846,0.330,
15463.201,1781198188.005,-6.879,0.454,
15464.201,1781198189.005,-6.818,0.343,
15465.201,1781198190.005,-6.760,0.317,
15466.201,1781198191.005,-6.764,0.381,
15467.201,1781198192.005,-6.783,0.376,
15468.201,1781198193.005,-6.793,0.444,
15469.201,1781198194.005,-6.785,0.343,
15470.201,1781198195.005,-6.814,0.337,
15471.201,1781198196.005,-6.851,0.388,
15472.201,1781198197.005,-6.830,0.389,
