raw_s,wall_s,offset_ms,delay_ms,err
33061.662,1781215871.785,-86400.143,0.328,
33062.662,1781215872.786,-86401.209,0.271,
33063.661,1781215873.786,-86402.257,0.367,
33064.660,1781215788.384,-1.088,0.384,
33065.660,1781215789.384,-2.148,0.382,
33066.659,1781215790.384,-3.170,0.364,
33067.658,1781215791.384,-4.264,0.373,
33068.656,1781215792.383,-5.286,0.395,
33069.655,1781215793.383,-6.379,0.374,
33070.654,1781215794.383,-7.440,0.373,
33071.653,1781215795.383,-8.499,0.379,
33072.652,1781215796.383,-9.563,0.358,
33073.651,1781215797.383,-10.650,0.456,
33074.651,1781215798.384,-11.703,0.429,
33075.650,1781215799.384,-12.742,0.371,
33076.649,1781215800.384,-13.795,0.382,
33077.648,1781215801.384,-14.859,0.327,
33078.647,1781215802.384,-15.906,0.288,
33079.646,1781215803.384,-16.984,0.443,
33080.645,1781215804.384,-18.066,0.420,
33081.644,1781215805.384,-19.099,0.376,
33082.643,1781215806.384,-20.184,0.397,
33083.641,1781215807.383,-21.232,0.379,
33084.640,1781215808.383,-22.260,0.432,
33085.640,1781215809.384,-23.327,0.346,
33086.639,1781215810.384,-24.401,0.372,
33087.638,1781215811.384,-25.463,0.462,
33088.636,1781215812.383,-26.521,0.329,
33089.635,1781215813.383,-27.546,0.324,
33090.635,1781215814.384,-28.640,0.377,
33091.633,1781215815.383,-29.683,0.295,
33092.632,1781215816.383,-30.754,0.370,
33093.631,1781215817.383,-31.852,0.387,
33094.631,1781215818.384,-32.882,0.378,
33095.630,1781215819.384,-33.925,0.413,
33096.629,1781215820.383,-34.210,0.401,
33097.630,1781215821.383,-33.228,0.405,
33098.631,1781215822.383,-32.324,0.392,
33099.632,1781215823.383,-31.552,0.372,
33100.633,1781215824.383,-30.891,0.351,
33101.633,1781215825.383,-30.326,0.347,
33102.634,1781215826.384,-29.902,0.347,
33103.634,1781215827.383,-29.550,0.379,
33104.635,1781215828.383,-29.285,0.355,
33105.635,1781215829.384,-29.091,0.345,
33106.635,1781215830.383,-28.981,0.277,
33107.635,1781215831.383,-28.969,0.264,
33108.635,1781215832.383,-28.968,0.272,
33109.635,1781215833.384,-29.096,0.367,
33110.635,1781215834.384,-29.245,0.398,
33111.635,1781215835.383,-29.493,0.359,
33112.635,1781215836.384,-29.764,0.367,
33113.634,1781215837.384,-30.046,0.357,
33114.634,1781215838.383,-30.430,0.398,
33115.634,1781215839.384,-30.870,0.339,
33116.633,1781215840.383,-31.309,0.363,
33117.633,1781215841.384,-31.812,0.399,
33118.633,1781215842.383,-32.304,0.399,
33119.632,1781215843.384,-32.903,0.404,
33120.631,1781215844.383,-33.487,0.417,
33121.631,1781215845.384,-34.077,0.442,
33122.630,1781215846.383,-34.744,0.437,
33123.630,1781215847.383,-35.386,0.409,
33124.629,1781215848.384,-36.074,0.312,
33125.628,1781215849.384,-36.828,0.350,
33126.628,1781215850.384,-37.563,0.355,
