raw_s,wall_s,offset_ms,delay_ms,err
36687.220,1781219412.162,-1440.130,0.384,
36688.221,1781219413.163,-1440.606,0.362,
36689.221,1781219414.163,-1441.041,0.332,
36690.220,1781219413.722,-0.492,0.381,
36691.220,1781219414.722,-0.956,0.369,
36692.219,1781219415.722,-1.402,0.334,
36693.219,1781219416.722,-1.861,0.403,
36694.219,1781219417.722,-2.315,0.392,
36695.218,1781219418.722,-2.791,0.376,
36696.218,1781219419.722,-3.271,0.362,
36697.218,1781219420.722,-3.728,0.376,
36698.217,1781219421.722,-4.166,0.405,
36699.217,1781219422.722,-4.651,0.392,
36700.216,1781219423.722,-5.110,0.377,
36701.216,1781219424.722,-5.547,0.407,
36702.216,1781219425.722,-6.021,0.377,
36703.215,1781219426.722,-6.481,0.391,
36704.215,1781219427.722,-6.944,0.369,
36705.214,1781219428.722,-7.404,0.372,
36706.214,1781219429.722,-7.880,0.185,
36707.214,1781219430.722,-8.319,0.333,
36708.213,1781219431.722,-8.761,0.406,
36709.213,1781219432.722,-9.252,0.294,
36710.213,1781219433.722,-9.707,0.438,
36711.212,1781219434.722,-10.161,0.347,
36712.211,1781219435.722,-10.661,0.451,
36713.211,1781219436.722,-11.111,0.397,
36714.211,1781219437.722,-11.558,0.366,
36715.210,1781219438.722,-12.020,0.371,
36716.210,1781219439.722,-12.495,0.395,
36717.210,1781219440.722,-12.936,0.404,
36718.209,1781219441.722,-13.396,0.361,
36719.209,1781219442.722,-13.846,0.428,
36720.208,1781219443.722,-14.319,0.371,
36721.208,1781219444.722,-14.789,0.337,
36722.208,1781219445.722,-14.580,0.391,
36723.208,1781219446.722,-14.156,0.398,
36724.209,1781219447.722,-13.818,0.340,
36725.209,1781219448.722,-13.498,0.372,
36726.210,1781219449.722,-13.200,0.402,
36727.210,1781219450.722,-13.007,0.367,
36728.210,1781219451.722,-12.830,0.394,
36729.210,1781219452.722,-12.695,0.391,
36730.211,1781219453.722,-12.587,0.372,
36731.211,1781219454.722,-12.522,0.367,
36732.211,1781219455.722,-12.455,0.430,
36733.211,1781219456.722,-12.489,0.365,
36734.211,1781219457.722,-12.489,0.388,
36735.211,1781219458.722,-12.572,0.351,
36736.211,1781219459.722,-12.645,0.366,
36737.211,1781219460.722,-12.734,0.390,
36738.211,1781219461.722,-12.856,0.359,
36739.211,1781219462.722,-13.042,0.369,
36740.211,1781219463.722,-13.192,0.390,
36741.211,1781219464.722,-13.381,0.359,
36742.210,1781219465.722,-13.550,0.368,
36743.210,1781219466.722,-13.797,0.376,
36744.210,1781219467.722,-14.023,0.366,
36745.210,1781219468.722,-14.301,0.390,
36746.210,1781219469.722,-14.559,0.345,
36747.209,1781219470.722,-14.770,0.403,
36748.209,1781219471.722,-15.089,0.309,
36749.209,1781219472.722,-15.399,0.376,
36750.209,1781219473.722,-15.692,0.371,
36751.208,1781219474.722,-16.031,0.416,
36752.208,1781219475.722,-16.352,0.398,
36753.208,1781219476.722,-16.668,0.370,
36754.208,1781219477.722,-16.986,0.328,
36755.207,1781219478.722,-17.363,0.352,
36756.207,1781219479.722,-17.694,0.356,
36757.207,1781219480.722,-18.065,0.402,
36758.206,1781219481.722,-18.471,0.430,
36759.206,1781219482.722,-18.827,0.364,
36760.206,1781219483.722,-19.208,0.384,
36761.205,1781219484.722,-19.572,0.390,
36762.205,1781219485.722,-19.970,0.315,
36763.205,1781219486.722,-20.372,0.449,
36764.205,1781219487.722,-20.779,0.369,
36765.204,1781219488.722,-21.153,0.341,
36766.204,1781219489.722,-21.571,0.311,
36767.203,1781219490.722,-21.973,0.326,
36768.203,1781219491.722,-22.401,0.356,
36769.203,1781219492.722,-22.821,0.380,
36770.202,1781219493.722,-23.230,0.376,
36771.202,1781219494.722,-23.658,0.394,
36772.202,1781219495.722,-24.049,0.312,
36773.201,1781219496.722,-24.536,0.438,
36774.201,1781219497.722,-24.939,0.350,
36775.201,1781219498.722,-25.367,0.353,
36776.200,1781219499.722,-25.739,0.422,
36777.200,1781219500.722,-26.188,0.391,
36778.200,1781219501.722,-26.645,0.407,
36779.199,1781219502.722,-27.089,0.340,
36780.199,1781219503.722,-27.555,0.336,
36781.198,1781219504.722,-27.954,0.375,
36782.198,1781219505.722,-28.390,0.312,
36783.198,1781219506.722,-28.854,0.358,
36784.197,1781219507.722,-29.305,0.340,
36785.197,1781219508.722,-29.728,0.397,
36786.197,1781219509.722,-30.123,0.399,
36787.197,1781219510.722,-29.808,0.302,
36788.197,1781219511.722,-29.236,0.374,
36789.198,1781219512.722,-28.671,0.398,
36790.199,1781219513.722,-28.191,0.395,
36791.199,1781219514.722,-27.652,0.473,
36792.199,1781219515.721,-27.253,0.410,
36793.200,1781219516.721,-26.818,0.407,
36794.201,1781219517.722,-26.407,0.324,
36795.201,1781219518.722,-26.027,0.414,
36796.201,1781219519.721,-25.652,0.417,
36797.202,1781219520.722,-25.294,0.433,
36798.202,1781219521.722,-24.972,0.384,
36799.203,1781219522.722,-24.641,0.378,
36800.203,1781219523.722,-24.393,0.371,
36801.203,1781219524.722,-24.131,0.358,
36802.203,1781219525.722,-23.957,0.377,
36803.204,1781219526.722,-23.784,0.429,
36804.204,1781219527.722,-23.564,0.348,
36805.204,1781219528.722,-23.376,0.352,
36806.205,1781219529.722,-23.206,0.406,
36807.205,1781219530.722,-23.032,0.342,
36808.205,1781219531.722,-22.906,0.401,
36809.205,1781219532.722,-22.779,0.376,
36810.205,1781219533.722,-22.685,0.348,
36811.206,1781219534.722,-22.560,0.346,
36812.206,1781219535.722,-22.506,0.412,
36813.206,1781219536.722,-22.408,0.403,
36814.206,1781219537.722,-22.367,0.399,
36815.206,1781219538.722,-22.307,0.342,
36816.206,1781219539.722,-22.293,0.376,
36817.206,1781219540.722,-22.244,0.324,
36818.206,1781219541.722,-22.254,0.356,
36819.206,1781219542.722,-22.264,0.311,
36820.206,1781219543.722,-22.280,0.328,
36821.206,1781219544.722,-22.288,0.348,
36822.206,1781219545.722,-22.325,0.340,
36823.206,1781219546.722,-22.368,0.382,
36824.206,1781219547.722,-22.426,0.390,
36825.207,1781219548.722,-22.503,0.354,
36826.207,1781219549.722,-22.592,0.403,
36827.206,1781219550.722,-22.625,0.299,
36828.207,1781219551.722,-22.728,0.391,
36829.206,1781219552.722,-22.820,0.320,
36830.206,1781219553.722,-22.951,0.340,
36831.206,1781219554.722,-23.021,0.353,
36832.206,1781219555.722,-23.174,0.321,
36833.206,1781219556.722,-23.295,0.355,
36834.206,1781219557.722,-23.327,0.353,
36835.206,1781219558.722,-23.552,0.335,
36836.206,1781219559.722,-23.700,0.389,
36837.206,1781219560.722,-23.836,0.428,
36838.206,1781219561.722,-24.026,0.430,
36839.206,1781219562.722,-24.175,0.278,
36840.206,1781219563.722,-24.350,0.361,
36841.205,1781219564.722,-24.529,0.371,
36842.205,1781219565.722,-24.707,0.366,
36843.205,1781219566.722,-24.909,0.374,
36844.205,1781219567.722,-25.093,0.373,
36845.205,1781219568.722,-25.296,0.368,
36846.205,1781219569.722,-25.492,0.398,
36847.205,1781219570.722,-25.682,0.366,
36848.205,1781219571.722,-25.880,0.433,
36849.205,1781219572.722,-26.092,0.380,
36850.204,1781219573.722,-26.320,0.368,
36851.204,1781219574.722,-26.522,0.386,
36852.204,1781219575.722,-26.773,0.343,
36853.204,1781219576.722,-26.996,0.417,
36854.204,1781219577.722,-27.199,0.318,
36855.204,1781219578.722,-27.463,0.385,
36856.203,1781219579.722,-27.706,0.332,
36857.203,1781219580.722,-27.923,0.365,
36858.203,1781219581.722,-28.160,0.323,
36859.203,1781219582.722,-28.468,0.483,
36860.203,1781219583.722,-28.673,0.397,
36861.202,1781219584.722,-28.953,0.374,
36862.202,1781219585.722,-29.176,0.331,
36863.202,1781219586.722,-29.463,0.358,
36864.202,1781219587.722,-29.680,0.342,
36865.202,1781219588.722,-30.017,0.355,
36866.201,1781219589.722,-30.232,0.333,
36867.201,1781219590.722,-30.542,0.391,
36868.201,1781219591.722,-30.823,0.426,
36869.201,1781219592.722,-31.085,0.319,
36870.200,1781219593.722,-31.349,0.405,
36871.200,1781219594.722,-31.646,0.369,
36872.200,1781219595.722,-31.897,0.358,
36873.200,1781219596.722,-32.183,0.372,
36874.200,1781219597.722,-32.498,0.392,
36875.199,1781219598.722,-32.768,0.354,
36876.198,1781219599.721,-33.044,0.355,
36877.199,1781219600.722,-33.354,0.339,
36878.199,1781219601.722,-33.647,0.412,
36879.199,1781219602.722,-33.946,0.316,
36880.198,1781219603.722,-34.205,0.354,
36881.198,1781219604.722,-34.522,0.355,
36882.198,1781219605.722,-34.834,0.404,
36883.198,1781219606.722,-35.111,0.351,
36884.197,1781219607.722,-35.432,0.407,
36885.196,1781219608.721,-35.735,0.398,
36886.197,1781219609.722,-36.030,0.342,
36887.197,1781219610.722,-36.326,0.360,
36888.196,1781219611.722,-36.628,0.433,
36889.196,1781219612.722,-36.942,0.351,
36890.196,1781219613.722,-37.204,0.355,
36891.195,1781219614.722,-37.606,0.330,
36892.195,1781219615.722,-37.889,0.443,
36893.195,1781219616.722,-38.151,0.284,
36894.195,1781219617.722,-38.475,0.407,
36895.195,1781219618.722,-38.808,0.360,
36896.194,1781219619.722,-39.127,0.389,
36897.194,1781219620.722,-39.424,0.324,
36898.194,1781219621.722,-39.758,0.380,
36899.193,1781219622.722,-40.089,0.327,
36900.193,1781219623.722,-40.336,0.311,
36901.193,1781219624.722,-40.713,0.360,
36902.193,1781219625.722,-41.051,0.372,
36903.192,1781219626.722,-41.331,0.401,
36904.192,1781219627.722,-41.669,0.391,
36905.192,1781219628.722,-42.033,0.436,
36906.192,1781219629.722,-42.291,0.368,
36907.191,1781219630.722,-42.683,0.471,
36908.191,1781219631.722,-42.958,0.392,
36909.191,1781219632.722,-43.309,0.395,
36910.191,1781219633.722,-43.628,0.424,
36911.190,1781219634.722,-43.948,0.359,
36912.190,1781219635.722,-44.230,0.279,
36913.190,1781219636.722,-44.594,0.356,
36914.190,1781219637.722,-44.878,0.380,
36915.190,1781219638.722,-44.675,0.394,
36916.190,1781219639.721,-44.193,0.417,
36917.191,1781219640.722,-43.796,0.358,
36918.191,1781219641.721,-43.375,0.351,
36919.192,1781219642.722,-42.976,0.377,
36920.192,1781219643.721,-42.561,0.407,
36921.193,1781219644.722,-42.201,0.353,
36922.193,1781219645.722,-41.802,0.405,
36923.194,1781219646.722,-41.466,0.364,
36924.194,1781219647.722,-41.109,0.359,
36925.194,1781219648.722,-40.773,0.353,
36926.195,1781219649.722,-40.423,0.368,
36927.195,1781219650.722,-40.108,0.391,
36928.195,1781219651.722,-39.771,0.479,
36929.196,1781219652.721,-39.503,0.415,
36930.196,1781219653.722,-39.184,0.317,
36931.197,1781219654.722,-38.900,0.378,
36932.197,1781219655.722,-38.615,0.376,
36933.197,1781219656.722,-38.356,0.355,
36934.198,1781219657.722,-38.112,0.442,
36935.198,1781219658.722,-37.825,0.386,
36936.198,1781219659.722,-37.565,0.350,
36937.198,1781219660.722,-37.341,0.359,
36938.199,1781219661.722,-37.126,0.405,
36939.199,1781219662.722,-36.898,0.262,
36940.199,1781219663.722,-36.669,0.380,
36941.200,1781219664.722,-36.461,0.355,
36942.200,1781219665.722,-36.251,0.361,
36943.200,1781219666.722,-36.065,0.352,
36944.200,1781219667.722,-35.880,0.343,
36945.201,1781219668.722,-35.700,0.306,
36946.201,1781219669.722,-35.492,0.405,
36947.201,1781219670.722,-35.348,0.375,
36948.201,1781219671.722,-35.195,0.361,
36949.202,1781219672.722,-35.055,0.404,
36950.202,1781219673.722,-34.885,0.448,
36951.202,1781219674.722,-34.750,0.380,
36952.202,1781219675.722,-34.630,0.393,
36953.202,1781219676.722,-34.503,0.402,
36954.203,1781219677.722,-34.361,0.362,
36955.203,1781219678.722,-34.274,0.413,
36956.203,1781219679.722,-34.107,0.383,
36957.203,1781219680.722,-34.030,0.360,
36958.203,1781219681.722,-33.930,0.432,
36959.203,1781219682.722,-33.837,0.354,
36960.204,1781219683.722,-33.759,0.334,
36961.204,1781219684.722,-33.648,0.341,
