raw_s,wall_s,offset_ms,delay_ms,err
24765.731,1781207491.400,-1440.130,0.360,
24766.732,1781207492.401,-1440.336,0.379,
24767.732,1781207493.401,-1440.450,0.439,
24768.732,1781207492.961,-0.196,0.391,
24769.731,1781207493.961,-0.386,0.353,
24770.731,1781207494.961,-0.533,0.379,
24771.731,1781207495.961,-0.736,0.465,
24772.731,1781207496.961,-0.849,0.364,
24773.731,1781207497.961,-1.003,0.372,
24774.731,1781207498.961,-1.167,0.324,
24775.731,1781207499.961,-1.342,0.410,
24776.731,1781207500.961,-1.522,0.424,
24777.731,1781207501.961,-1.608,0.269,
24778.730,1781207502.961,-1.798,0.414,
24779.730,1781207503.961,-1.977,0.378,
24780.730,1781207504.961,-2.133,0.370,
24781.730,1781207505.961,-2.298,0.383,
24782.730,1781207506.961,-2.468,0.337,
24783.730,1781207507.961,-2.633,0.285,
24784.730,1781207508.961,-2.796,0.353,
24785.730,1781207509.961,-2.927,0.397,
24786.730,1781207510.961,-3.104,0.385,
24787.730,1781207511.961,-3.263,0.358,
24788.730,1781207512.961,-3.409,0.401,
24789.729,1781207513.961,-3.615,0.393,
24790.729,1781207514.961,-3.742,0.350,
24791.729,1781207515.961,-3.938,0.420,
24792.729,1781207516.961,-4.060,0.409,
24793.729,1781207517.961,-4.231,0.383,
24794.729,1781207518.961,-4.400,0.411,
24795.729,1781207519.961,-4.569,0.341,
24796.729,1781207520.961,-4.732,0.410,
24797.729,1781207521.961,-4.883,0.381,
24798.728,1781207522.961,-5.034,0.377,
24799.728,1781207523.961,-5.215,0.394,
24800.728,1781207524.961,-5.356,0.375,
24801.729,1781207525.961,-5.214,0.364,
24802.729,1781207526.961,-5.082,0.386,
24803.729,1781207527.961,-4.927,0.399,
24804.729,1781207528.961,-4.819,0.337,
24805.729,1781207529.961,-4.708,0.322,
24806.729,1781207530.961,-4.668,0.361,
24807.730,1781207531.961,-4.619,0.350,
24808.730,1781207532.961,-4.556,0.371,
24809.730,1781207533.961,-4.511,0.314,
24810.730,1781207534.961,-4.516,0.413,
24811.730,1781207535.961,-4.507,0.400,
24812.730,1781207536.961,-4.503,0.406,
24813.730,1781207537.961,-4.519,0.407,
24814.730,1781207538.961,-4.519,0.359,
24815.730,1781207539.961,-4.543,0.364,
24816.730,1781207540.961,-4.616,0.395,
24817.730,1781207541.961,-4.632,0.362,
24818.730,1781207542.961,-4.670,0.351,
24819.730,1781207543.961,-4.730,0.360,
24820.730,1781207544.961,-4.784,0.339,
24821.730,1781207545.961,-4.873,0.368,
24822.730,1781207546.961,-4.932,0.401,
24823.730,1781207547.961,-5.032,0.358,
24824.730,1781207548.961,-5.117,0.431,
24825.730,1781207549.961,-5.206,0.382,
24826.730,1781207550.961,-5.299,0.315,
24827.730,1781207551.961,-5.399,0.396,
24828.730,1781207552.961,-5.484,0.413,
24829.730,1781207553.961,-5.619,0.461,
24830.730,1781207554.961,-5.693,0.381,
24831.730,1781207555.961,-5.819,0.325,
24832.730,1781207556.961,-5.985,0.424,
24833.730,1781207557.961,-6.104,0.417,
24834.730,1781207558.961,-6.198,0.371,
24835.729,1781207559.961,-6.320,0.438,
24836.729,1781207560.961,-6.462,0.366,
24837.729,1781207561.961,-6.534,0.219,
24838.729,1781207562.961,-6.736,0.406,
24839.729,1781207563.961,-6.784,0.274,
24840.729,1781207564.961,-6.972,0.376,
24841.729,1781207565.961,-7.097,0.407,
24842.729,1781207566.961,-7.253,0.384,
24843.729,1781207567.961,-7.370,0.411,
24844.729,1781207568.961,-7.535,0.319,
24845.729,1781207569.961,-7.698,0.394,
24846.729,1781207570.961,-7.813,0.374,
24847.729,1781207571.961,-7.951,0.388,
24848.728,1781207572.961,-8.093,0.348,
24849.728,1781207573.961,-8.254,0.359,
24850.728,1781207574.961,-8.398,0.371,
24851.728,1781207575.961,-8.567,0.417,
24852.728,1781207576.961,-8.694,0.337,
24853.728,1781207577.961,-8.858,0.384,
24854.728,1781207578.961,-9.000,0.365,
24855.728,1781207579.961,-9.175,0.417,
24856.728,1781207580.961,-9.263,0.364,
24857.728,1781207581.961,-9.432,0.406,
24858.728,1781207582.961,-9.550,0.385,
24859.728,1781207583.961,-9.738,0.314,
24860.727,1781207584.961,-9.901,0.396,
24861.727,1781207585.961,-10.085,0.412,
24862.727,1781207586.961,-10.205,0.355,
24863.727,1781207587.961,-10.356,0.391,
24864.727,1781207588.961,-10.526,0.388,
24865.727,1781207589.961,-10.317,0.360,
24866.728,1781207590.961,-10.119,0.349,
24867.728,1781207591.961,-9.965,0.365,
