raw_s,wall_s,offset_ms,delay_ms,err
14672.734,1781197397.543,35.862,0.414,
14673.735,1781197398.544,35.824,0.375,
14674.735,1781197399.544,35.839,0.228,
14675.734,1781197400.544,34.574,0.298,
14676.732,1781197401.544,32.357,0.362,
14677.729,1781197402.544,30.269,0.381,
14678.728,1781197403.544,28.322,0.366,
14679.726,1781197404.544,26.496,0.356,
14680.724,1781197405.544,24.764,0.363,
14681.723,1781197406.544,23.155,0.315,
14682.721,1781197407.545,21.613,0.354,
14683.720,1781197408.544,20.190,0.367,
14684.719,1781197409.545,18.877,0.419,
14685.717,1781197410.544,17.582,0.370,
14686.716,1781197411.544,16.408,0.386,
14687.715,1781197412.544,15.284,0.364,
14688.714,1781197413.544,14.240,0.364,
14689.713,1781197414.544,13.272,0.344,
14690.712,1781197415.544,12.349,0.333,
14691.711,1781197416.544,11.459,0.370,
14692.711,1781197417.544,10.644,0.351,
14693.710,1781197418.544,9.845,0.365,
14694.709,1781197419.544,9.140,0.382,
14695.709,1781197420.544,8.483,0.291,
14696.708,1781197421.544,7.805,0.296,
14697.708,1781197422.544,7.174,0.355,
14698.707,1781197423.544,6.606,0.409,
14699.707,1781197424.544,6.064,0.398,
14700.706,1781197425.544,5.604,0.391,
14701.706,1781197426.544,5.038,0.397,
14702.705,1781197427.544,4.621,0.380,
14703.705,1781197428.544,4.205,0.336,
14704.705,1781197429.544,3.808,0.368,
14705.704,1781197430.544,3.404,0.365,
14706.704,1781197431.544,3.016,0.396,
14707.704,1781197432.544,2.689,0.377,
14708.703,1781197433.544,2.352,0.398,
14709.703,1781197434.544,2.036,0.397,
14710.703,1781197435.544,1.755,0.325,
14711.703,1781197436.544,1.494,0.368,
14712.702,1781197437.544,1.190,0.441,
14713.702,1781197438.544,1.003,0.313,
14714.702,1781197439.544,0.725,0.428,
14715.702,1781197440.544,0.525,0.335,
14716.702,1781197441.544,0.300,0.378,
14717.702,1781197442.544,0.094,0.344,
14718.702,1781197443.544,-0.111,0.418,
14719.701,1781197444.544,-0.291,0.301,
14720.701,1781197445.544,-0.455,0.330,
14721.701,1781197446.544,-0.621,0.408,
14722.701,1781197447.544,-0.800,0.384,
14723.701,1781197448.544,-0.954,0.345,
14724.701,1781197449.544,-1.129,0.247,
14725.701,1781197450.544,-1.234,0.346,
14726.701,1781197451.544,-1.331,0.272,
14727.701,1781197452.544,-1.505,0.333,
14728.701,1781197453.544,-1.660,0.345,
14729.701,1781197454.544,-1.763,0.354,
14730.701,1781197455.544,-1.887,0.441,
14731.701,1781197456.544,-1.996,0.370,
14732.701,1781197457.544,-2.100,0.368,
14733.700,1781197458.544,-2.204,0.378,
14734.700,1781197459.544,-2.324,0.382,
14735.700,1781197460.544,-2.425,0.396,
14736.700,1781197461.544,-2.490,0.333,
14737.700,1781197462.544,-2.576,0.440,
14738.700,1781197463.544,-2.670,0.387,
