raw_s,wall_s,offset_ms,delay_ms,err
19108.919,1781201837.094,-3599.952,0.366,
19109.919,1781201838.095,-3601.022,0.348,
19110.918,1781201839.095,-3602.091,0.388,
19111.917,1781201836.493,-1.009,0.366,
19112.916,1781201837.493,-2.081,0.372,
19113.915,1781201838.493,-3.119,0.330,
19114.914,1781201839.493,-4.195,0.366,
19115.914,1781201840.493,-5.267,0.386,
19116.912,1781201841.493,-6.314,0.371,
19117.911,1781201842.493,-7.355,0.399,
19118.910,1781201843.493,-8.425,0.444,
19119.909,1781201844.493,-9.471,0.476,
19120.908,1781201845.493,-10.548,0.335,
19121.907,1781201846.493,-11.641,0.375,
19122.906,1781201847.493,-12.663,0.338,
19123.905,1781201848.493,-13.750,0.388,
19124.904,1781201849.493,-14.721,0.363,
19125.903,1781201850.493,-15.847,0.343,
19126.902,1781201851.493,-16.900,0.363,
19127.901,1781201852.493,-17.966,0.335,
19128.900,1781201853.493,-19.033,0.366,
19129.899,1781201854.493,-20.096,0.312,
19130.898,1781201855.493,-21.143,0.356,
19131.897,1781201856.493,-22.228,0.396,
19132.896,1781201857.493,-23.277,0.362,
19133.895,1781201858.493,-24.308,0.292,
19134.894,1781201859.493,-25.395,0.446,
19135.893,1781201860.493,-26.484,0.442,
19136.892,1781201861.493,-27.510,0.400,
19137.891,1781201862.493,-28.590,0.393,
19138.890,1781201863.493,-29.623,0.360,
19139.889,1781201864.493,-30.703,0.394,
19140.888,1781201865.493,-31.748,0.350,
19141.887,1781201866.493,-32.817,0.373,
19142.886,1781201867.493,-33.867,0.345,
19143.886,1781201868.493,-33.946,0.383,
19144.887,1781201869.493,-32.955,0.364,
19145.888,1781201870.493,-32.094,0.397,
19146.889,1781201871.493,-31.326,0.371,
19147.890,1781201872.493,-30.678,0.352,
19148.890,1781201873.493,-30.173,0.403,
19149.891,1781201874.493,-29.711,0.370,
19150.891,1781201875.493,-29.379,0.366,
19151.891,1781201876.493,-29.126,0.359,
19152.892,1781201877.493,-28.944,0.339,
19153.892,1781201878.493,-28.850,0.402,
19154.892,1781201879.493,-28.862,0.398,
19155.892,1781201880.493,-28.875,0.345,
19156.892,1781201881.493,-28.999,0.363,
19157.892,1781201882.493,-29.165,0.316,
19158.892,1781201883.493,-29.400,0.365,
19159.891,1781201884.493,-29.666,0.360,
19160.891,1781201885.493,-30.004,0.366,
19161.891,1781201886.493,-30.370,0.362,
19162.890,1781201887.493,-30.755,0.367,
19163.890,1781201888.493,-31.241,0.300,
19164.890,1781201889.493,-31.711,0.392,
19165.889,1781201890.493,-32.263,0.355,
19166.889,1781201891.493,-32.825,0.335,
19167.888,1781201892.493,-33.430,0.418,
19168.888,1781201893.493,-34.047,0.428,
19169.887,1781201894.493,-34.712,0.399,
19170.886,1781201895.493,-35.352,0.391,
19171.886,1781201896.493,-36.071,0.359,
19172.885,1781201897.493,-36.747,0.296,
19173.885,1781201898.493,-37.517,0.397,
19174.884,1781201899.493,-38.327,0.376,
19175.883,1781201900.493,-39.102,0.415,
19176.882,1781201901.493,-39.843,0.357,
19177.882,1781201902.493,-40.681,0.313,
19178.881,1781201903.493,-41.532,0.424,
19179.880,1781201904.493,-42.364,0.387,
19180.879,1781201905.493,-43.203,0.363,
19181.879,1781201906.493,-44.112,0.405,
19182.877,1781201907.493,-44.977,0.374,
19183.877,1781201908.493,-45.870,0.381,
19184.876,1781201909.493,-46.808,0.376,
19185.875,1781201910.493,-47.673,0.307,
19186.874,1781201911.493,-48.632,0.361,
19187.873,1781201912.493,-49.479,0.461,
19188.872,1781201913.493,-50.485,0.383,
19189.872,1781201914.493,-51.421,0.369,
19190.871,1781201915.493,-52.343,0.373,
19191.870,1781201916.493,-53.351,0.402,
19192.869,1781201917.493,-54.309,0.384,
19193.867,1781201918.492,-55.278,0.363,
19194.867,1781201919.493,-56.272,0.405,
19195.866,1781201920.493,-57.236,0.371,
19196.865,1781201921.493,-58.233,0.355,
19197.864,1781201922.493,-59.242,0.396,
19198.863,1781201923.493,-60.245,0.382,
19199.862,1781201924.493,-61.230,0.416,
19200.861,1781201925.493,-62.261,0.439,
19201.861,1781201926.493,-63.215,0.400,
19202.859,1781201927.493,-64.265,0.408,
19203.859,1781201928.494,-65.265,0.352,
19204.858,1781201929.493,-66.280,0.360,
19205.857,1781201930.493,-67.294,0.380,
19206.856,1781201931.493,-68.335,0.391,
19207.857,1781201932.492,-67.031,0.358,
19208.861,1781201933.493,-63.391,0.320,
19209.864,1781201934.493,-60.060,0.404,
19210.867,1781201935.493,-56.951,0.451,
19211.870,1781201936.493,-54.033,0.367,
19212.873,1781201937.493,-51.371,0.356,
19213.875,1781201938.493,-48.906,0.368,
19214.878,1781201939.493,-46.664,0.452,
19215.880,1781201940.493,-44.548,0.312,
19216.882,1781201941.493,-42.625,0.350,
19217.884,1781201942.493,-40.840,0.371,
19218.886,1781201943.493,-39.219,0.370,
19219.887,1781201944.493,-37.727,0.379,
19220.889,1781201945.493,-36.360,0.367,
19221.889,1781201946.492,-35.142,0.386,
19222.891,1781201947.493,-34.005,0.362,
19223.892,1781201948.493,-32.974,0.372,
19224.893,1781201949.493,-32.036,0.321,
19225.894,1781201950.493,-31.234,0.401,
19226.895,1781201951.493,-30.483,0.327,
19227.895,1781201952.493,-29.808,0.370,
19228.896,1781201953.493,-29.190,0.396,
19229.897,1781201954.493,-28.702,0.346,
19230.897,1781201955.493,-28.245,0.419,
19231.898,1781201956.493,-27.858,0.371,
19232.898,1781201957.493,-27.555,0.407,
19233.898,1781201958.493,-27.273,0.396,
19234.899,1781201959.493,-27.092,0.399,
19235.899,1781201960.493,-26.892,0.320,
19236.899,1781201961.493,-26.754,0.298,
19237.899,1781201962.493,-26.693,0.364,
19238.899,1781201963.493,-26.670,0.349,
19239.899,1781201964.493,-26.642,0.348,
19240.899,1781201965.493,-26.656,0.335,
19241.899,1781201966.493,-26.770,0.371,
19242.899,1781201967.493,-26.862,0.345,
19243.899,1781201968.493,-26.999,0.424,
19244.899,1781201969.493,-27.090,0.386,
19245.899,1781201970.493,-27.323,0.401,
19246.899,1781201971.493,-27.515,0.317,
19247.899,1781201972.493,-27.722,0.310,
19248.899,1781201973.493,-27.984,0.358,
19249.898,1781201974.493,-28.268,0.441,
19250.898,1781201975.493,-28.551,0.454,
19251.898,1781201976.493,-28.820,0.339,
19252.898,1781201977.493,-29.152,0.351,
19253.898,1781201978.493,-29.476,0.391,
19254.897,1781201979.493,-29.859,0.249,
19255.897,1781201980.493,-30.170,0.406,
19256.896,1781201981.493,-30.555,0.323,
19257.896,1781201982.493,-30.934,0.341,
19258.896,1781201983.493,-31.345,0.334,
19259.896,1781201984.493,-31.723,0.381,
19260.895,1781201985.493,-32.172,0.362,
19261.895,1781201986.493,-32.582,0.375,
19262.894,1781201987.493,-33.030,0.364,
19263.894,1781201988.493,-33.462,0.360,
19264.894,1781201989.493,-33.907,0.404,
19265.893,1781201990.493,-34.372,0.385,
19266.893,1781201991.493,-34.817,0.341,
19267.892,1781201992.493,-35.277,0.405,
19268.892,1781201993.493,-35.754,0.380,
19269.892,1781201994.493,-36.231,0.413,
19270.891,1781201995.493,-36.723,0.354,
19271.891,1781201996.493,-37.233,0.355,
19272.891,1781201997.493,-37.233,0.362,
19273.891,1781201998.493,-36.649,0.386,
19274.892,1781201999.493,-36.128,0.395,
19275.893,1781202000.493,-35.612,0.321,
19276.893,1781202001.493,-35.124,0.373,
19277.894,1781202002.493,-34.637,0.355,
19278.894,1781202003.493,-34.224,0.398,
19279.895,1781202004.493,-33.887,0.375,
19280.895,1781202005.493,-33.513,0.411,
19281.895,1781202006.493,-33.229,0.385,
19282.896,1781202007.493,-32.927,0.388,
19283.896,1781202008.493,-32.644,0.335,
19284.896,1781202009.493,-32.440,0.401,
19285.897,1781202010.493,-32.189,0.359,
19286.897,1781202011.493,-31.993,0.365,
19287.897,1781202012.493,-31.822,0.315,
19288.897,1781202013.493,-31.672,0.344,
19289.897,1781202014.493,-31.585,0.309,
19290.898,1781202015.493,-31.473,0.430,
19291.898,1781202016.493,-31.411,0.411,
19292.898,1781202017.493,-31.288,0.409,
19293.898,1781202018.493,-31.290,0.422,
19294.898,1781202019.493,-31.238,0.365,
19295.898,1781202020.493,-31.246,0.401,
19296.898,1781202021.493,-31.226,0.403,
19297.898,1781202022.493,-31.271,0.293,
19298.898,1781202023.493,-31.320,0.362,
19299.898,1781202024.493,-31.400,0.414,
19300.898,1781202025.493,-31.455,0.373,
