raw_s,wall_s,offset_ms,delay_ms,err
337494.349,1781520199.490,-36.655,0.328,
337495.356,1781520200.491,-103.295,309.386,
337496.360,1781520201.490,11.523,164.195,
337497.364,1781520202.490,59.943,336.751,
337498.368,1781520203.490,-83.216,336.992,
337499.371,1781520204.490,-82.008,450.966,
337500.374,1781520205.490,46.955,476.176,
337501.377,1781520206.490,-96.086,327.039,
337502.379,1781520207.490,-11.668,483.910,
337503.382,1781520208.490,45.834,313.348,
337504.384,1781520209.490,15.208,387.639,
337505.386,1781520210.490,4.731,257.195,
337506.387,1781520211.490,16.733,230.966,
337507.389,1781520212.490,-123.919,259.902,
337508.390,1781520213.490,-63.152,265.871,
337509.391,1781520214.490,3.959,38.504,
337510.393,1781520215.490,-46.550,438.610,
337511.393,1781520216.490,-31.711,281.788,
337512.395,1781520217.490,-135.924,308.038,
337513.396,1781520218.490,-62.470,199.903,
337514.396,1781520219.490,-25.184,175.561,
337515.397,1781520220.490,-6.184,116.221,
337516.398,1781520221.490,12.876,353.376,
337517.399,1781520222.490,33.711,502.260,
337518.399,1781520223.490,72.536,199.248,
337519.400,1781520224.491,-17.647,356.176,
337520.401,1781520225.490,-14.770,444.799,
337521.401,1781520226.490,37.017,258.639,
337522.401,1781520227.490,67.786,443.420,
337523.400,1781520228.490,-106.286,332.039,
337524.398,1781520229.490,74.739,260.743,
337525.397,1781520230.490,60.819,154.779,
337526.396,1781520231.491,16.169,472.093,
337527.394,1781520232.490,-94.695,418.335,
337528.393,1781520233.490,14.710,486.499,
337529.392,1781520234.490,62.621,498.100,
337530.392,1781520235.490,39.513,126.405,
337531.391,1781520236.491,-1.981,135.508,
337532.391,1781520237.491,36.700,335.874,
337533.389,1781520238.490,-76.527,381.220,
337534.389,1781520239.491,-54.393,284.487,
337535.388,1781520240.490,12.153,71.866,
337536.388,1781520241.491,66.136,435.607,
337537.387,1781520242.490,75.785,444.999,
337538.387,1781520243.490,-7.361,120.638,
337539.387,1781520244.491,-24.270,199.190,
337540.386,1781520245.491,-96.725,213.348,
337541.386,1781520246.490,0.268,256.345,
337542.385,1781520247.490,-49.755,237.589,
337543.386,1781520248.491,20.172,265.215,
