raw_s,cpu_ns,mem_bytes,ntp_pkts
5467.402,45657000,1343488,62
5527.430,45657000,1343488,122
5587.450,45657000,1343488,182
5647.480,45941000,1343488,243
5707.504,45941000,1343488,303
5767.526,46036000,1343488,363
5827.548,46036000,1343488,423
5887.581,46323000,1347584,484
5947.613,46323000,1347584,544
6007.641,46590000,1351680,608
6067.770,46816000,1347584,669
