raw_s,wall_s,offset_ms,delay_ms,err
5407.436,1781188133.135,24.589,0.194,
5408.436,1781188134.137,22.863,0.209,
5409.434,1781188135.137,21.204,0.166,
5410.432,1781188136.136,19.644,0.156,
5411.431,1781188137.136,18.195,0.178,
5412.429,1781188138.136,16.838,0.218,
5413.428,1781188139.136,15.515,0.173,
5414.427,1781188140.136,14.283,0.179,
5415.426,1781188141.136,13.108,0.157,
5416.424,1781188142.136,12.014,0.178,
5417.423,1781188143.136,10.974,0.177,
5418.422,1781188144.136,9.983,0.171,
5419.421,1781188145.136,9.064,0.159,
5420.421,1781188146.136,8.144,0.201,
5421.420,1781188147.136,7.310,0.196,
5422.419,1781188148.136,6.515,0.176,
5423.417,1781188149.136,5.753,0.173,
5424.418,1781188150.137,5.026,0.154,
5425.417,1781188151.136,4.340,0.189,
5426.416,1781188152.136,3.712,0.157,
5427.415,1781188153.136,3.071,0.187,
5428.414,1781188154.136,2.489,0.146,
5429.414,1781188155.136,1.907,0.182,
5430.413,1781188156.136,1.381,0.153,
5431.413,1781188157.136,0.851,0.185,
5432.413,1781188158.136,0.354,0.174,
5433.412,1781188159.136,-0.124,0.175,
5434.412,1781188160.136,-0.575,0.173,
5435.412,1781188161.137,-1.020,0.158,
5436.411,1781188162.136,-1.431,0.175,
5437.410,1781188163.136,-1.831,0.180,
5438.409,1781188164.136,-2.204,0.206,
5439.410,1781188165.136,-2.589,0.177,
5440.409,1781188166.136,-2.948,0.167,
5441.409,1781188167.136,-3.300,0.176,
5442.409,1781188168.136,-3.641,0.169,
5443.408,1781188169.136,-3.959,0.176,
5444.408,1781188170.136,-4.279,0.210,
5445.408,1781188171.136,-4.578,0.173,
5446.408,1781188172.136,-4.873,0.177,
5447.407,1781188173.136,-5.171,0.156,
5448.407,1781188174.136,-5.438,0.170,
5449.407,1781188175.136,-5.725,0.205,
5450.406,1781188176.136,-5.965,0.155,
5451.406,1781188177.136,-6.231,0.173,
5452.406,1781188178.136,-6.484,0.173,
5453.406,1781188179.136,-6.714,0.146,
5454.405,1781188180.136,-6.982,0.147,
5455.405,1781188181.136,-7.201,0.168,
5456.405,1781188182.136,-7.434,0.177,
5457.405,1781188183.136,-7.659,0.185,
5458.405,1781188184.136,-7.879,0.185,
5459.404,1781188185.136,-8.100,0.175,
5460.404,1781188186.136,-8.294,0.214,
5461.404,1781188187.136,-8.519,0.183,
5462.404,1781188188.136,-8.729,0.168,
5463.404,1781188189.136,-8.937,0.183,
5464.403,1781188190.136,-9.115,0.165,
5465.403,1781188191.136,-9.336,0.175,
5466.403,1781188192.136,-9.534,0.159,
5467.402,1781188193.136,-9.655,0.216,
5468.402,1781188194.136,-9.474,0.177,
5469.403,1781188195.136,-9.307,0.178,
5470.403,1781188196.136,-9.153,0.175,
5471.403,1781188197.136,-9.021,0.146,
5472.403,1781188198.136,-8.880,0.210,
5473.404,1781188199.136,-8.735,0.177,
5474.404,1781188200.136,-8.613,0.171,
5475.404,1781188201.136,-8.483,0.152,
5476.404,1781188202.136,-8.396,0.185,
5477.404,1781188203.136,-8.288,0.228,
5478.404,1781188204.136,-8.189,0.172,
5479.404,1781188205.136,-8.110,0.179,
5480.404,1781188206.136,-8.035,0.168,
5481.405,1781188207.136,-7.964,0.161,
5482.405,1781188208.136,-7.901,0.151,
5483.405,1781188209.136,-7.829,0.177,
5484.405,1781188210.136,-7.785,0.204,
5485.405,1781188211.136,-7.730,0.191,
5486.405,1781188212.136,-7.675,0.178,
5487.405,1781188213.136,-7.654,0.230,
5488.404,1781188214.136,-7.603,0.100,
5489.405,1781188215.136,-7.559,0.152,
5490.404,1781188216.136,-7.565,0.138,
5491.405,1781188217.136,-7.529,0.176,
5492.405,1781188218.136,-7.496,0.146,
5493.405,1781188219.136,-7.500,0.178,
5494.405,1781188220.136,-7.492,0.175,
5495.405,1781188221.136,-7.491,0.171,
5496.405,1781188222.136,-7.490,0.175,
5497.405,1781188223.136,-7.494,0.180,
5498.405,1781188224.136,-7.499,0.169,
5499.405,1781188225.136,-7.514,0.175,
5500.405,1781188226.136,-7.527,0.173,
5501.405,1781188227.136,-7.546,0.171,
5502.405,1781188228.136,-7.568,0.176,
5503.405,1781188229.136,-7.591,0.178,
5504.405,1781188230.136,-7.618,0.183,
5505.405,1781188231.136,-7.648,0.172,
5506.405,1781188232.136,-7.671,0.154,
5507.405,1781188233.136,-7.727,0.218,
5508.405,1781188234.136,-7.759,0.183,
5509.405,1781188235.136,-7.779,0.205,
5510.404,1781188236.136,-7.840,0.193,
5511.405,1781188237.136,-7.885,0.188,
5512.405,1781188238.136,-7.939,0.175,
5513.404,1781188239.136,-7.985,0.180,
5514.404,1781188240.136,-8.023,0.160,
5515.404,1781188241.136,-8.095,0.189,
5516.404,1781188242.136,-8.157,0.185,
5517.404,1781188243.136,-8.207,0.199,
5518.404,1781188244.136,-8.275,0.133,
5519.404,1781188245.136,-8.340,0.173,
5520.404,1781188246.136,-8.403,0.174,
5521.404,1781188247.136,-8.454,0.210,
5522.404,1781188248.136,-8.539,0.184,
5523.404,1781188249.136,-8.594,0.148,
5524.404,1781188250.136,-8.679,0.167,
5525.404,1781188251.136,-8.757,0.173,
5526.404,1781188252.136,-8.831,0.173,
5527.403,1781188253.136,-8.904,0.193,
5528.403,1781188254.136,-8.986,0.176,
5529.403,1781188255.136,-9.063,0.175,
5530.403,1781188256.136,-9.128,0.146,
5531.403,1781188257.136,-9.232,0.179,
5532.403,1781188258.136,-9.310,0.170,
5533.403,1781188259.136,-9.398,0.174,
5534.403,1781188260.136,-9.471,0.190,
5535.403,1781188261.136,-9.568,0.181,
5536.403,1781188262.136,-9.659,0.212,
5537.403,1781188263.136,-9.736,0.204,
5538.403,1781188264.136,-9.834,0.179,
5539.403,1781188265.136,-9.928,0.188,
5540.402,1781188266.136,-10.032,0.151,
5541.402,1781188267.136,-10.109,0.178,
5542.402,1781188268.136,-10.204,0.172,
5543.402,1781188269.136,-10.295,0.193,
5544.402,1781188270.136,-10.391,0.172,
5545.402,1781188271.136,-10.488,0.177,
5546.402,1781188272.136,-10.588,0.182,
5547.402,1781188273.136,-10.684,0.183,
5548.402,1781188274.136,-10.757,0.218,
5549.401,1781188275.136,-10.865,0.149,
5550.402,1781188276.136,-10.965,0.155,
5551.401,1781188277.136,-11.083,0.175,
5552.401,1781188278.136,-11.183,0.169,
5553.401,1781188279.136,-11.289,0.180,
5554.401,1781188280.136,-11.389,0.180,
5555.401,1781188281.136,-11.472,0.214,
5556.401,1781188282.136,-11.578,0.149,
5557.401,1781188283.136,-11.697,0.181,
5558.401,1781188284.136,-11.804,0.170,
5559.400,1781188285.136,-11.911,0.173,
5560.400,1781188286.136,-12.015,0.177,
5561.400,1781188287.136,-12.109,0.153,
5562.400,1781188288.136,-12.210,0.144,
5563.400,1781188289.136,-12.332,0.169,
5564.400,1781188290.136,-12.436,0.197,
5565.400,1781188291.136,-12.553,0.173,
5566.400,1781188292.136,-12.660,0.172,
5567.400,1781188293.136,-12.766,0.123,
5568.400,1781188294.136,-12.863,0.148,
5569.399,1781188295.136,-12.989,0.182,
5570.399,1781188296.136,-13.101,0.179,
5571.399,1781188297.136,-13.212,0.176,
5572.399,1781188298.136,-13.303,0.203,
5573.399,1781188299.136,-13.449,0.163,
5574.399,1781188300.136,-13.546,0.172,
5575.399,1781188301.136,-13.658,0.173,
5576.399,1781188302.136,-13.768,0.173,
5577.398,1781188303.136,-13.880,0.184,
5578.398,1781188304.136,-13.987,0.183,
5579.398,1781188305.136,-14.107,0.219,
5580.398,1781188306.136,-14.222,0.179,
5581.398,1781188307.136,-14.347,0.153,
5582.398,1781188308.136,-14.435,0.206,
5583.398,1781188309.136,-14.595,0.201,
5584.398,1781188310.136,-14.683,0.165,
5585.398,1781188311.136,-14.795,0.175,
5586.398,1781188312.136,-14.903,0.174,
5587.397,1781188313.136,-15.003,0.147,
5588.397,1781188314.136,-15.133,0.177,
5589.397,1781188315.136,-15.252,0.178,
5590.397,1781188316.136,-15.352,0.149,
5591.397,1781188317.136,-15.465,0.150,
5592.397,1781188318.136,-15.601,0.177,
5593.397,1781188319.136,-15.716,0.180,
5594.397,1781188320.136,-15.816,0.147,
5595.397,1781188321.136,-15.893,0.178,
5596.397,1781188322.136,-15.733,0.184,
5597.397,1781188323.136,-15.568,0.180,
5598.397,1781188324.136,-15.449,0.194,
5599.397,1781188325.136,-15.290,0.119,
5600.397,1781188326.136,-15.137,0.145,
5601.397,1781188327.136,-15.014,0.179,
5602.398,1781188328.136,-14.880,0.175,
5603.398,1781188329.136,-14.751,0.174,
5604.398,1781188330.136,-14.606,0.160,
5605.398,1781188331.136,-14.503,0.180,
5606.398,1781188332.136,-14.357,0.227,
5607.398,1781188333.136,-14.259,0.195,
5608.398,1781188334.136,-14.146,0.231,
5609.398,1781188335.136,-14.033,0.207,
5610.398,1781188336.136,-13.934,0.184,
5611.399,1781188337.136,-13.833,0.189,
5612.399,1781188338.136,-13.728,0.176,
5613.399,1781188339.136,-13.629,0.178,
5614.399,1781188340.136,-13.536,0.180,
5615.399,1781188341.136,-13.444,0.174,
5616.399,1781188342.136,-13.355,0.176,
5617.399,1781188343.136,-13.261,0.200,
5618.399,1781188344.136,-13.187,0.183,
5619.399,1781188345.136,-13.102,0.179,
5620.399,1781188346.136,-13.025,0.177,
5621.399,1781188347.136,-12.926,0.155,
5622.399,1781188348.136,-12.870,0.171,
5623.400,1781188349.136,-12.807,0.175,
5624.400,1781188350.136,-12.741,0.170,
5625.400,1781188351.136,-12.671,0.182,
5626.400,1781188352.136,-12.609,0.184,
5627.400,1781188353.136,-12.543,0.192,
5628.400,1781188354.136,-12.492,0.182,
5629.400,1781188355.136,-12.416,0.217,
5630.400,1781188356.136,-12.382,0.181,
5631.400,1781188357.136,-12.329,0.184,
5632.400,1781188358.136,-12.282,0.178,
5633.400,1781188359.136,-12.237,0.194,
5634.400,1781188360.136,-12.189,0.170,
5635.400,1781188361.136,-12.149,0.182,
5636.400,1781188362.136,-12.109,0.179,
5637.400,1781188363.136,-12.066,0.185,
5638.400,1781188364.136,-12.026,0.194,
5639.400,1781188365.136,-11.997,0.180,
5640.400,1781188366.136,-11.975,0.161,
5641.400,1781188367.136,-11.910,0.172,
5642.400,1781188368.136,-11.904,0.184,
5643.401,1781188369.136,-11.878,0.184,
5644.401,1781188370.136,-11.854,0.184,
5645.401,1781188371.136,-11.830,0.183,
5646.401,1781188372.136,-11.807,0.183,
5647.401,1781188373.136,-11.801,0.167,
5648.401,1781188374.136,-11.765,0.195,
5649.401,1781188375.136,-11.733,0.220,
5650.401,1781188376.136,-11.738,0.188,
5651.401,1781188377.136,-11.757,0.245,
5652.401,1781188378.136,-11.719,0.179,
5653.401,1781188379.136,-11.706,0.168,
5654.400,1781188380.136,-11.696,0.186,
5655.401,1781188381.136,-11.691,0.178,
5656.401,1781188382.136,-11.687,0.180,
5657.401,1781188383.136,-11.687,0.179,
5658.401,1781188384.136,-11.683,0.179,
5659.401,1781188385.136,-11.680,0.180,
5660.401,1781188386.136,-11.684,0.180,
5661.401,1781188387.136,-11.646,0.285,
5662.401,1781188388.136,-11.690,0.177,
5663.401,1781188389.136,-11.693,0.180,
5664.401,1781188390.136,-11.697,0.186,
5665.401,1781188391.136,-11.705,0.171,
5666.401,1781188392.136,-11.742,0.229,
5667.401,1781188393.136,-11.706,0.163,
5668.400,1781188394.136,-11.760,0.170,
5669.401,1781188395.136,-11.754,0.178,
5670.401,1781188396.136,-11.767,0.172,
5671.401,1781188397.136,-11.782,0.187,
5672.401,1781188398.136,-11.795,0.176,
5673.401,1781188399.136,-11.799,0.146,
5674.400,1781188400.136,-11.838,0.191,
5675.400,1781188401.136,-11.858,0.208,
5676.400,1781188402.136,-11.858,0.141,
5677.400,1781188403.136,-11.896,0.179,
5678.401,1781188404.136,-11.918,0.178,
5679.401,1781188405.136,-11.939,0.179,
5680.400,1781188406.136,-11.953,0.154,
5681.400,1781188407.136,-11.989,0.196,
5682.400,1781188408.136,-12.019,0.174,
5683.400,1781188409.136,-12.050,0.181,
5684.400,1781188410.136,-12.067,0.198,
5685.400,1781188411.136,-12.110,0.177,
5686.400,1781188412.136,-12.139,0.183,
5687.400,1781188413.136,-12.155,0.212,
5688.400,1781188414.136,-12.204,0.179,
5689.400,1781188415.136,-12.232,0.186,
5690.400,1781188416.136,-12.274,0.188,
5691.400,1781188417.136,-12.311,0.186,
5692.400,1781188418.136,-12.344,0.180,
5693.400,1781188419.136,-12.385,0.178,
5694.400,1781188420.136,-12.421,0.172,
5695.400,1781188421.136,-12.463,0.176,
5696.400,1781188422.136,-12.496,0.169,
5697.400,1781188423.136,-12.520,0.153,
5698.400,1781188424.136,-12.587,0.167,
5699.400,1781188425.136,-12.630,0.168,
5700.400,1781188426.136,-12.670,0.178,
5701.399,1781188427.136,-12.711,0.173,
5702.400,1781188428.136,-12.760,0.181,
5703.399,1781188429.136,-12.801,0.176,
5704.400,1781188430.136,-12.837,0.199,
5705.399,1781188431.136,-12.876,0.142,
5706.399,1781188432.136,-12.941,0.183,
5707.399,1781188433.136,-12.989,0.185,
5708.399,1781188434.136,-13.031,0.173,
5709.399,1781188435.136,-13.085,0.170,
5710.399,1781188436.136,-13.124,0.152,
5711.399,1781188437.136,-13.169,0.155,
5712.399,1781188438.136,-13.241,0.173,
5713.399,1781188439.136,-13.292,0.174,
5714.399,1781188440.136,-13.343,0.173,
5715.399,1781188441.136,-13.396,0.178,
5716.399,1781188442.136,-13.452,0.172,
5717.399,1781188443.136,-13.518,0.180,
5718.399,1781188444.136,-13.562,0.201,
