raw_s,wall_s,offset_ms,delay_ms,err
40683.927,1781223407.185,-0.379,0.358,
40684.929,1781223408.186,-0.493,0.308,
40685.929,1781223409.186,-0.481,0.299,
40686.932,1781223410.286,-96.655,0.363,
40687.945,1781223411.286,-83.940,0.374,
40688.956,1781223412.286,-72.753,0.454,
40689.966,1781223413.286,-62.934,0.390,
40690.975,1781223414.286,-54.277,0.395,
40691.983,1781223415.286,-46.690,0.334,
40692.989,1781223416.285,-39.991,0.350,
40693.995,1781223417.285,-34.041,0.358,
40695.000,1781223418.286,-28.817,0.304,
40696.005,1781223419.286,-24.191,0.345,
40697.009,1781223420.286,-20.072,0.372,
40698.013,1781223421.286,-16.445,0.409,
40699.017,1781223422.286,-13.256,0.347,
40700.020,1781223423.286,-10.318,0.374,
40701.022,1781223424.286,-7.762,0.409,
40702.024,1781223425.286,-5.438,0.345,
40703.027,1781223426.286,-3.374,0.371,
40704.029,1781223427.286,-1.496,0.372,
40705.030,1781223428.286,0.200,0.363,
40706.032,1781223429.286,1.763,0.351,
40707.033,1781223430.286,3.125,0.353,
40708.035,1781223431.286,4.421,0.362,
40709.036,1781223432.286,5.595,0.379,
40710.037,1781223433.286,6.710,0.481,
40711.038,1781223434.286,7.672,0.433,
40712.039,1781223435.286,8.602,0.355,
40713.040,1781223436.286,9.487,0.379,
40714.041,1781223437.286,10.297,0.329,
40715.042,1781223438.286,11.067,0.370,
40716.043,1781223439.286,11.790,0.386,
40717.043,1781223440.286,12.514,0.495,
40718.044,1781223441.286,13.134,0.403,
40719.045,1781223442.286,13.398,0.355,
40720.044,1781223443.286,12.925,0.382,
40721.044,1781223444.286,12.516,0.399,
40722.044,1781223445.286,12.113,0.377,
40723.043,1781223446.286,11.786,0.319,
40724.043,1781223447.286,11.516,0.324,
40725.043,1781223448.286,11.225,0.274,
40726.042,1781223449.286,11.004,0.360,
40727.042,1781223450.286,10.808,0.394,
40728.042,1781223451.286,10.696,0.422,
40729.042,1781223452.286,10.560,0.380,
40730.042,1781223453.286,10.449,0.344,
40731.042,1781223454.286,10.378,0.400,
40732.042,1781223455.286,10.337,0.351,
40733.042,1781223456.286,10.347,0.465,
40734.042,1781223457.286,10.382,0.244,
40735.042,1781223458.286,10.338,0.360,
40736.043,1781223459.286,10.396,0.337,
40737.043,1781223460.286,10.472,0.395,
40738.043,1781223461.286,10.562,0.373,
40739.043,1781223462.286,10.682,0.376,
40740.043,1781223463.286,10.749,0.335,
40741.043,1781223464.286,10.877,0.394,
40742.043,1781223465.286,11.008,0.411,
40743.044,1781223466.286,11.170,0.346,
40744.044,1781223467.286,11.353,0.413,
40745.044,1781223468.286,11.479,0.379,
40746.045,1781223469.286,11.691,0.347,
40747.045,1781223470.286,11.878,0.277,
40748.045,1781223471.286,12.107,0.373,
40749.045,1781223472.286,12.278,0.343,
40750.046,1781223473.286,12.516,0.371,
40751.046,1781223474.286,12.767,0.377,
40752.046,1781223475.286,12.973,0.369,
40753.046,1781223476.286,13.229,0.355,
40754.047,1781223477.286,13.440,0.372,
40755.047,1781223478.286,13.725,0.407,
40756.047,1781223479.286,13.957,0.355,
40757.048,1781223480.286,14.233,0.352,
40758.048,1781223481.286,14.461,0.424,
40759.048,1781223482.286,14.755,0.387,
40760.049,1781223483.286,15.026,0.373,
40761.049,1781223484.286,15.311,0.333,
