raw_s,wall_s,offset_ms,delay_ms,err
296059.495,1781478767.155,33.186,120.260,
296060.498,1781478768.156,35.352,120.442,
296061.500,1781478769.156,37.321,120.423,
296062.502,1781478770.156,39.197,120.466,
296063.504,1781478771.156,40.889,120.437,
296064.506,1781478772.156,42.653,120.495,
296065.508,1781478773.156,44.241,120.440,
296066.509,1781478774.156,45.718,120.370,
296067.511,1781478775.156,47.233,120.485,
296068.512,1781478776.156,48.561,120.385,
296069.513,1781478777.156,49.840,120.342,
296070.515,1781478778.156,51.186,120.490,
296071.516,1781478779.156,52.351,120.451,
296072.517,1781478780.156,53.487,120.481,
296073.519,1781478781.156,54.522,120.347,
296074.520,1781478782.156,55.555,120.355,
296075.521,1781478783.156,56.556,120.388,
296076.522,1781478784.156,57.549,120.280,
296077.523,1781478785.156,58.399,120.331,
296078.524,1781478786.156,59.325,120.468,
296079.525,1781478787.156,60.142,120.362,
296080.525,1781478788.156,60.948,120.377,
296081.526,1781478789.156,61.702,120.406,
296082.527,1781478790.156,62.451,120.402,
296083.528,1781478791.156,63.175,120.291,
296084.528,1781478792.156,63.843,120.403,
296085.529,1781478793.156,64.540,120.441,
296086.530,1781478794.156,65.228,120.463,
296087.531,1781478795.156,65.817,120.450,
296088.531,1781478796.156,66.407,120.316,
296089.532,1781478797.156,67.000,120.345,
296090.533,1781478798.156,67.528,120.403,
296091.533,1781478799.156,68.163,120.492,
296092.534,1781478800.156,68.682,120.390,
296093.534,1781478801.156,69.174,120.349,
296094.535,1781478802.156,69.647,120.445,
296095.536,1781478803.156,70.237,120.493,
296096.536,1781478804.156,70.649,120.332,
296097.537,1781478805.156,71.163,120.357,
296098.537,1781478806.156,71.601,120.376,
296099.538,1781478807.156,72.072,120.388,
296100.538,1781478808.156,72.495,120.377,
296101.539,1781478809.156,73.012,120.481,
296102.539,1781478810.155,73.478,120.478,
296103.540,1781478811.156,73.842,120.465,
296104.540,1781478812.156,74.289,120.495,
296105.541,1781478813.156,74.634,120.368,
296106.541,1781478814.156,75.099,120.504,
296107.541,1781478815.156,75.499,120.500,
296108.542,1781478816.156,75.859,120.302,
296109.542,1781478817.156,76.246,120.396,
296110.543,1781478818.156,76.668,120.564,
296111.543,1781478819.156,77.021,120.383,
296112.544,1781478820.156,77.420,120.485,
296113.544,1781478821.156,77.724,120.378,
296114.545,1781478822.156,78.096,120.419,
296115.545,1781478823.156,78.468,120.373,
296116.545,1781478824.156,78.833,120.336,
296117.546,1781478825.156,79.264,120.304,
296118.546,1781478826.156,79.465,120.485,
296119.546,1781478827.156,77.829,120.517,
296120.541,1781478828.156,72.721,120.597,
296121.535,1781478829.156,67.783,120.461,
296122.530,1781478830.155,63.215,120.459,
296123.527,1781478831.156,58.957,120.435,
296124.522,1781478832.156,54.789,120.360,
296125.519,1781478833.156,51.070,120.374,
296126.515,1781478834.156,47.374,120.429,
296127.512,1781478835.156,43.995,120.545,
296128.509,1781478836.156,40.784,120.524,
296129.506,1781478837.156,37.721,120.451,
296130.503,1781478838.156,34.934,120.509,
296131.500,1781478839.156,32.203,120.525,
296132.498,1781478840.156,29.608,120.413,
296133.495,1781478841.156,27.224,120.502,
296134.493,1781478842.156,24.895,120.430,
296135.491,1781478843.156,22.772,120.502,
296136.489,1781478844.156,20.743,120.477,
296137.487,1781478845.156,18.808,120.509,
296138.485,1781478846.156,16.951,120.373,
296139.484,1781478847.156,15.191,120.450,
296140.482,1781478848.156,13.535,120.419,
296141.480,1781478849.156,11.953,120.375,
296142.479,1781478850.156,10.479,120.495,
296143.478,1781478851.156,9.116,120.516,
296144.477,1781478852.156,7.814,120.369,
296145.475,1781478853.156,6.401,120.404,
296146.474,1781478854.156,5.196,120.353,
296147.473,1781478855.156,4.048,120.549,
296148.472,1781478856.156,2.982,120.365,
296149.471,1781478857.156,1.902,120.366,
296150.470,1781478858.156,0.947,120.467,
296151.469,1781478859.156,-0.103,120.419,
296152.468,1781478860.156,-0.999,120.378,
296153.467,1781478861.156,-1.920,120.393,
296154.467,1781478862.156,-2.711,120.525,
296155.466,1781478863.156,-3.566,120.415,
296156.465,1781478864.156,-4.391,120.407,
296157.464,1781478865.156,-5.204,120.560,
296158.464,1781478866.156,-5.892,120.446,
296159.463,1781478867.156,-6.550,120.385,
296160.463,1781478868.156,-7.177,120.518,
296161.462,1781478869.156,-7.815,120.526,
296162.461,1781478870.156,-8.525,120.353,
296163.461,1781478871.156,-9.110,120.296,
296164.460,1781478872.156,-9.757,120.336,
296165.459,1781478873.156,-10.314,120.360,
296166.459,1781478874.156,-10.790,120.529,
296167.458,1781478875.156,-11.361,120.495,
296168.458,1781478876.156,-11.863,120.530,
296169.458,1781478877.156,-12.460,120.360,
296170.458,1781478878.156,-12.954,120.370,
296171.457,1781478879.156,-13.440,120.340,
296172.456,1781478880.156,-13.940,120.357,
296173.456,1781478881.156,-14.385,120.440,
296174.456,1781478882.156,-14.791,120.553,
296175.455,1781478883.156,-15.307,120.425,
296176.455,1781478884.156,-15.707,120.412,
296177.454,1781478885.156,-16.194,120.603,
296178.454,1781478886.156,-16.583,120.343,
296179.454,1781478887.156,-16.969,120.437,
296180.453,1781478888.156,-17.420,120.304,
296181.453,1781478889.156,-17.762,120.296,
296182.453,1781478890.156,-18.234,120.389,
296183.452,1781478891.156,-18.363,120.271,
296184.453,1781478892.156,-18.019,120.326,
296185.453,1781478893.156,-17.728,120.325,
296186.453,1781478894.156,-17.413,120.368,
296187.454,1781478895.156,-17.172,120.349,
296188.454,1781478896.156,-16.909,120.319,
296189.454,1781478897.156,-16.676,120.332,
296190.455,1781478898.156,-16.420,120.319,
296191.455,1781478899.156,-16.225,120.332,
296192.455,1781478900.156,-15.948,120.504,
296193.455,1781478901.156,-15.815,120.444,
296194.456,1781478902.156,-15.666,120.319,
296195.456,1781478903.156,-15.429,120.480,
296196.456,1781478904.156,-15.356,120.330,
296197.456,1781478905.156,-15.157,120.441,
296198.456,1781478906.156,-15.093,120.322,
296199.457,1781478907.156,-14.924,120.469,
296200.457,1781478908.156,-14.864,120.240,
296201.457,1781478909.156,-14.766,120.305,
296202.457,1781478910.156,-14.651,120.481,
296203.457,1781478911.156,-14.616,120.337,
296204.457,1781478912.156,-14.616,120.198,
296205.458,1781478913.156,-14.502,120.240,
296206.458,1781478914.156,-14.401,120.509,
296207.458,1781478915.156,-14.456,120.360,
296208.458,1781478916.156,-14.436,120.293,
296209.458,1781478917.156,-14.422,120.368,
296210.458,1781478918.156,-14.353,120.407,
296211.458,1781478919.156,-14.391,120.318,
296212.458,1781478920.156,-14.380,120.347,
296213.458,1781478921.156,-14.411,120.403,
296214.458,1781478922.156,-14.408,120.367,
296215.458,1781478923.156,-14.408,120.414,
296216.458,1781478924.156,-14.489,120.400,
296217.458,1781478925.156,-14.457,120.349,
296218.458,1781478926.156,-14.521,120.484,
296219.458,1781478927.156,-14.642,120.357,
296220.458,1781478928.156,-14.624,120.454,
296221.458,1781478929.156,-14.756,120.293,
296222.458,1781478930.156,-14.727,120.512,
296223.458,1781478931.156,-14.831,120.482,
296224.458,1781478932.156,-14.894,120.437,
296225.458,1781478933.156,-15.050,120.310,
296226.458,1781478934.156,-15.088,120.443,
296227.458,1781478935.156,-15.250,120.344,
296228.458,1781478936.156,-15.358,120.356,
296229.458,1781478937.156,-15.406,120.483,
296230.458,1781478938.156,-15.530,120.370,
296231.458,1781478939.156,-15.670,120.462,
296232.458,1781478940.156,-15.792,120.362,
296233.458,1781478941.156,-15.859,120.428,
296234.458,1781478942.156,-16.045,120.358,
296235.458,1781478943.156,-16.091,120.478,
