raw_s,wall_s,offset_ms,delay_ms,err
25432.961,1781208155.710,1439.891,0.365,
25433.963,1781208156.711,1439.959,0.304,
25434.963,1781208157.711,1439.996,0.309,
25435.963,1781208160.151,-0.007,0.387,
25436.963,1781208161.151,0.011,0.398,
25437.963,1781208162.151,0.080,0.330,
25438.963,1781208163.151,0.116,0.413,
25439.963,1781208164.151,0.138,0.389,
25440.963,1781208165.151,0.177,0.397,
25441.963,1781208166.151,0.200,0.381,
25442.963,1781208167.151,0.261,0.368,
25443.964,1781208168.151,0.303,0.375,
25444.964,1781208169.151,0.307,0.453,
25445.964,1781208170.151,0.377,0.455,
25446.964,1781208171.151,0.418,0.372,
25447.964,1781208172.151,0.449,0.357,
25448.964,1781208173.151,0.520,0.310,
25449.964,1781208174.151,0.520,0.386,
25450.964,1781208175.151,0.578,0.380,
25451.964,1781208176.151,0.641,0.326,
25452.964,1781208177.151,0.652,0.368,
25453.964,1781208178.151,0.657,0.440,
25454.965,1781208179.151,0.732,0.444,
25455.965,1781208180.151,0.774,0.391,
25456.965,1781208181.151,0.810,0.373,
25457.965,1781208182.151,0.836,0.375,
25458.965,1781208183.151,0.884,0.308,
25459.965,1781208184.151,0.922,0.381,
25460.965,1781208185.151,0.952,0.402,
25461.965,1781208186.151,1.003,0.308,
25462.965,1781208187.151,1.057,0.404,
25463.965,1781208188.151,1.091,0.335,
25464.966,1781208189.151,1.149,0.317,
25465.966,1781208190.151,1.156,0.364,
25466.966,1781208191.151,1.185,0.339,
25467.966,1781208192.151,1.268,0.310,
25468.966,1781208193.151,1.188,0.369,
25469.966,1781208194.151,1.163,0.376,
25470.966,1781208195.151,1.106,0.354,
25471.966,1781208196.151,1.110,0.294,
25472.966,1781208197.151,1.085,0.367,
25473.966,1781208198.151,1.049,0.386,
25474.966,1781208199.151,1.056,0.366,
25475.966,1781208200.151,1.038,0.401,
25476.966,1781208201.151,1.075,0.346,
25477.966,1781208202.151,1.042,0.391,
25478.966,1781208203.151,1.049,0.344,
25479.967,1781208204.151,1.023,0.402,
25480.966,1781208205.151,1.099,0.325,
25481.967,1781208206.151,1.070,0.353,
25482.967,1781208207.151,1.047,0.390,
25483.967,1781208208.151,1.070,0.350,
25484.967,1781208209.151,1.072,0.407,
25485.967,1781208210.151,1.094,0.294,
25486.967,1781208211.151,1.091,0.345,
25487.967,1781208212.151,1.098,0.362,
25488.967,1781208213.151,1.133,0.253,
25489.967,1781208214.151,1.129,0.362,
25490.967,1781208215.151,1.198,0.344,
25491.967,1781208216.151,1.153,0.355,
25492.968,1781208217.151,1.238,0.401,
25493.968,1781208218.151,1.237,0.333,
25494.968,1781208219.151,1.277,0.393,
25495.968,1781208220.151,1.348,0.413,
25496.968,1781208221.151,1.273,0.367,
25497.968,1781208222.151,1.330,0.332,
25498.968,1781208223.151,1.341,0.287,
25499.968,1781208224.151,1.410,0.375,
25500.968,1781208225.151,1.444,0.378,
25501.968,1781208226.151,1.455,0.399,
25502.968,1781208227.151,1.497,0.380,
25503.968,1781208228.151,1.515,0.394,
25504.968,1781208229.151,1.551,0.347,
25505.969,1781208230.151,1.613,0.376,
25506.969,1781208231.151,1.628,0.355,
25507.969,1781208232.151,1.664,0.349,
25508.969,1781208233.151,1.690,0.369,
25509.969,1781208234.151,1.743,0.406,
25510.969,1781208235.151,1.754,0.379,
25511.969,1781208236.151,1.791,0.362,
25512.969,1781208237.151,1.832,0.361,
25513.969,1781208238.151,1.888,0.384,
25514.969,1781208239.151,1.891,0.376,
25515.970,1781208240.151,1.959,0.439,
25516.970,1781208241.151,1.977,0.344,
25517.970,1781208242.151,2.007,0.364,
25518.970,1781208243.151,2.036,0.370,
25519.970,1781208244.151,2.077,0.360,
25520.970,1781208245.151,2.117,0.349,
25521.970,1781208246.151,2.150,0.313,
25522.970,1781208247.151,2.174,0.419,
25523.970,1781208248.151,2.224,0.377,
25524.971,1781208249.151,2.266,0.376,
25525.970,1781208250.151,2.270,0.385,
25526.971,1781208251.151,2.320,0.348,
25527.971,1781208252.151,2.371,0.376,
25528.971,1781208253.151,2.421,0.271,
25529.971,1781208254.151,2.444,0.375,
25530.971,1781208255.151,2.484,0.353,
25531.971,1781208256.151,2.488,0.353,
25532.971,1781208257.151,2.444,0.355,
25533.971,1781208258.151,2.407,0.372,
25534.971,1781208259.151,2.360,0.321,
25535.971,1781208260.151,2.331,0.387,
25536.971,1781208261.151,2.274,0.299,
25537.971,1781208262.151,2.259,0.347,
25538.971,1781208263.151,2.207,0.376,
25539.971,1781208264.151,2.185,0.353,
25540.971,1781208265.151,2.142,0.367,
25541.971,1781208266.151,2.098,0.345,
25542.971,1781208267.151,2.082,0.303,
25543.971,1781208268.151,2.056,0.371,
25544.972,1781208269.151,2.016,0.463,
25545.972,1781208270.151,2.017,0.360,
25546.972,1781208271.151,2.003,0.399,
25547.972,1781208272.151,1.971,0.385,
25548.972,1781208273.151,1.918,0.436,
25549.972,1781208274.151,1.965,0.364,
25550.972,1781208275.151,1.929,0.345,
25551.972,1781208276.151,1.957,0.339,
25552.972,1781208277.151,1.886,0.381,
25553.972,1781208278.151,1.890,0.376,
25554.972,1781208279.151,1.893,0.358,
25555.972,1781208280.151,1.889,0.319,
25556.972,1781208281.151,1.907,0.347,
25557.972,1781208282.151,1.841,0.381,
25558.972,1781208283.151,1.852,0.355,
25559.972,1781208284.151,1.837,0.316,
25560.972,1781208285.151,1.838,0.350,
25561.972,1781208286.151,1.857,0.327,
25562.972,1781208287.151,1.819,0.363,
25563.972,1781208288.151,1.840,0.347,
25564.972,1781208289.151,1.837,0.365,
25565.973,1781208290.151,1.839,0.373,
25566.972,1781208291.151,1.843,0.371,
25567.973,1781208292.151,1.839,0.366,
25568.973,1781208293.151,1.845,0.384,
25569.973,1781208294.151,1.849,0.443,
25570.973,1781208295.151,1.853,0.382,
25571.973,1781208296.151,1.865,0.373,
25572.973,1781208297.151,1.883,0.340,
25573.973,1781208298.151,1.851,0.327,
25574.973,1781208299.151,1.880,0.347,
25575.973,1781208300.151,1.886,0.341,
25576.973,1781208301.151,1.909,0.356,
25577.973,1781208302.151,1.913,0.369,
25578.973,1781208303.151,1.912,0.352,
25579.973,1781208304.151,1.950,0.342,
25580.974,1781208305.151,1.954,0.362,
25581.974,1781208306.151,1.963,0.374,
25582.974,1781208307.151,1.971,0.371,
25583.974,1781208308.151,1.989,0.384,
25584.974,1781208309.151,1.993,0.427,
25585.974,1781208310.151,2.040,0.346,
25586.974,1781208311.151,2.035,0.322,
25587.974,1781208312.151,2.036,0.405,
25588.974,1781208313.151,2.064,0.374,
25589.974,1781208314.151,2.084,0.390,
25590.974,1781208315.151,2.107,0.287,
25591.974,1781208316.151,2.102,0.279,
25592.974,1781208317.151,2.130,0.374,
25593.975,1781208318.151,2.139,0.375,
25594.975,1781208319.151,2.185,0.350,
25595.975,1781208320.151,2.213,0.341,
25596.975,1781208321.151,2.196,0.344,
25597.975,1781208322.151,2.234,0.310,
25598.975,1781208323.151,2.240,0.361,
25599.975,1781208324.151,2.277,0.388,
25600.975,1781208325.151,2.266,0.379,
25601.975,1781208326.151,2.297,0.331,
