raw_s,wall_s,offset_ms,delay_ms,err
39427.438,1781222148.972,1799.912,0.393,
39428.440,1781222149.973,1800.328,0.365,
39429.440,1781222150.973,1800.773,0.369,
39430.441,1781222153.774,0.374,0.369,
39431.441,1781222154.774,0.723,0.482,
39432.442,1781222155.774,1.240,0.363,
39433.442,1781222156.774,1.709,0.392,
39434.443,1781222157.774,2.134,0.338,
39435.443,1781222158.774,2.575,0.326,
39436.444,1781222159.774,3.020,0.319,
39437.445,1781222160.774,3.459,0.328,
39438.445,1781222161.774,3.914,0.344,
39439.445,1781222162.774,4.362,0.321,
39440.446,1781222163.774,4.775,0.314,
39441.447,1781222164.774,5.220,0.325,
39442.447,1781222165.774,5.662,0.337,
39443.447,1781222166.774,6.096,0.317,
39444.448,1781222167.774,6.528,0.361,
39445.449,1781222168.774,6.993,0.354,
39446.449,1781222169.774,7.435,0.385,
39447.449,1781222170.774,7.850,0.325,
39448.450,1781222171.774,8.329,0.276,
39449.450,1781222172.774,8.715,0.306,
39450.451,1781222173.774,9.189,0.203,
39451.452,1781222174.774,9.606,0.301,
39452.452,1781222175.774,10.063,0.291,
39453.452,1781222176.774,10.508,0.367,
39454.453,1781222177.774,10.942,0.346,
39455.453,1781222178.774,11.371,0.353,
39456.454,1781222179.774,11.804,0.333,
39457.454,1781222180.774,12.230,0.303,
39458.455,1781222181.774,12.673,0.323,
39459.455,1781222182.774,13.160,0.276,
39460.456,1781222183.774,13.560,0.329,
39461.457,1781222184.774,14.010,0.301,
39462.456,1781222185.774,13.787,0.329,
39463.456,1781222186.774,13.362,0.316,
39464.456,1781222187.774,13.046,0.285,
39465.456,1781222188.774,12.739,0.336,
39466.455,1781222189.774,12.478,0.326,
39467.455,1781222190.774,12.264,0.356,
39468.455,1781222191.774,12.099,0.322,
39469.455,1781222192.774,11.989,0.369,
39470.455,1781222193.774,11.883,0.339,
39471.455,1781222194.774,11.816,0.304,
39472.455,1781222195.774,11.786,0.322,
39473.455,1781222196.774,11.799,0.350,
39474.455,1781222197.774,11.803,0.310,
39475.455,1781222198.774,11.853,0.348,
39476.455,1781222199.774,11.938,0.319,
39477.456,1781222200.774,12.044,0.305,
39478.456,1781222201.774,12.144,0.366,
39479.456,1781222202.774,12.332,0.263,
39480.456,1781222203.774,12.446,0.415,
39481.456,1781222204.774,12.637,0.345,
39482.457,1781222205.774,12.802,0.348,
39483.457,1781222206.774,13.016,0.368,
39484.457,1781222207.774,13.226,0.380,
39485.457,1781222208.774,13.512,0.364,
39486.458,1781222209.774,13.770,0.375,
39487.458,1781222210.774,13.962,0.291,
39488.458,1781222211.774,14.269,0.322,
39489.459,1781222212.774,14.554,0.288,
39490.459,1781222213.774,14.842,0.313,
39491.460,1781222214.774,15.189,0.231,
39492.460,1781222215.774,15.459,0.335,
39493.460,1781222216.774,15.759,0.357,
39494.461,1781222217.774,16.070,0.279,
39495.461,1781222218.774,16.422,0.265,
39496.461,1781222219.774,16.791,0.354,
39497.462,1781222220.774,17.086,0.368,
39498.462,1781222221.774,17.491,0.311,
39499.463,1781222222.774,17.844,0.303,
