raw_s,wall_s,offset_ms,delay_ms,err
20921.475,1781203642.339,3599.983,0.304,
20922.477,1781203643.340,3600.910,0.243,
20923.478,1781203644.340,3601.835,0.478,
20924.479,1781203648.942,0.825,0.288,
20925.480,1781203649.942,1.803,0.426,
20926.481,1781203650.942,2.745,0.398,
20927.482,1781203651.942,3.645,0.396,
20928.483,1781203652.942,4.621,0.350,
20929.484,1781203653.942,5.552,0.336,
20930.485,1781203654.942,6.482,0.405,
20931.486,1781203655.942,7.430,0.369,
20932.487,1781203656.942,8.350,0.371,
20933.488,1781203657.942,9.270,0.347,
20934.489,1781203658.942,10.226,0.348,
20935.490,1781203659.942,11.192,0.345,
20936.491,1781203660.942,12.128,0.322,
20937.492,1781203661.942,13.057,0.380,
20938.493,1781203662.942,14.026,0.411,
20939.494,1781203663.942,14.943,0.349,
20940.495,1781203664.942,15.877,0.365,
20941.496,1781203665.942,16.811,0.361,
20942.497,1781203666.942,17.780,0.398,
20943.498,1781203667.942,18.708,0.398,
20944.499,1781203668.942,19.646,0.383,
20945.500,1781203669.942,20.582,0.380,
20946.501,1781203670.942,21.504,0.327,
20947.502,1781203671.942,22.493,0.432,
20948.503,1781203672.942,23.385,0.335,
20949.504,1781203673.942,24.403,0.259,
20950.505,1781203674.942,25.280,0.324,
20951.506,1781203675.942,26.212,0.373,
20952.507,1781203676.942,27.138,0.375,
20953.508,1781203677.942,28.056,0.443,
20954.509,1781203678.942,29.014,0.395,
20955.510,1781203679.942,29.985,0.346,
20956.511,1781203680.942,30.929,0.331,
20957.510,1781203681.942,30.146,0.464,
20958.509,1781203682.942,29.319,0.288,
20959.509,1781203683.942,28.615,0.352,
20960.508,1781203684.942,27.981,0.310,
20961.508,1781203685.942,27.439,0.338,
20962.507,1781203686.942,27.037,0.338,
20963.507,1781203687.942,26.660,0.374,
20964.507,1781203688.942,26.418,0.310,
20965.507,1781203689.942,26.197,0.409,
20966.507,1781203690.942,26.143,0.288,
20967.507,1781203691.942,26.031,0.304,
20968.507,1781203692.942,26.042,0.355,
20969.507,1781203693.942,26.118,0.308,
20970.507,1781203694.942,26.242,0.366,
20971.507,1781203695.942,26.401,0.336,
20972.507,1781203696.942,26.609,0.392,
20973.508,1781203697.942,26.905,0.391,
20974.508,1781203698.942,27.202,0.373,
20975.509,1781203699.942,27.546,0.284,
20976.509,1781203700.942,27.947,0.372,
20977.510,1781203701.942,28.391,0.272,
20978.510,1781203702.942,28.802,0.356,
20979.511,1781203703.942,29.321,0.199,
20980.511,1781203704.942,29.849,0.460,
20981.512,1781203705.942,30.350,0.409,
20982.512,1781203706.942,30.893,0.345,
20983.513,1781203707.942,31.514,0.398,
20984.514,1781203708.942,32.070,0.347,
20985.514,1781203709.942,32.747,0.241,
20986.515,1781203710.942,33.358,0.370,
20987.516,1781203711.942,34.039,0.356,
