raw_s,wall_s,offset_ms,delay_ms,err
346501.405,1781529205.979,-20.278,0.325,
346502.407,1781529206.980,-144.344,645.800,
346503.408,1781529207.979,-8.078,420.561,
346504.409,1781529208.980,-10.540,382.296,
346505.410,1781529209.980,-12.600,326.576,
346506.412,1781529210.980,-138.185,563.045,
346507.412,1781529211.980,47.483,175.150,
346508.414,1781529212.980,-129.323,444.056,
346509.414,1781529213.980,-26.756,870.616,
346510.415,1781529214.979,-6.041,416.252,
346511.416,1781529215.980,-201.582,390.482,
346512.417,1781529216.980,78.396,208.724,
346513.417,1781529217.980,-47.457,334.655,
346514.418,1781529218.980,0.908,484.535,
346515.419,1781529219.980,-173.035,646.348,
346516.419,1781529220.979,158.853,592.286,
346517.419,1781529221.979,209.875,536.360,
346518.420,1781529222.980,-43.705,878.678,
346519.420,1781529223.979,75.070,577.965,
346520.421,1781529224.979,55.189,214.610,
346521.422,1781529225.980,-66.124,839.480,
346522.422,1781529226.979,-65.030,788.795,
346523.422,1781529227.979,21.104,173.175,
346524.423,1781529228.980,-117.080,370.459,
346525.424,1781529229.980,-36.839,408.364,
346526.424,1781529230.980,146.332,529.005,
346527.424,1781529231.980,-63.902,515.481,
346528.424,1781529232.980,-14.962,438.407,
346529.425,1781529233.980,-87.454,492.813,
346530.425,1781529234.980,53.085,562.065,
346531.425,1781529235.980,-28.898,664.891,
346532.425,1781529236.979,-144.621,686.540,
346533.425,1781529237.979,-74.573,733.417,
346534.426,1781529238.979,92.562,594.661,
346535.426,1781529239.980,227.255,537.068,
346536.426,1781529240.980,180.913,465.227,
346537.427,1781529241.980,167.092,579.018,
346538.427,1781529242.980,74.245,210.951,
346539.427,1781529243.980,-104.199,791.446,
346540.427,1781529244.979,-38.624,713.011,
346541.427,1781529245.979,-62.485,801.166,
346542.427,1781529246.979,101.617,409.159,
346543.428,1781529247.980,24.905,433.530,
346544.428,1781529248.980,-14.578,396.219,
346545.428,1781529249.980,40.206,544.269,
346546.428,1781529250.980,65.663,816.672,
346547.428,1781529251.979,-133.219,385.819,
346548.429,1781529252.980,98.530,275.427,
346549.429,1781529253.980,-108.366,279.841,
346550.429,1781529254.980,-38.825,457.998,
346551.429,1781529255.980,-64.120,851.907,
346552.429,1781529256.979,-148.974,563.082,
346553.429,1781529257.980,-58.799,627.000,
