raw_s,wall_s,offset_ms,delay_ms,err
1123.730,1781183849.852,-398.996,0.151,
1124.731,1781183850.854,-399.004,0.205,
1125.731,1781183851.854,-399.012,0.162,
1126.774,1781183852.853,-355.580,0.187,
1127.821,1781183853.853,-308.871,0.185,
1128.861,1781183854.853,-268.255,0.184,
1129.897,1781183855.853,-232.893,0.188,
1130.927,1781183856.853,-202.005,0.217,
1131.954,1781183857.854,-175.144,0.191,
1132.978,1781183858.853,-151.720,0.289,
1133.998,1781183859.854,-131.320,0.184,
1135.015,1781183860.853,-113.513,0.234,
1136.031,1781183861.853,-97.942,0.188,
1137.045,1781183862.853,-84.347,0.188,
1138.057,1781183863.853,-72.402,0.237,
1139.067,1781183864.853,-62.022,0.183,
1140.077,1781183865.854,-52.915,0.241,
1141.084,1781183866.853,-45.026,0.196,
1142.091,1781183867.853,-38.096,0.197,
1143.097,1781183868.853,-32.034,0.192,
1144.103,1781183869.853,-26.742,0.170,
1145.107,1781183870.853,-22.100,0.191,
1146.111,1781183871.853,-18.056,0.187,
1147.115,1781183872.853,-14.509,0.199,
1148.118,1781183873.853,-11.408,0.203,
1149.120,1781183874.853,-8.705,0.194,
1150.123,1781183875.853,-6.320,0.164,
1151.125,1781183876.853,-4.260,0.199,
1152.127,1781183877.854,-2.445,0.183,
1153.129,1781183878.853,-0.855,0.193,
1154.130,1781183879.854,0.524,0.189,
1155.131,1781183880.854,1.740,0.193,
1156.132,1781183881.854,2.802,0.180,
1157.133,1781183882.854,3.732,0.203,
1158.134,1781183883.853,4.544,0.186,
1159.134,1781183884.854,4.393,0.190,
1160.134,1781183885.854,4.084,0.189,
1161.133,1781183886.854,3.793,0.191,
1162.133,1781183887.854,3.516,0.187,
1163.133,1781183888.854,3.246,0.213,
1164.133,1781183889.854,3.012,0.194,
1165.133,1781183890.854,2.772,0.190,
1166.132,1781183891.854,2.570,0.221,
1167.132,1781183892.854,2.345,0.200,
1168.132,1781183893.854,2.144,0.190,
1169.132,1781183894.854,1.954,0.189,
1170.132,1781183895.854,1.783,0.200,
1171.131,1781183896.854,1.606,0.185,
1172.131,1781183897.854,1.445,0.188,
1173.131,1781183898.854,1.308,0.158,
1174.131,1781183899.854,1.144,0.191,
1175.131,1781183900.854,1.004,0.195,
1176.131,1781183901.854,0.869,0.193,
1177.130,1781183902.854,0.767,0.171,
1178.130,1781183903.854,0.639,0.158,
1179.130,1781183904.854,0.499,0.178,
1180.130,1781183905.854,0.399,0.135,
1181.130,1781183906.854,0.304,0.163,
1182.130,1781183907.854,0.175,0.182,
1183.130,1781183908.854,0.072,0.195,
1184.130,1781183909.854,0.004,0.185,
1185.130,1781183910.854,-0.096,0.190,
1186.129,1781183911.854,-0.168,0.173,
1187.129,1781183912.854,-0.249,0.171,
1188.129,1781183913.854,-0.346,0.192,
1189.129,1781183914.854,-0.441,0.167,
1190.129,1781183915.854,-0.501,0.190,
1191.129,1781183916.854,-0.558,0.161,
1192.129,1781183917.854,-0.644,0.192,
1193.129,1781183918.854,-0.713,0.192,
1194.129,1781183919.854,-0.763,0.174,
1195.129,1781183920.854,-0.828,0.166,
1196.129,1781183921.854,-0.907,0.194,
1197.129,1781183922.854,-0.975,0.189,
1198.129,1781183923.854,-1.006,0.170,
1199.129,1781183924.854,-1.089,0.193,
1200.129,1781183925.854,-1.150,0.201,
1201.128,1781183926.854,-1.208,0.174,
