raw_s,wall_s,offset_ms,delay_ms,err
29725.726,1781212449.652,-0.150,0.371,
29726.727,1781212450.653,-0.216,0.348,
29727.727,1781212451.653,-0.275,0.358,
29728.727,1781212452.653,-0.337,0.369,
29729.727,1781212453.653,-0.378,0.365,
29730.728,1781212454.653,-0.441,0.399,
29731.728,1781212455.653,-0.468,0.390,
29732.728,1781212456.654,-0.528,0.364,
29733.728,1781212457.653,-0.574,0.349,
29734.727,1781212458.653,-0.613,0.407,
29735.728,1781212459.653,-0.693,0.343,
29736.728,1781212460.653,-0.720,0.390,
29737.728,1781212461.653,-0.791,0.398,
29738.728,1781212462.653,-0.818,0.411,
29739.728,1781212463.653,-0.873,0.412,
29740.728,1781212464.653,-0.970,0.397,
29741.728,1781212465.653,-1.017,0.395,
29742.728,1781212466.653,-1.052,0.335,
29743.728,1781212467.653,-1.095,0.340,
29744.728,1781212468.653,-1.159,0.324,
29745.728,1781212469.653,-1.228,0.388,
29746.728,1781212470.653,-1.281,0.374,
29747.728,1781212471.653,-1.370,0.435,
29748.728,1781212472.653,-1.377,0.355,
29749.728,1781212473.653,-1.459,0.381,
29750.728,1781212474.654,-1.513,0.367,
29751.728,1781212475.653,-1.567,0.359,
29752.728,1781212476.653,-1.632,0.369,
29753.728,1781212477.653,-1.672,0.390,
29754.728,1781212478.653,-1.735,0.433,
29755.728,1781212479.653,-1.805,0.429,
29756.728,1781212480.653,-1.832,0.408,
29757.728,1781212481.653,-1.945,0.421,
29758.728,1781212482.653,-1.974,0.404,
29759.728,1781212483.653,-2.019,0.361,
29760.728,1781212484.653,-2.088,0.330,
29761.728,1781212485.653,-2.164,0.356,
29762.728,1781212486.653,-2.205,0.382,
29763.728,1781212487.653,-2.260,0.352,
29764.728,1781212488.653,-2.345,0.343,
29765.728,1781212489.653,-2.383,0.462,
29766.728,1781212490.653,-2.461,0.372,
29767.728,1781212491.653,-2.528,0.417,
29768.728,1781212492.653,-2.592,0.411,
29769.728,1781212493.653,-2.619,0.412,
