raw_s,wall_s,offset_ms,delay_ms,err
14005.536,1781196730.459,-36.111,0.366,
14006.537,1781196731.460,-36.201,0.366,
14007.537,1781196732.460,-36.233,0.355,
14008.538,1781196733.460,-35.364,0.405,
14009.540,1781196734.459,-33.217,0.359,
14010.542,1781196735.460,-31.218,0.366,
14011.544,1781196736.460,-29.340,0.377,
14012.546,1781196737.460,-27.575,0.215,
14013.548,1781196738.460,-25.960,0.356,
14014.549,1781196739.460,-24.406,0.274,
14015.551,1781196740.459,-23.009,0.414,
14016.552,1781196741.460,-21.647,0.299,
14017.554,1781196742.460,-20.444,0.435,
14018.555,1781196743.460,-19.259,0.391,
14019.556,1781196744.460,-18.198,0.359,
14020.557,1781196745.460,-17.169,0.358,
14021.558,1781196746.460,-16.212,0.408,
14022.559,1781196747.460,-15.308,0.484,
14023.560,1781196748.460,-14.535,0.326,
14024.561,1781196749.460,-13.752,0.353,
14025.562,1781196750.460,-13.044,0.357,
14026.562,1781196751.460,-12.404,0.371,
14027.563,1781196752.460,-11.781,0.334,
14028.564,1781196753.460,-11.165,0.362,
14029.564,1781196754.460,-10.664,0.428,
14030.565,1781196755.460,-10.123,0.340,
14031.565,1781196756.460,-9.684,0.357,
14032.566,1781196757.460,-9.249,0.363,
14033.566,1781196758.460,-8.844,0.358,
14034.567,1781196759.460,-8.479,0.430,
14035.567,1781196760.460,-8.159,0.389,
14036.568,1781196761.460,-7.806,0.327,
14037.568,1781196762.460,-7.594,0.319,
14038.568,1781196763.460,-7.259,0.410,
14039.569,1781196764.460,-7.022,0.372,
14040.569,1781196765.460,-6.827,0.427,
14041.569,1781196766.460,-6.624,0.381,
14042.569,1781196767.460,-6.362,0.346,
14043.570,1781196768.460,-6.224,0.373,
14044.570,1781196769.460,-6.062,0.361,
14045.570,1781196770.460,-5.908,0.326,
14046.570,1781196771.460,-5.800,0.380,
14047.570,1781196772.460,-5.640,0.334,
14048.571,1781196773.460,-5.578,0.420,
14049.571,1781196774.460,-5.470,0.348,
14050.571,1781196775.460,-5.374,0.371,
14051.571,1781196776.460,-5.308,0.315,
14052.571,1781196777.460,-5.218,0.402,
14053.571,1781196778.460,-5.186,0.359,
14054.571,1781196779.460,-5.147,0.397,
14055.571,1781196780.460,-5.102,0.426,
14056.572,1781196781.460,-5.033,0.271,
14057.572,1781196782.460,-5.008,0.336,
14058.572,1781196783.460,-5.014,0.345,
14059.572,1781196784.460,-4.986,0.363,
14060.572,1781196785.460,-4.966,0.391,
14061.572,1781196786.460,-5.002,0.425,
14062.572,1781196787.460,-4.969,0.324,
14063.572,1781196788.460,-4.968,0.297,
14064.572,1781196789.460,-4.965,0.355,
14065.572,1781196790.460,-5.012,0.367,
14066.572,1781196791.460,-5.019,0.373,
14067.572,1781196792.460,-5.028,0.365,
14068.572,1781196793.460,-5.035,0.392,
14069.572,1781196794.460,-5.080,0.368,
14070.572,1781196795.460,-5.113,0.393,
14071.572,1781196796.460,-5.117,0.401,
14072.572,1781196797.460,-5.092,0.375,
14073.573,1781196798.460,-5.000,0.356,
14074.573,1781196799.460,-4.905,0.359,
14075.573,1781196800.460,-4.807,0.355,
14076.573,1781196801.460,-4.708,0.410,
14077.573,1781196802.460,-4.639,0.344,
14078.574,1781196803.460,-4.541,0.329,
14079.574,1781196804.460,-4.473,0.452,
14080.574,1781196805.460,-4.380,0.389,
14081.574,1781196806.460,-4.310,0.354,
14082.574,1781196807.460,-4.250,0.366,
14083.574,1781196808.460,-4.183,0.360,
14084.574,1781196809.460,-4.122,0.372,
14085.574,1781196810.460,-4.063,0.310,
14086.574,1781196811.460,-3.997,0.377,
14087.575,1781196812.460,-3.963,0.416,
14088.575,1781196813.460,-3.932,0.385,
14089.575,1781196814.460,-3.896,0.392,
14090.575,1781196815.460,-3.804,0.321,
14091.575,1781196816.460,-3.802,0.361,
14092.575,1781196817.460,-3.772,0.366,
14093.575,1781196818.460,-3.756,0.281,
14094.575,1781196819.460,-3.696,0.334,
14095.575,1781196820.460,-3.682,0.357,
14096.576,1781196821.460,-3.686,0.419,
14097.576,1781196822.460,-3.617,0.322,
14098.576,1781196823.460,-3.604,0.370,
14099.576,1781196824.460,-3.566,0.417,
14100.576,1781196825.460,-3.588,0.355,
14101.576,1781196826.460,-3.539,0.417,
14102.576,1781196827.460,-3.591,0.292,
14103.576,1781196828.460,-3.555,0.275,
14104.576,1781196829.460,-3.523,0.390,
14105.576,1781196830.460,-3.547,0.355,
14106.576,1781196831.460,-3.516,0.401,
14107.576,1781196832.460,-3.521,0.374,
14108.576,1781196833.460,-3.525,0.374,
14109.576,1781196834.460,-3.510,0.330,
14110.576,1781196835.460,-3.544,0.363,
14111.577,1781196836.460,-3.537,0.351,
14112.577,1781196837.460,-3.538,0.362,
14113.577,1781196838.460,-3.527,0.392,
14114.577,1781196839.460,-3.533,0.339,
14115.577,1781196840.460,-3.580,0.327,
14116.577,1781196841.460,-3.591,0.329,
14117.577,1781196842.460,-3.577,0.369,
14118.577,1781196843.460,-3.596,0.369,
14119.577,1781196844.460,-3.600,0.399,
14120.577,1781196845.460,-3.626,0.373,
14121.577,1781196846.460,-3.647,0.359,
14122.577,1781196847.460,-3.652,0.389,
14123.577,1781196848.460,-3.673,0.391,
14124.577,1781196849.460,-3.726,0.397,
14125.577,1781196850.460,-3.750,0.444,
14126.577,1781196851.460,-3.753,0.343,
14127.577,1781196852.460,-3.775,0.354,
14128.577,1781196853.460,-3.778,0.405,
14129.577,1781196854.460,-3.800,0.405,
14130.577,1781196855.460,-3.846,0.367,
14131.577,1781196856.460,-3.884,0.376,
14132.577,1781196857.460,-3.894,0.360,
14133.578,1781196858.460,-3.921,0.364,
14134.578,1781196859.460,-3.954,0.350,
14135.578,1781196860.460,-3.983,0.424,
14136.578,1781196861.460,-4.019,0.362,
14137.578,1781196862.460,-4.031,0.342,
14138.578,1781196863.460,-4.079,0.366,
14139.578,1781196864.460,-4.105,0.356,
14140.578,1781196865.460,-4.140,0.372,
14141.578,1781196866.460,-4.161,0.358,
14142.578,1781196867.460,-4.205,0.373,
14143.578,1781196868.460,-4.232,0.378,
14144.578,1781196869.460,-4.272,0.361,
14145.578,1781196870.460,-4.313,0.365,
14146.578,1781196871.460,-4.345,0.388,
14147.578,1781196872.460,-4.352,0.315,
14148.578,1781196873.460,-4.425,0.345,
14149.578,1781196874.460,-4.457,0.367,
14150.578,1781196875.460,-4.462,0.317,
14151.578,1781196876.460,-4.538,0.352,
14152.578,1781196877.460,-4.564,0.376,
14153.578,1781196878.460,-4.605,0.368,
14154.578,1781196879.460,-4.628,0.343,
