raw_s,wall_s,offset_ms,delay_ms,err
32394.428,1781215109.551,8639.897,0.426,
32395.429,1781215110.552,8639.930,0.396,
32396.429,1781215111.551,8640.003,0.328,
32397.429,1781215121.192,-0.002,0.288,
32398.429,1781215122.192,0.027,0.343,
32399.429,1781215123.192,0.072,0.327,
32400.429,1781215124.192,0.109,0.327,
32401.430,1781215125.192,0.160,0.325,
32402.430,1781215126.192,0.190,0.326,
32403.430,1781215127.192,0.281,0.319,
32404.430,1781215128.192,0.271,0.332,
32405.430,1781215129.192,0.322,0.365,
32406.430,1781215130.192,0.348,0.333,
32407.430,1781215131.192,0.378,0.329,
32408.430,1781215132.192,0.422,0.336,
32409.430,1781215133.192,0.457,0.324,
32410.431,1781215134.192,0.491,0.360,
32411.431,1781215135.192,0.548,0.314,
32412.431,1781215136.192,0.594,0.365,
32413.431,1781215137.192,0.623,0.331,
32414.431,1781215138.192,0.670,0.380,
32415.431,1781215139.192,0.704,0.346,
32416.431,1781215140.192,0.735,0.354,
32417.431,1781215141.192,0.771,0.322,
32418.431,1781215142.192,0.819,0.335,
32419.432,1781215143.192,0.842,0.350,
32420.432,1781215144.192,0.888,0.330,
32421.432,1781215145.192,0.931,0.335,
32422.432,1781215146.192,0.983,0.355,
32423.432,1781215147.192,1.010,0.357,
32424.432,1781215148.192,1.037,0.346,
32425.432,1781215149.192,1.094,0.344,
32426.432,1781215150.192,1.124,0.333,
32427.432,1781215151.192,1.163,0.324,
32428.432,1781215152.192,1.215,0.361,
32429.432,1781215153.192,1.224,0.324,
32430.433,1781215154.192,1.198,0.325,
32431.432,1781215155.192,1.145,0.381,
32432.432,1781215156.192,1.134,0.337,
32433.432,1781215157.192,1.105,0.331,
32434.433,1781215158.192,1.059,0.336,
32435.432,1781215159.192,1.089,0.289,
32436.433,1781215160.192,1.037,0.352,
32437.433,1781215161.192,1.047,0.332,
32438.433,1781215162.192,1.035,0.311,
32439.433,1781215163.192,1.067,0.340,
32440.433,1781215164.192,1.048,0.359,
32441.433,1781215165.192,1.049,0.371,
32442.433,1781215166.192,1.042,0.342,
