raw_s,wall_s,offset_ms,delay_ms,err
31727.224,1781214459.668,-8640.110,0.387,
31728.225,1781214460.669,-8640.286,0.365,
31729.225,1781214461.669,-8640.427,0.304,
31730.225,1781214454.029,-0.148,0.389,
31731.225,1781214455.029,-0.297,0.296,
31732.225,1781214456.029,-0.489,0.335,
31733.225,1781214457.029,-0.641,0.432,
31734.225,1781214458.029,-0.835,0.348,
31735.225,1781214459.029,-0.988,0.377,
31736.225,1781214460.029,-1.175,0.472,
31737.224,1781214461.029,-1.310,0.381,
31738.224,1781214462.029,-1.460,0.446,
31739.224,1781214463.029,-1.621,0.352,
31740.224,1781214464.029,-1.786,0.361,
31741.224,1781214465.029,-1.969,0.477,
31742.224,1781214466.029,-2.095,0.209,
31743.224,1781214467.029,-2.262,0.352,
31744.224,1781214468.029,-2.406,0.357,
31745.224,1781214469.029,-2.571,0.323,
31746.224,1781214470.029,-2.738,0.343,
31747.224,1781214471.029,-2.882,0.290,
31748.223,1781214472.029,-3.077,0.301,
31749.223,1781214473.029,-3.232,0.331,
31750.223,1781214474.029,-3.375,0.320,
31751.223,1781214475.029,-3.532,0.311,
31752.223,1781214476.029,-3.682,0.320,
31753.223,1781214477.029,-3.879,0.300,
31754.223,1781214478.029,-4.004,0.374,
31755.223,1781214479.029,-4.193,0.359,
31756.223,1781214480.029,-4.336,0.338,
31757.222,1781214481.029,-4.521,0.299,
31758.222,1781214482.029,-4.665,0.308,
31759.222,1781214483.029,-4.828,0.314,
31760.222,1781214484.029,-5.008,0.320,
31761.222,1781214485.029,-5.222,0.467,
31762.222,1781214486.029,-5.321,0.257,
31763.222,1781214487.029,-5.210,0.339,
31764.222,1781214488.029,-4.999,0.341,
31765.222,1781214489.029,-4.891,0.373,
31766.223,1781214490.029,-4.794,0.358,
31767.223,1781214491.029,-4.671,0.324,
31768.223,1781214492.029,-4.623,0.360,
31769.223,1781214493.029,-4.536,0.410,
31770.223,1781214494.029,-4.489,0.328,
31771.223,1781214495.029,-4.484,0.401,
31772.223,1781214496.029,-4.446,0.319,
31773.223,1781214497.029,-4.428,0.345,
31774.224,1781214498.029,-4.447,0.377,
31775.224,1781214499.029,-4.470,0.369,
31776.224,1781214500.029,-4.505,0.380,
31777.224,1781214501.029,-4.501,0.418,
31778.224,1781214502.029,-4.546,0.360,
31779.224,1781214503.029,-4.604,0.386,
31780.224,1781214504.029,-4.640,0.365,
31781.224,1781214505.029,-4.702,0.373,
31782.224,1781214506.029,-4.741,0.392,
31783.224,1781214507.029,-4.855,0.406,
31784.224,1781214508.029,-4.924,0.377,
31785.224,1781214509.029,-5.012,0.367,
31786.224,1781214510.029,-5.066,0.411,
31787.224,1781214511.029,-5.185,0.418,
31788.224,1781214512.029,-5.292,0.402,
31789.224,1781214513.029,-5.373,0.319,
31790.224,1781214514.029,-5.513,0.434,
31791.223,1781214515.029,-5.578,0.392,
31792.223,1781214516.029,-5.691,0.355,
31793.223,1781214517.029,-5.802,0.371,
31794.223,1781214518.029,-5.927,0.371,
31795.223,1781214519.029,-6.034,0.364,
31796.223,1781214520.029,-6.158,0.398,
31797.223,1781214521.029,-6.291,0.304,
31798.223,1781214522.029,-6.417,0.397,
31799.223,1781214523.029,-6.532,0.335,
31800.223,1781214524.029,-6.672,0.360,
31801.223,1781214525.029,-6.828,0.402,
31802.223,1781214526.029,-6.909,0.386,
31803.223,1781214527.029,-7.085,0.360,
31804.223,1781214528.029,-7.242,0.364,
31805.223,1781214529.029,-7.370,0.398,
31806.222,1781214530.029,-7.537,0.383,
31807.222,1781214531.029,-7.625,0.346,
31808.222,1781214532.029,-7.775,0.381,
31809.222,1781214533.029,-7.934,0.371,
31810.222,1781214534.029,-8.060,0.333,
31811.222,1781214535.029,-8.289,0.570,
31812.222,1781214536.029,-8.358,0.278,
31813.222,1781214537.029,-8.494,0.300,
31814.222,1781214538.029,-8.669,0.425,
31815.222,1781214539.029,-8.820,0.371,
31816.222,1781214540.029,-8.970,0.447,
31817.222,1781214541.029,-9.129,0.351,
31818.222,1781214542.029,-9.298,0.355,
31819.221,1781214543.029,-9.441,0.398,
31820.221,1781214544.029,-9.569,0.376,
31821.221,1781214545.029,-9.723,0.326,
31822.221,1781214546.029,-9.925,0.409,
31823.221,1781214547.029,-10.049,0.505,
31824.221,1781214548.029,-10.160,0.375,
31825.221,1781214549.029,-10.350,0.377,
31826.221,1781214550.029,-10.501,0.416,
31827.221,1781214551.029,-10.271,0.372,
31828.221,1781214552.029,-10.109,0.446,
31829.221,1781214553.029,-9.901,0.364,
31830.222,1781214554.029,-9.720,0.364,
31831.222,1781214555.029,-9.557,0.365,
31832.222,1781214556.029,-9.414,0.334,
31833.222,1781214557.029,-9.251,0.369,
31834.223,1781214558.029,-9.093,0.396,
31835.223,1781214559.029,-8.994,0.392,
31836.223,1781214560.029,-8.862,0.372,
31837.223,1781214561.029,-8.743,0.386,
31838.223,1781214562.029,-8.644,0.398,
31839.223,1781214563.029,-8.516,0.388,
31840.224,1781214564.029,-8.421,0.360,
31841.224,1781214565.029,-8.345,0.362,
31842.224,1781214566.029,-8.208,0.318,
31843.224,1781214567.029,-8.191,0.372,
31844.224,1781214568.029,-8.081,0.391,
31845.224,1781214569.029,-8.079,0.368,
31846.224,1781214570.029,-7.991,0.354,
31847.225,1781214571.029,-7.948,0.369,
31848.225,1781214572.029,-7.880,0.339,
31849.225,1781214573.029,-7.861,0.427,
31850.225,1781214574.029,-7.837,0.440,
31851.225,1781214575.029,-7.788,0.371,
31852.225,1781214576.029,-7.784,0.382,
31853.225,1781214577.029,-7.743,0.362,
31854.225,1781214578.029,-7.743,0.405,
31855.225,1781214579.029,-7.732,0.403,
31856.225,1781214580.029,-7.688,0.388,
31857.225,1781214581.029,-7.685,0.393,
31858.225,1781214582.029,-7.696,0.363,
31859.225,1781214583.029,-7.695,0.371,
31860.225,1781214584.029,-7.727,0.387,
31861.226,1781214585.029,-7.714,0.434,
31862.226,1781214586.029,-7.654,0.447,
31863.226,1781214587.029,-7.744,0.365,
31864.226,1781214588.029,-7.764,0.365,
31865.226,1781214589.029,-7.774,0.327,
31866.226,1781214590.029,-7.797,0.411,
31867.226,1781214591.029,-7.838,0.369,
31868.226,1781214592.029,-7.887,0.330,
31869.226,1781214593.029,-7.889,0.395,
