raw_s,wall_s,offset_ms,delay_ms,err
319480.292,1781502186.499,-4.208,0.333,
319481.293,1781502187.500,1.618,98.014,
319482.294,1781502188.500,-7.042,121.993,
319483.294,1781502189.500,17.716,84.398,
319484.294,1781502190.500,18.948,90.285,
319485.295,1781502191.500,1.865,14.868,
319486.295,1781502192.500,-8.116,111.453,
319487.295,1781502193.500,-14.152,100.276,
319488.296,1781502194.500,-5.117,34.852,
319489.296,1781502195.500,7.925,59.066,
319490.296,1781502196.500,26.079,89.113,
319491.296,1781502197.500,-0.591,150.421,
319492.297,1781502198.500,28.733,74.484,
319493.297,1781502199.500,-26.831,53.124,
319494.297,1781502200.500,3.657,44.303,
319495.297,1781502201.500,-13.760,118.954,
319496.297,1781502202.500,0.277,80.992,
319497.298,1781502203.500,19.949,84.452,
319498.298,1781502204.500,-0.590,62.375,
319499.298,1781502205.500,-37.675,78.156,
319500.298,1781502206.500,-6.828,53.545,
319501.299,1781502207.500,5.397,15.691,
319502.299,1781502208.500,-3.547,36.909,
319503.299,1781502209.500,11.193,90.957,
319504.299,1781502210.500,15.835,53.868,
319505.299,1781502211.500,-15.585,126.868,
319506.299,1781502212.500,-10.610,100.922,
319507.299,1781502213.500,20.113,44.800,
319508.300,1781502214.500,-7.965,122.726,
319509.300,1781502215.500,34.884,71.209,
319510.300,1781502216.500,5.165,27.483,
319511.300,1781502217.500,-6.103,91.637,
319512.300,1781502218.500,-10.073,123.816,
319513.300,1781502219.500,-0.658,156.883,
319514.300,1781502220.500,20.587,114.790,
319515.301,1781502221.500,23.781,63.406,
319516.301,1781502222.500,8.953,93.817,
319517.301,1781502223.500,-25.795,83.729,
319518.301,1781502224.500,10.479,72.891,
319519.301,1781502225.500,-24.240,70.403,
319520.301,1781502226.500,8.315,35.797,
319521.301,1781502227.500,1.539,133.046,
319522.302,1781502228.500,8.072,133.543,
319523.302,1781502229.500,-13.342,111.670,
319524.302,1781502230.500,32.882,81.684,
319525.302,1781502231.500,21.338,48.241,
319526.302,1781502232.500,15.665,36.134,
319527.302,1781502233.500,7.153,131.836,
319528.302,1781502234.500,18.373,75.686,
319529.302,1781502235.500,10.684,101.015,
319530.302,1781502236.500,-7.566,136.910,
319531.303,1781502237.500,4.390,94.856,
319532.303,1781502238.500,-12.360,104.124,
319533.303,1781502239.500,21.210,94.717,
319534.303,1781502240.500,6.494,37.891,
319535.302,1781502241.499,7.340,25.654,
319536.303,1781502242.500,19.171,78.445,
319537.303,1781502243.500,-22.559,50.703,
319538.303,1781502244.500,-26.633,59.977,
319539.304,1781502245.500,21.027,120.645,
319540.303,1781502246.500,8.641,96.568,
319541.302,1781502247.500,1.888,74.523,
319542.301,1781502248.500,-23.304,96.530,
319543.301,1781502249.500,15.086,67.757,
319544.300,1781502250.500,-20.357,83.575,
319545.299,1781502251.500,-1.801,62.394,
319546.298,1781502252.500,-5.066,17.564,
319547.297,1781502253.500,-2.631,49.693,
319548.297,1781502254.500,9.118,28.527,
319549.296,1781502255.500,0.203,38.283,
319550.296,1781502256.500,4.944,135.704,
319551.295,1781502257.500,26.449,75.047,
319552.294,1781502258.500,5.117,48.909,
