raw_s,wall_s,offset_ms,delay_ms,err
310473.219,1781493180.020,-48.643,0.374,
310474.227,1781493181.021,-40.796,8.552,
310475.233,1781493182.021,-28.590,23.013,
310476.238,1781493183.021,-27.089,22.834,
310477.243,1781493184.021,-28.721,29.939,
310478.248,1781493185.021,-24.102,15.725,
310479.251,1781493186.021,-11.455,25.643,
310480.255,1781493187.021,-13.469,20.499,
310481.258,1781493188.021,-11.129,30.753,
310482.260,1781493189.021,-10.645,11.468,
310483.263,1781493190.021,-3.241,18.912,
310484.265,1781493191.021,-1.697,19.922,
310485.267,1781493192.021,-2.540,12.416,
310486.269,1781493193.021,-6.883,22.198,
310487.271,1781493194.021,-2.243,24.721,
310488.272,1781493195.021,1.343,13.878,
310489.274,1781493196.021,3.556,16.813,
310490.275,1781493197.021,6.966,30.760,
310491.276,1781493198.021,6.065,33.211,
310492.277,1781493199.021,9.528,22.880,
310493.278,1781493200.021,9.298,34.568,
310494.278,1781493201.021,1.569,15.465,
310495.280,1781493202.021,6.892,8.207,
310496.281,1781493203.021,8.304,17.612,
310497.281,1781493204.021,10.259,12.769,
310498.282,1781493205.021,8.741,10.956,
310499.283,1781493206.021,14.990,18.201,
310500.284,1781493207.021,14.981,36.078,
310501.283,1781493208.021,5.538,25.261,
310502.283,1781493209.021,4.983,22.822,
310503.282,1781493210.021,2.707,19.228,
310504.282,1781493211.021,13.373,20.959,
310505.282,1781493212.021,5.700,18.034,
310506.282,1781493213.021,11.491,16.500,
310507.281,1781493214.021,17.914,25.539,
310508.281,1781493215.021,20.205,20.772,
310509.281,1781493216.021,12.770,33.870,
310510.281,1781493217.021,9.529,4.385,
310511.281,1781493218.021,19.053,19.788,
310512.281,1781493219.021,11.713,22.008,
310513.281,1781493220.021,11.156,24.350,
310514.281,1781493221.021,16.228,25.607,
310515.281,1781493222.021,15.763,21.439,
310516.281,1781493223.021,5.461,12.467,
310517.281,1781493224.021,10.263,36.423,
310518.281,1781493225.021,13.615,21.228,
310519.281,1781493226.021,12.075,9.784,
310520.281,1781493227.021,15.047,16.257,
310521.282,1781493228.021,14.123,22.085,
310522.282,1781493229.021,7.303,11.054,
310523.282,1781493230.021,9.771,8.024,
310524.282,1781493231.021,9.296,5.418,
310525.282,1781493232.021,14.265,26.347,
310526.283,1781493233.021,9.941,7.727,
310527.283,1781493234.021,11.201,12.519,
310528.283,1781493235.021,18.938,19.821,
310529.283,1781493236.021,10.188,11.105,
310530.284,1781493237.021,13.857,25.490,
310531.284,1781493238.021,12.574,21.352,
310532.284,1781493239.021,11.170,30.242,
310533.284,1781493240.021,8.708,15.762,
310534.285,1781493241.021,12.045,21.402,
310535.285,1781493242.021,10.715,24.655,
310536.285,1781493243.021,8.334,11.898,
310537.286,1781493244.021,5.546,17.546,
310538.286,1781493245.021,16.855,28.756,
310539.286,1781493246.021,18.879,24.353,
310540.287,1781493247.021,12.147,28.925,
310541.287,1781493248.021,9.304,11.363,
310542.287,1781493249.021,20.516,22.394,
310543.288,1781493250.021,7.663,23.518,
310544.288,1781493251.021,7.459,20.265,
310545.288,1781493252.021,12.831,25.052,
310546.288,1781493253.021,19.185,9.059,
310547.289,1781493254.021,14.034,8.546,
310548.289,1781493255.021,14.025,29.946,
310549.289,1781493256.021,17.882,7.501,
310550.290,1781493257.021,9.617,25.391,
310551.290,1781493258.021,15.953,6.872,
310552.291,1781493259.021,11.703,18.886,
310553.291,1781493260.021,16.327,5.536,
310554.291,1781493261.021,17.615,21.294,
310555.292,1781493262.021,21.087,8.524,
310556.292,1781493263.021,23.026,24.235,
310557.293,1781493264.021,11.308,17.438,
310558.293,1781493265.021,25.342,22.977,
310559.293,1781493266.021,21.711,18.557,
310560.294,1781493267.021,18.007,27.958,
310561.294,1781493268.021,19.934,13.782,
310562.294,1781493269.021,13.552,18.972,
310563.295,1781493270.021,16.880,27.897,
310564.295,1781493271.021,20.404,28.414,
310565.295,1781493272.021,13.708,18.440,
310566.295,1781493273.021,19.560,9.519,
310567.295,1781493274.021,20.462,8.774,
310568.295,1781493275.021,23.026,8.510,
310569.295,1781493276.021,19.378,11.734,
310570.295,1781493277.021,19.332,36.634,
310571.294,1781493278.021,17.869,15.273,
310572.294,1781493279.021,15.626,28.910,
310573.294,1781493280.021,18.081,14.294,
310574.294,1781493281.021,17.046,35.710,
310575.294,1781493282.021,19.691,30.605,
310576.294,1781493283.021,19.307,32.517,
310577.294,1781493284.021,17.309,22.758,
310578.294,1781493285.021,18.694,12.329,
310579.294,1781493286.021,19.303,3.808,
310580.294,1781493287.021,15.530,34.177,
310581.294,1781493288.021,24.456,23.276,
310582.294,1781493289.021,11.571,23.497,
310583.294,1781493290.021,18.729,29.556,
310584.294,1781493291.021,22.135,29.319,
310585.294,1781493292.021,22.154,9.001,
310586.294,1781493293.021,14.640,22.778,
310587.294,1781493294.021,18.826,26.370,
310588.294,1781493295.021,27.298,18.652,
310589.294,1781493296.021,17.472,17.230,
310590.294,1781493297.021,16.627,26.404,
310591.294,1781493298.021,23.149,20.536,
310592.294,1781493299.021,14.561,28.728,
310593.294,1781493300.021,15.609,8.651,
310594.295,1781493301.021,20.293,33.652,
310595.295,1781493302.021,16.617,17.513,
310596.295,1781493303.021,19.163,31.712,
310597.295,1781493304.021,25.105,18.490,
310598.295,1781493305.021,14.206,9.831,
310599.295,1781493306.021,18.960,32.639,
310600.295,1781493307.021,17.679,23.269,
310601.296,1781493308.021,16.458,15.303,
310602.296,1781493309.021,21.484,8.574,
310603.296,1781493310.021,20.042,9.396,
310604.296,1781493311.021,12.964,17.231,
310605.295,1781493312.021,18.058,28.770,
310606.296,1781493313.021,27.311,16.802,
310607.297,1781493314.021,18.663,27.393,
310608.297,1781493315.021,20.932,27.803,
310609.297,1781493316.021,17.419,22.041,
310610.297,1781493317.021,22.599,20.562,
310611.297,1781493318.021,22.676,33.484,
310612.297,1781493319.021,16.379,28.884,
310613.298,1781493320.021,24.852,12.452,
310614.298,1781493321.021,17.147,12.447,
310615.298,1781493322.021,26.357,14.423,
310616.298,1781493323.021,29.928,18.613,
310617.299,1781493324.021,16.562,27.709,
310618.299,1781493325.021,20.424,18.601,
310619.299,1781493326.021,18.876,23.721,
310620.299,1781493327.021,17.029,20.821,
310621.299,1781493328.021,25.460,12.860,
310622.300,1781493329.021,22.685,29.746,
310623.300,1781493330.021,28.515,18.280,
310624.300,1781493331.021,12.810,21.368,
310625.300,1781493332.021,17.877,19.247,
310626.301,1781493333.021,16.582,18.056,
310627.301,1781493334.021,28.353,22.241,
310628.301,1781493335.021,22.159,26.442,
310629.301,1781493336.021,17.460,15.017,
310630.302,1781493337.021,20.876,33.339,
310631.302,1781493338.021,29.500,24.240,
310632.302,1781493339.021,25.896,6.840,
310633.302,1781493340.021,25.517,28.322,
310634.303,1781493341.021,26.158,13.485,
310635.303,1781493342.021,28.180,32.000,
310636.303,1781493343.021,24.030,2.115,
310637.304,1781493344.021,26.585,14.523,
310638.304,1781493345.021,25.692,18.309,
310639.304,1781493346.021,29.508,29.562,
310640.304,1781493347.021,27.096,11.110,
310641.305,1781493348.021,22.740,22.314,
