raw_s,wall_s,offset_ms,delay_ms,err
23401.283,1781206125.740,-144.105,0.327,
23402.284,1781206126.741,-144.202,0.359,
23403.284,1781206127.740,-144.267,0.351,
23404.297,1781206128.740,-130.907,0.479,
23405.314,1781206129.741,-114.349,0.400,
23406.328,1781206130.741,-99.863,0.363,
23407.341,1781206131.741,-87.212,0.392,
23408.352,1781206132.741,-76.185,0.356,
23409.362,1781206133.741,-66.510,0.324,
23410.371,1781206134.741,-58.107,0.352,
23411.378,1781206135.741,-50.767,0.360,
23412.384,1781206136.740,-44.390,0.439,
23413.390,1781206137.740,-38.756,0.357,
23414.395,1781206138.741,-33.876,0.362,
23415.399,1781206139.741,-29.561,0.268,
23416.403,1781206140.741,-25.884,0.356,
23417.407,1781206141.741,-22.635,0.330,
23418.409,1781206142.741,-19.816,0.358,
23419.412,1781206143.741,-17.355,0.355,
23420.414,1781206144.741,-15.231,0.412,
23421.416,1781206145.741,-13.328,0.360,
23422.418,1781206146.741,-11.701,0.366,
23423.419,1781206147.741,-10.272,0.369,
23424.420,1781206148.741,-9.049,0.361,
23425.422,1781206149.741,-7.993,0.432,
23426.423,1781206150.741,-7.066,0.359,
23427.424,1781206151.741,-6.268,0.352,
23428.424,1781206152.741,-5.596,0.345,
23429.425,1781206153.741,-4.990,0.360,
23430.426,1781206154.741,-4.465,0.392,
23431.426,1781206155.741,-4.048,0.380,
23432.426,1781206156.741,-3.696,0.440,
23433.427,1781206157.741,-3.307,0.374,
23434.427,1781206158.741,-3.092,0.435,
23435.427,1781206159.741,-2.837,0.379,
23436.428,1781206160.741,-2.626,0.336,
23437.428,1781206161.741,-2.474,0.399,
23438.428,1781206162.741,-2.358,0.395,
23439.428,1781206163.741,-2.258,0.397,
23440.428,1781206164.741,-2.181,0.360,
23441.429,1781206165.741,-2.112,0.405,
23442.429,1781206166.741,-2.012,0.363,
23443.429,1781206167.741,-1.930,0.420,
23444.429,1781206168.741,-1.863,0.398,
23445.429,1781206169.741,-1.826,0.354,
23446.429,1781206170.741,-1.771,0.350,
23447.429,1781206171.741,-1.709,0.333,
