raw_s,wall_s,offset_ms,delay_ms,err
303266.359,1781485973.582,70.645,200.557,
303267.364,1781485974.583,75.039,200.344,
303268.369,1781485975.583,78.961,200.414,
303269.372,1781485976.583,82.463,200.445,
303270.375,1781485977.582,85.506,200.363,
303271.378,1781485978.583,88.373,200.484,
303272.381,1781485979.583,90.905,200.399,
303273.383,1781485980.583,93.031,200.409,
303274.385,1781485981.583,95.030,200.389,
303275.387,1781485982.583,96.828,200.315,
303276.389,1781485983.583,98.451,200.326,
303277.390,1781485984.583,100.034,200.424,
303278.392,1781485985.583,101.363,200.497,
303279.393,1781485986.583,102.569,200.366,
303280.394,1781485987.583,103.728,200.505,
303281.396,1781485988.583,104.792,200.505,
303282.397,1781485989.583,105.707,200.361,
303283.398,1781485990.583,106.720,200.525,
303284.399,1781485991.583,107.484,200.388,
303285.400,1781485992.583,108.316,200.612,
303286.400,1781485993.583,109.040,200.449,
303287.400,1781485994.582,109.748,200.399,
303288.402,1781485995.583,110.406,200.422,
303289.403,1781485996.583,111.091,200.298,
303290.403,1781485997.583,111.733,200.524,
303291.404,1781485998.583,112.303,200.409,
303292.404,1781485999.582,112.937,200.566,
303293.405,1781486000.583,113.320,200.405,
303294.401,1781486001.587,101.964,200.567,
303295.383,1781486002.582,88.845,200.484,
303296.372,1781486003.583,77.204,200.572,
303297.360,1781486004.582,66.947,200.439,
303298.352,1781486005.583,57.888,200.442,
303299.344,1781486006.583,49.879,200.491,
303300.337,1781486007.583,42.846,200.533,
303301.330,1781486008.583,36.556,200.511,
303302.324,1781486009.582,30.936,200.376,
303303.320,1781486010.583,26.107,200.589,
303304.315,1781486011.583,21.631,200.431,
303305.311,1781486012.583,17.792,200.449,
303306.307,1781486013.583,14.280,200.463,
303307.305,1781486014.583,11.156,200.520,
303308.302,1781486015.583,8.256,200.364,
303309.299,1781486016.583,5.802,200.516,
303310.297,1781486017.583,3.505,200.477,
303311.295,1781486018.583,1.470,200.465,
303312.292,1781486019.582,-0.440,200.487,
303313.292,1781486020.584,-2.192,200.405,
303314.290,1781486021.583,-3.779,200.414,
