raw_s,wall_s,offset_ms,delay_ms,err
26100.219,1781208838.767,-14400.205,0.358,
26101.219,1781208839.768,-14401.267,0.362,
26102.218,1781208840.768,-14402.308,0.342,
26103.217,1781208827.366,-1.022,0.357,
26104.216,1781208828.366,-2.128,0.354,
26105.215,1781208829.366,-3.184,0.369,
26106.214,1781208830.366,-4.243,0.354,
26107.213,1781208831.366,-5.314,0.387,
26108.212,1781208832.366,-6.370,0.437,
26109.211,1781208833.366,-7.437,0.349,
26110.210,1781208834.366,-8.485,0.303,
26111.209,1781208835.366,-9.542,0.338,
26112.208,1781208836.366,-10.633,0.413,
26113.207,1781208837.366,-11.670,0.372,
26114.206,1781208838.366,-12.729,0.363,
26115.205,1781208839.366,-13.777,0.344,
26116.204,1781208840.366,-14.835,0.406,
26117.203,1781208841.366,-15.895,0.312,
26118.202,1781208842.366,-16.903,0.358,
26119.201,1781208843.366,-18.023,0.345,
26120.200,1781208844.366,-19.092,0.372,
26121.199,1781208845.366,-20.161,0.396,
26122.198,1781208846.366,-21.201,0.370,
26123.197,1781208847.366,-22.269,0.373,
26124.196,1781208848.366,-23.318,0.377,
26125.195,1781208849.366,-24.397,0.282,
26126.194,1781208850.366,-25.445,0.368,
26127.193,1781208851.366,-26.507,0.366,
26128.192,1781208852.366,-27.566,0.425,
26129.191,1781208853.366,-28.607,0.321,
26130.190,1781208854.366,-29.687,0.376,
26131.189,1781208855.366,-30.721,0.369,
26132.188,1781208856.366,-31.791,0.345,
26133.187,1781208857.366,-32.883,0.427,
26134.186,1781208858.366,-33.923,0.378,
26135.186,1781208859.366,-34.282,0.436,
26136.187,1781208860.366,-33.235,0.365,
26137.188,1781208861.365,-32.322,0.293,
26138.189,1781208862.365,-31.566,0.381,
26139.189,1781208863.366,-30.916,0.439,
26140.190,1781208864.366,-30.313,0.437,
26141.190,1781208865.366,-30.148,0.855,
26142.191,1781208866.366,-29.520,0.373,
26143.191,1781208867.366,-29.276,0.445,
26144.192,1781208868.366,-29.129,0.425,
26145.192,1781208869.366,-28.982,0.368,
26146.192,1781208870.366,-28.955,0.362,
26147.192,1781208871.366,-28.981,0.412,
26148.192,1781208872.366,-29.091,0.377,
26149.192,1781208873.366,-29.257,0.340,
26150.192,1781208874.366,-29.517,0.419,
26151.191,1781208875.366,-29.687,0.327,
26152.191,1781208876.366,-30.058,0.374,
26153.191,1781208877.366,-30.407,0.450,
26154.190,1781208878.366,-30.813,0.337,
26155.190,1781208879.366,-31.261,0.420,
26156.190,1781208880.366,-31.763,0.368,
26157.189,1781208881.366,-32.267,0.322,
26158.189,1781208882.366,-32.835,0.378,
26159.188,1781208883.366,-33.457,0.310,
26160.188,1781208884.366,-34.065,0.389,
26161.187,1781208885.366,-34.694,0.379,
26162.186,1781208886.366,-35.360,0.438,
26163.186,1781208887.366,-36.094,0.377,
26164.185,1781208888.366,-36.771,0.363,
26165.184,1781208889.366,-37.526,0.367,
26166.184,1781208890.366,-38.265,0.374,
26167.183,1781208891.366,-39.052,0.355,
26168.182,1781208892.366,-39.830,0.363,
26169.182,1781208893.366,-40.606,0.294,
26170.181,1781208894.366,-41.486,0.306,
26171.180,1781208895.366,-42.337,0.375,
26172.179,1781208896.366,-43.184,0.378,
26173.178,1781208897.366,-44.050,0.379,
26174.178,1781208898.366,-44.940,0.368,
26175.177,1781208899.366,-45.847,0.392,
26176.176,1781208900.366,-46.708,0.313,
26177.175,1781208901.366,-47.660,0.429,
26178.174,1781208902.366,-48.591,0.401,
26179.173,1781208903.366,-49.501,0.335,
26180.172,1781208904.366,-50.420,0.388,
26181.172,1781208905.366,-51.365,0.362,
26182.171,1781208906.366,-52.375,0.339,
26183.170,1781208907.366,-53.257,0.378,
26184.169,1781208908.366,-54.243,0.397,
26185.168,1781208909.366,-55.230,0.381,
26186.167,1781208910.366,-56.204,0.250,
26187.166,1781208911.366,-57.192,0.360,
26188.165,1781208912.366,-58.183,0.342,
26189.164,1781208913.366,-59.188,0.404,
26190.163,1781208914.366,-60.161,0.380,
26191.163,1781208915.366,-61.171,0.398,
26192.161,1781208916.366,-62.170,0.377,
26193.160,1781208917.366,-63.161,0.429,
26194.159,1781208918.366,-64.208,0.362,
26195.159,1781208919.366,-65.196,0.358,
26196.158,1781208920.366,-66.224,0.352,
26197.157,1781208921.366,-67.240,0.357,
26198.156,1781208922.366,-68.266,0.359,
26199.156,1781208923.366,-67.701,0.366,
26200.160,1781208924.366,-64.066,0.434,
26201.163,1781208925.365,-60.654,0.341,
26202.166,1781208926.365,-57.495,0.398,
26203.169,1781208927.365,-54.589,0.370,
26204.172,1781208928.366,-51.904,0.364,
26205.175,1781208929.366,-49.412,0.358,
26206.177,1781208930.366,-47.070,0.394,
26207.179,1781208931.366,-44.989,0.351,
26208.181,1781208932.366,-43.040,0.383,
26209.183,1781208933.365,-41.252,0.293,
26210.185,1781208934.366,-39.607,0.376,
26211.187,1781208935.366,-38.110,0.348,
26212.188,1781208936.366,-36.682,0.314,
26213.190,1781208937.366,-35.473,0.351,
26214.191,1781208938.366,-34.296,0.415,
26215.192,1781208939.366,-33.247,0.378,
26216.193,1781208940.366,-32.307,0.309,
26217.194,1781208941.366,-31.512,0.345,
26218.194,1781208942.366,-30.731,0.335,
26219.195,1781208943.366,-30.079,0.347,
26220.196,1781208944.366,-29.499,0.355,
26221.196,1781208945.366,-28.946,0.343,
26222.197,1781208946.366,-28.496,0.400,
26223.197,1781208947.366,-28.097,0.334,
26224.198,1781208948.366,-27.769,0.333,
26225.198,1781208949.366,-27.497,0.343,
26226.198,1781208950.366,-27.299,0.389,
26227.199,1781208951.366,-27.104,0.365,
26228.199,1781208952.366,-26.988,0.376,
26229.199,1781208953.366,-26.910,0.386,
26230.199,1781208954.366,-26.771,0.368,
26231.199,1781208955.366,-26.851,0.365,
26232.199,1781208956.366,-26.857,0.347,
26233.199,1781208957.366,-26.952,0.354,
26234.199,1781208958.366,-27.019,0.375,
26235.199,1781208959.366,-27.126,0.387,
26236.199,1781208960.366,-27.291,0.418,
26237.199,1781208961.366,-27.458,0.372,
26238.199,1781208962.366,-27.645,0.317,
26239.199,1781208963.366,-27.884,0.367,
26240.198,1781208964.366,-28.128,0.361,
26241.198,1781208965.366,-28.386,0.382,
26242.198,1781208966.366,-28.647,0.373,
26243.198,1781208967.366,-28.972,0.376,
26244.198,1781208968.366,-29.252,0.436,
26245.197,1781208969.366,-29.617,0.370,
26246.197,1781208970.366,-29.964,0.368,
26247.197,1781208971.366,-30.332,0.391,
26248.196,1781208972.366,-30.695,0.450,
26249.196,1781208973.366,-31.073,0.366,
26250.196,1781208974.366,-31.473,0.392,
26251.195,1781208975.366,-31.872,0.371,
26252.195,1781208976.366,-32.291,0.361,
26253.195,1781208977.366,-32.715,0.324,
26254.194,1781208978.366,-33.141,0.367,
26255.194,1781208979.366,-33.580,0.380,
26256.193,1781208980.366,-34.038,0.425,
26257.193,1781208981.366,-34.553,0.274,
26258.193,1781208982.366,-34.916,0.251,
26259.192,1781208983.366,-35.440,0.397,
26260.192,1781208984.366,-35.892,0.371,
26261.192,1781208985.366,-36.371,0.373,
26262.191,1781208986.366,-36.822,0.352,
26263.191,1781208987.366,-37.373,0.443,
26264.191,1781208988.366,-37.506,0.397,
26265.191,1781208989.366,-36.869,0.373,
26266.192,1781208990.366,-36.323,0.422,
26267.192,1781208991.366,-35.800,0.337,
26268.193,1781208992.366,-35.303,0.274,
26269.193,1781208993.366,-34.842,0.400,
26270.194,1781208994.366,-34.422,0.394,
26271.194,1781208995.366,-34.042,0.359,
26272.195,1781208996.366,-33.695,0.378,
26273.195,1781208997.366,-33.344,0.423,
26274.196,1781208998.366,-33.053,0.369,
26275.196,1781208999.366,-32.761,0.339,
26276.196,1781209000.366,-32.531,0.390,
26277.197,1781209001.366,-32.320,0.312,
26278.197,1781209002.366,-32.105,0.375,
26279.197,1781209003.366,-31.883,0.432,
26280.197,1781209004.366,-31.765,0.376,
26281.197,1781209005.366,-31.646,0.451,
26282.198,1781209006.366,-31.526,0.367,
26283.198,1781209007.366,-31.439,0.318,
26284.198,1781209008.366,-31.403,0.368,
26285.198,1781209009.366,-31.323,0.373,
26286.198,1781209010.366,-31.314,0.400,
26287.198,1781209011.366,-31.300,0.331,
26288.198,1781209012.366,-31.295,0.407,
26289.198,1781209013.366,-31.298,0.396,
26290.198,1781209014.366,-31.350,0.396,
26291.198,1781209015.366,-31.431,0.405,
26292.198,1781209016.366,-31.507,0.372,
26293.198,1781209017.366,-31.574,0.376,
26294.198,1781209018.366,-31.698,0.403,
26295.198,1781209019.366,-31.794,0.361,
26296.198,1781209020.366,-31.922,0.377,
26297.198,1781209021.366,-32.104,0.350,
26298.198,1781209022.366,-32.220,0.349,
26299.198,1781209023.366,-32.378,0.390,
26300.198,1781209024.366,-32.576,0.358,
26301.198,1781209025.366,-32.738,0.327,
26302.197,1781209026.366,-32.977,0.366,
26303.197,1781209027.366,-33.207,0.396,
26304.197,1781209028.366,-33.426,0.364,
26305.197,1781209029.366,-33.652,0.345,
26306.197,1781209030.366,-33.932,0.392,
26307.197,1781209031.366,-34.151,0.386,
26308.196,1781209032.366,-34.403,0.323,
26309.196,1781209033.366,-34.696,0.338,
26310.196,1781209034.366,-35.009,0.388,
26311.196,1781209035.366,-35.282,0.339,
26312.195,1781209036.366,-35.619,0.417,
26313.195,1781209037.366,-35.895,0.321,
26314.195,1781209038.366,-36.222,0.369,
26315.195,1781209039.366,-36.563,0.350,
26316.194,1781209040.366,-36.878,0.427,
26317.194,1781209041.366,-37.238,0.338,
26318.194,1781209042.366,-37.552,0.248,
26319.193,1781209043.366,-37.922,0.376,
26320.193,1781209044.366,-38.253,0.431,
26321.193,1781209045.366,-38.653,0.373,
26322.192,1781209046.366,-39.019,0.367,
26323.192,1781209047.366,-39.360,0.345,
26324.192,1781209048.366,-39.785,0.345,
26325.192,1781209049.366,-40.178,0.390,
26326.191,1781209050.366,-40.571,0.370,
26327.191,1781209051.366,-40.972,0.381,
26328.190,1781209052.366,-41.410,0.410,
26329.190,1781209053.366,-41.756,0.327,
26330.190,1781209054.366,-42.204,0.417,
26331.189,1781209055.366,-42.593,0.362,
26332.189,1781209056.366,-43.048,0.326,
26333.189,1781209057.366,-43.498,0.319,
26334.188,1781209058.366,-43.891,0.340,
26335.188,1781209059.366,-44.348,0.369,
26336.188,1781209060.366,-44.789,0.371,
26337.187,1781209061.366,-45.230,0.373,
26338.187,1781209062.366,-45.667,0.365,
26339.187,1781209063.366,-46.129,0.383,
26340.186,1781209064.366,-46.611,0.491,
26341.186,1781209065.366,-47.029,0.345,
26342.185,1781209066.366,-47.478,0.323,
26343.185,1781209067.366,-47.940,0.335,
26344.184,1781209068.366,-48.424,0.305,
26345.184,1781209069.366,-48.896,0.295,
26346.184,1781209070.366,-49.339,0.345,
26347.183,1781209071.366,-49.812,0.358,
26348.183,1781209072.366,-50.283,0.379,
26349.182,1781209073.366,-50.791,0.336,
26350.182,1781209074.366,-51.261,0.354,
26351.182,1781209075.366,-51.743,0.384,
26352.181,1781209076.366,-52.231,0.343,
26353.181,1781209077.366,-52.714,0.316,
26354.180,1781209078.366,-53.216,0.311,
26355.180,1781209079.366,-53.728,0.317,
26356.179,1781209080.366,-54.226,0.383,
26357.179,1781209081.366,-54.687,0.324,
26358.179,1781209082.366,-55.214,0.339,
26359.178,1781209083.366,-55.737,0.359,
26360.178,1781209084.366,-56.214,0.340,
26361.177,1781209085.366,-56.731,0.354,
26362.177,1781209086.366,-57.239,0.325,
26363.176,1781209087.366,-57.745,0.296,
26364.176,1781209088.366,-58.260,0.327,
26365.175,1781209089.366,-58.769,0.337,
26366.175,1781209090.366,-59.290,0.314,
26367.174,1781209091.366,-59.783,0.380,
26368.174,1781209092.366,-60.331,0.344,
26369.174,1781209093.366,-60.841,0.329,
26370.173,1781209094.366,-61.321,0.416,
26371.173,1781209095.366,-61.880,0.334,
26372.172,1781209096.366,-62.369,0.391,
26373.172,1781209097.366,-62.906,0.375,
26374.171,1781209098.366,-63.447,0.348,
26375.171,1781209099.366,-63.990,0.306,
26376.170,1781209100.366,-64.501,0.328,
26377.170,1781209101.366,-65.015,0.353,
26378.169,1781209102.366,-65.585,0.301,
26379.169,1781209103.366,-66.097,0.322,
26380.168,1781209104.366,-66.584,0.296,
26381.168,1781209105.366,-67.140,0.297,
26382.168,1781209106.366,-67.689,0.335,
26383.167,1781209107.366,-68.264,0.327,
26384.167,1781209108.366,-68.765,0.328,
26385.166,1781209109.366,-69.289,0.327,
26386.166,1781209110.366,-69.844,0.256,
26387.165,1781209111.366,-70.359,0.402,
26388.165,1781209112.366,-70.904,0.322,
26389.164,1781209113.366,-71.436,0.327,
26390.164,1781209114.366,-72.055,0.478,
26391.163,1781209115.366,-72.560,0.381,
26392.163,1781209116.365,-72.361,0.380,
26393.165,1781209117.365,-70.645,0.367,
26394.167,1781209118.366,-69.045,0.386,
